cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D) [m/s],GPS (3D) [m/s],GPS (days) [deg],GPS (secs) [s],GPS (DOP) [deg],GPS (fix) [deg],altitude system
48.711,2023-06-08T09:28:20.599Z,32.7744372,35.0245934,219.545,0.011,0.06,8559,34100.6,1.6,3,MSLV
149.28609999999998,2023-06-08T09:28:20.699Z,32.7744371,35.0245934,219.534,0.073,0.01,8559,34100.7,1.6,3,MSLV
249.86119999999997,2023-06-08T09:28:20.800Z,32.7744371,35.0245933,219.532,0.057,0.07,8559,34100.8,1.55,3,MSLV
350.43629999999996,2023-06-08T09:28:20.900Z,32.774437,35.0245934,219.513,0.065,0.06,8559,34100.9,1.55,3,MSLV
451.0114,2023-06-08T09:28:21.000Z,32.7744371,35.0245933,219.503,0.081,0.07,8559,34101,1.55,3,MSLV
551.5865,2023-06-08T09:28:21.099Z,32.7744369,35.0245933,219.494,0.047,0.08,8559,34101.1,1.55,3,MSLV
652.1616,2023-06-08T09:28:21.199Z,32.774437,35.0245931,219.495,0.078,0.05,8559,34101.2,1.55,3,MSLV
752.7367,2023-06-08T09:28:21.300Z,32.7744369,35.0245933,219.485,0.11,0.08,8559,34101.3,1.55,3,MSLV
853.3118000000001,2023-06-08T09:28:21.400Z,32.7744369,35.0245932,219.463,0.083,0.11,8559,34101.4,1.55,3,MSLV
953.8869000000001,2023-06-08T09:28:21.500Z,32.7744369,35.0245931,219.46,0.074,0.09,8559,34101.5,1.55,3,MSLV
1054.462,2023-06-08T09:28:21.599Z,32.7744369,35.0245931,219.44,0.05,0.07,8559,34101.6,1.55,3,MSLV
1153.4592,2023-06-08T09:28:21.699Z,32.7744368,35.0245931,219.452,0.04,0.06,8559,34101.7,1.55,3,MSLV
1252.4564,2023-06-08T09:28:21.800Z,32.7744368,35.024593,219.428,0.067,0.04,8559,34101.8,1.55,3,MSLV
1351.4536,2023-06-08T09:28:21.900Z,32.7744369,35.0245932,219.425,0.143,0.07,8559,34101.9,1.55,3,MSLV
1450.4508,2023-06-08T09:28:22.000Z,32.7744367,35.024593,219.42,0.129,0.14,8559,34102,1.55,3,MSLV
1549.448,2023-06-08T09:28:22.099Z,32.7744367,35.024593,219.39,0.042,0.13,8559,34102.1,1.55,3,MSLV
1648.4452,2023-06-08T09:28:22.199Z,32.7744367,35.024593,219.399,0.031,0.06,8559,34102.2,1.55,3,MSLV
1747.4424000000001,2023-06-08T09:28:22.300Z,32.7744366,35.024593,219.367,0.062,0.03,8559,34102.3,1.55,3,MSLV
1846.4396000000002,2023-06-08T09:28:22.400Z,32.7744366,35.024593,219.369,0.042,0.08,8559,34102.4,1.55,3,MSLV
1945.4368000000002,2023-06-08T09:28:22.500Z,32.7744366,35.024593,219.375,0.033,0.05,8559,34102.5,1.55,3,MSLV
2044.434,2023-06-08T09:28:22.599Z,32.7744366,35.0245931,219.343,0.086,0.03,8559,34102.6,1.55,3,MSLV
2145.1844,2023-06-08T09:28:22.699Z,32.7744365,35.0245931,219.341,0.086,0.09,8559,34102.7,1.55,3,MSLV
2245.9348,2023-06-08T09:28:22.800Z,32.7744366,35.0245931,219.338,0.052,0.09,8559,34102.8,1.64,3,MSLV
2346.6852,2023-06-08T09:28:22.900Z,32.7744366,35.024593,219.347,0.018,0.06,8559,34102.9,1.71,3,MSLV
2447.4356,2023-06-08T09:28:23.000Z,32.7744365,35.0245931,219.327,0.042,0.02,8559,34103,1.55,3,MSLV
2548.1859999999997,2023-06-08T09:28:23.099Z,32.7744365,35.024593,219.312,0.02,0.05,8559,34103.1,1.55,3,MSLV
2648.9363999999996,2023-06-08T09:28:23.199Z,32.7744364,35.024593,219.313,0.066,0.03,8559,34103.2,1.55,3,MSLV
2749.6867999999995,2023-06-08T09:28:23.300Z,32.7744364,35.024593,219.29,0.056,0.07,8559,34103.3,1.55,3,MSLV
