cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D) [m/s],GPS (3D) [m/s],GPS (days) [deg],GPS (secs) [s],GPS (DOP) [deg],GPS (fix) [deg],altitude system
50.514,2023-06-08T09:36:45.500Z,32.7744239,35.0245687,215.818,0.091,0.05,8559,34605.5,1.07,3,MSLV
151.0502,2023-06-08T09:36:45.599Z,32.7744239,35.0245687,215.813,0.047,0.11,8559,34605.6,1.07,3,MSLV
251.58639999999997,2023-06-08T09:36:45.699Z,32.7744237,35.0245688,215.801,0.024,0.07,8559,34605.7,1.12,3,MSLV
352.1226,2023-06-08T09:36:45.800Z,32.7744237,35.0245689,215.795,0.051,0.04,8559,34605.8,1.17,3,MSLV
452.6588,2023-06-08T09:36:45.900Z,32.7744236,35.024569,215.807,0.011,0.06,8559,34605.9,1.12,3,MSLV
553.1949999999999,2023-06-08T09:36:46.000Z,32.7744236,35.024569,215.793,0.055,0.04,8559,34606,1.12,3,MSLV
653.7312,2023-06-08T09:36:46.099Z,32.7744236,35.0245692,215.796,0.062,0.06,8559,34606.1,1.17,3,MSLV
754.2674,2023-06-08T09:36:46.199Z,32.7744235,35.0245693,215.788,0.03,0.07,8559,34606.2,1.2,3,MSLV
854.8036,2023-06-08T09:36:46.300Z,32.7744234,35.0245693,215.772,0.062,0.04,8559,34606.3,1.12,3,MSLV
955.3398,2023-06-08T09:36:46.400Z,32.7744235,35.0245694,215.783,0.104,0.06,8559,34606.4,1.07,3,MSLV
1055.876,2023-06-08T09:36:46.500Z,32.7744235,35.0245696,215.773,0.104,0.11,8559,34606.5,1.07,3,MSLV
1155.7934,2023-06-08T09:36:46.599Z,32.7744236,35.0245697,215.77,0.218,0.11,8559,34606.6,1.07,3,MSLV
1255.7108,2023-06-08T09:36:46.699Z,32.7744237,35.0245699,215.746,0.219,0.22,8559,34606.7,1.07,3,MSLV
1355.6282,2023-06-08T09:36:46.800Z,32.7744239,35.0245699,215.726,0.251,0.22,8559,34606.8,1.07,3,MSLV
1455.5456000000001,2023-06-08T09:36:46.900Z,32.774424,35.02457,215.696,0.21,0.25,8559,34606.9,1.07,3,MSLV
1555.4630000000002,2023-06-08T09:36:47.000Z,32.7744242,35.02457,215.679,0.246,0.21,8559,34607,1.07,3,MSLV
1655.3804000000002,2023-06-08T09:36:47.099Z,32.7744244,35.0245699,215.653,0.26,0.25,8559,34607.1,1.07,3,MSLV
1755.2978000000003,2023-06-08T09:36:47.199Z,32.7744245,35.0245697,215.585,0.296,0.27,8559,34607.2,1.13,3,MSLV
1855.2152000000003,2023-06-08T09:36:47.300Z,32.7744245,35.0245695,215.535,0.217,0.3,8559,34607.3,1.07,3,MSLV
1955.1326000000004,2023-06-08T09:36:47.400Z,32.7744246,35.0245692,215.484,0.238,0.22,8559,34607.4,1.07,3,MSLV
2055.05,2023-06-08T09:36:47.500Z,32.7744247,35.0245689,215.463,0.344,0.24,8559,34607.5,1.12,3,MSLV
2155.2915000000003,2023-06-08T09:36:47.599Z,32.7744248,35.0245686,215.449,0.411,0.34,8559,34607.6,1.07,3,MSLV
2255.5330000000004,2023-06-08T09:36:47.699Z,32.7744249,35.0245681,215.457,0.52,0.41,8559,34607.7,1.13,3,MSLV
2355.7745000000004,2023-06-08T09:36:47.800Z,32.7744252,35.0245678,215.423,0.459,0.52,8559,34607.8,1.13,3,MSLV
2456.0160000000005,2023-06-08T09:36:47.900Z,32.7744254,35.0245675,215.406,0.439,0.46,8559,34607.9,1.13,3,MSLV
2556.2575000000006,2023-06-08T09:36:48.000Z,32.7744256,35.0245671,215.388,0.486,0.44,8559,34608,1.13,3,MSLV
2656.4990000000007,2023-06-08T09:36:48.099Z,32.7744257,35.0245668,215.378,0.385,0.49,8559,34608.1,1.13,3,MSLV
2756.740500000001,2023-06-08T09:36:48.199Z,32.7744258,35.0245666,215.363,0.265,0.39,8559,34608.2,1.13,3,MSLV
2856.982000000001,2023-06-08T09:36:48.300Z,32.7744261,35.0245664,215.349,0.409,0.27,8559,34608.3,1.13,3,MSLV
2957.223500000001,2023-06-08T09:36:48.400Z,32.7744263,35.0245663,215.322,0.341,0.41,8559,34608.4,1.13,3,MSLV
3057.465,2023-06-08T09:36:48.500Z,32.7744265,35.0245663,215.341,0.244,0.34,8559,34608.5,1.13,3,MSLV
3158.6412,2023-06-08T09:36:48.599Z,32.7744269,35.0245662,215.326,0.435,0.24,8559,34608.6,1.13,3,MSLV
3259.8174,2023-06-08T09:36:48.699Z,32.7744272,35.0245661,215.303,0.36,0.44,8559,34608.7,1.13,3,MSLV
3360.9936,2023-06-08T09:36:48.800Z,32.7744274,35.0245661,215.29,0.27,0.36,8559,34608.8,1.13,3,MSLV
3462.1697999999997,2023-06-08T09:36:48.900Z,32.7744276,35.024566,215.297,0.279,0.27,8559,34608.9,1.13,3,MSLV
3563.3459999999995,2023-06-08T09:36:49.000Z,32.7744277,35.0245659,215.272,0.241,0.28,8559,34609,1.13,3,MSLV
3664.5221999999994,2023-06-08T09:36:49.099Z,32.7744276,35.0245658,215.253,0.154,0.24,8559,34609.1,1.13,3,MSLV
3765.6983999999993,2023-06-08T09:36:49.199Z,32.7744275,35.0245657,215.225,0.145,0.15,8559,34609.2,1.13,3,MSLV
3866.874599999999,2023-06-08T09:36:49.300Z,32.7744274,35.0245656,215.217,0.11,0.15,8559,34609.3,1.13,3,MSLV
3968.050799999999,2023-06-08T09:36:49.400Z,32.7744275,35.0245656,215.205,0.094,0.11,8559,34609.4,1.13,3,MSLV
4069.227,2023-06-08T09:36:49.500Z,32.7744275,35.0245655,215.199,0.09,0.09,8559,34609.5,1.13,3,MSLV
4168.3090999999995,2023-06-08T09:36:49.599Z,32.7744275,35.0245655,215.186,0.086,0.09,8559,34609.6,1.07,3,MSLV
4267.391199999999,2023-06-08T09:36:49.699Z,32.7744275,35.0245655,215.18,0.03,0.09,8559,34609.7,1.07,3,MSLV
4366.473299999999,2023-06-08T09:36:49.800Z,32.7744276,35.0245656,215.177,0.056,0.03,8559,34609.8,1.07,3,MSLV
4465.555399999998,2023-06-08T09:36:49.900Z,32.7744276,35.0245656,215.174,0.048,0.06,8559,34609.9,1.07,3,MSLV
4564.637499999998,2023-06-08T09:36:50.000Z,32.7744277,35.0245656,215.172,0.028,0.05,8559,34610,1.07,3,MSLV
4663.719599999998,2023-06-08T09:36:50.099Z,32.7744277,35.0245657,215.164,0.043,0.03,8559,34610.1,1.07,3,MSLV
4762.801699999997,2023-06-08T09:36:50.199Z,32.7744278,35.0245658,215.165,0.031,0.05,8559,34610.2,1.07,3,MSLV
4861.883799999997,2023-06-08T09:36:50.300Z,32.7744278,35.0245658,215.175,0.042,0.03,8559,34610.3,1.07,3,MSLV
4960.9658999999965,2023-06-08T09:36:50.400Z,32.7744279,35.0245659,215.178,0.061,0.04,8559,34610.4,1.07,3,MSLV
5060.048,2023-06-08T09:36:50.500Z,32.774428,35.0245659,215.18,0.051,0.06,8559,34610.5,1.07,3,MSLV
5159.6435,2023-06-08T09:36:50.599Z,32.774428,35.024566,215.186,0.074,0.05,8559,34610.6,1.07,3,MSLV
5259.2390000000005,2023-06-08T09:36:50.699Z,32.7744281,35.0245661,215.189,0.091,0.07,8559,34610.7,1.07,3,MSLV
5358.834500000001,2023-06-08T09:36:50.800Z,32.7744282,35.024566,215.185,0.133,0.09,8559,34610.8,1.13,3,MSLV
5458.430000000001,2023-06-08T09:36:50.900Z,32.7744284,35.0245661,215.183,0.157,0.13,8559,34610.9,1.07,3,MSLV
5558.025500000002,2023-06-08T09:36:51.000Z,32.7744284,35.0245661,215.186,0.084,0.16,8559,34611,1.13,3,MSLV
5657.621000000002,2023-06-08T09:36:51.099Z,32.7744283,35.0245662,215.187,0.05,0.09,8559,34611.1,1.13,3,MSLV
5757.216500000002,2023-06-08T09:36:51.199Z,32.7744283,35.0245663,215.192,0.118,0.06,8559,34611.2,1.13,3,MSLV
5856.812000000003,2023-06-08T09:36:51.300Z,32.7744284,35.0245663,215.213,0.08,0.12,8559,34611.3,1.13,3,MSLV
5956.407500000003,2023-06-08T09:36:51.400Z,32.7744283,35.0245662,215.222,0.108,0.08,8559,34611.4,1.13,3,MSLV
6056.003,2023-06-08T09:36:51.500Z,32.7744284,35.0245662,215.228,0.05,0.11,8559,34611.5,1.13,3,MSLV
6156.112099999999,2023-06-08T09:36:51.599Z,32.7744285,35.0245663,215.243,0.068,0.05,8559,34611.6,1.13,3,MSLV
6256.221199999999,2023-06-08T09:36:51.699Z,32.7744286,35.0245663,215.27,0.065,0.07,8559,34611.7,1.13,3,MSLV
6356.330299999999,2023-06-08T09:36:51.800Z,32.7744287,35.0245665,215.303,0.106,0.07,8559,34611.8,1.13,3,MSLV
6456.439399999998,2023-06-08T09:36:51.900Z,32.7744288,35.0245667,215.315,0.126,0.11,8559,34611.9,1.13,3,MSLV
6556.548499999998,2023-06-08T09:36:52.000Z,32.7744288,35.0245668,215.326,0.064,0.14,8559,34612,1.13,3,MSLV
6656.657599999998,2023-06-08T09:36:52.099Z,32.7744289,35.0245668,215.315,0.086,0.08,8559,34612.1,1.13,3,MSLV
6756.766699999997,2023-06-08T09:36:52.199Z,32.774429,35.0245668,215.285,0.058,0.1,8559,34612.2,1.13,3,MSLV
6856.875799999997,2023-06-08T09:36:52.300Z,32.774429,35.0245667,215.263,0.027,0.07,8559,34612.3,1.13,3,MSLV
6956.984899999997,2023-06-08T09:36:52.400Z,32.774429,35.0245667,215.241,0.033,0.04,8559,34612.4,1.13,3,MSLV
7057.094,2023-06-08T09:36:52.500Z,32.7744292,35.0245668,215.23,0.078,0.04,8559,34612.5,1.07,3,MSLV
7157.9262,2023-06-08T09:36:52.599Z,32.7744292,35.0245667,215.207,0.063,0.08,8559,34612.6,1.07,3,MSLV
