cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D) [m/s],GPS (3D) [m/s],GPS (days) [deg],GPS (secs) [s],GPS (DOP) [deg],GPS (fix) [deg],altitude system
82.442,2023-06-11T08:34:11.399Z,32.7744358,35.0245574,226.607,0.065,0.06,8562,30851.399,3.19,3,MSLV
182.8564,2023-06-11T08:34:11.498Z,32.7744359,35.0245574,226.615,0.042,0.07,8562,30851.499,3.53,3,MSLV
283.2708,2023-06-11T08:34:11.598Z,32.7744361,35.0245572,226.625,0.138,0.05,8562,30851.599,3.19,3,MSLV
383.6852,2023-06-11T08:34:11.699Z,32.7744363,35.024557,226.655,0.148,0.14,8562,30851.699,3.19,3,MSLV
484.0996,2023-06-11T08:34:11.798Z,32.7744363,35.024557,226.644,0.108,0.15,8562,30851.799,3.19,3,MSLV
584.514,2023-06-11T08:34:11.899Z,32.7744363,35.024557,226.653,0.055,0.12,8562,30851.899,3.19,3,MSLV
684.9284,2023-06-11T08:34:12.000Z,32.7744363,35.024557,226.672,0.112,0.07,8562,30852,3.19,3,MSLV
785.3428,2023-06-11T08:34:12.098Z,32.7744364,35.024557,226.671,0.083,0.12,8562,30852.099,3.19,3,MSLV
885.7572,2023-06-11T08:34:12.199Z,32.7744367,35.024557,226.726,0.07,0.11,8562,30852.199,3.19,3,MSLV
986.1716,2023-06-11T08:34:12.298Z,32.7744367,35.024557,226.732,0.053,0.08,8562,30852.299,3.19,3,MSLV
1086.586,2023-06-11T08:34:12.399Z,32.7744368,35.0245569,226.749,0.046,0.08,8562,30852.399,3.19,3,MSLV
1186.7502222222222,2023-06-11T08:34:12.498Z,32.7744372,35.0245569,226.814,0.09,0.07,8562,30852.499,3.19,3,MSLV
1286.9144444444444,2023-06-11T08:34:12.598Z,32.7744374,35.0245568,226.832,0.018,0.09,8562,30852.599,3.19,3,MSLV
1387.0786666666665,2023-06-11T08:34:12.699Z,32.7744377,35.0245567,226.86,0.007,0.05,8562,30852.699,3.19,3,MSLV
1487.2428888888887,2023-06-11T08:34:12.798Z,32.7744379,35.0245565,226.908,0.085,0.05,8562,30852.799,3.19,3,MSLV
1587.407111111111,2023-06-11T08:34:12.899Z,32.774438,35.0245565,226.935,0.032,0.09,8562,30852.899,3.19,3,MSLV
1687.571333333333,2023-06-11T08:34:13.000Z,32.774438,35.0245566,226.946,0.106,0.05,8562,30853,3.19,3,MSLV
1787.7355555555553,2023-06-11T08:34:13.098Z,32.7744383,35.0245565,226.984,0.073,0.12,8562,30853.099,2.48,3,MSLV
1887.8997777777774,2023-06-11T08:34:13.199Z,32.7744384,35.0245564,226.999,0.129,0.08,8562,30853.199,2.48,3,MSLV
1988.064,2023-06-11T08:34:13.298Z,32.7744387,35.0245564,227.029,0.096,0.13,8562,30853.299,2.48,3,MSLV
2087.9045454545453,2023-06-11T08:34:13.399Z,32.7744392,35.0245561,227.087,0.04,0.1,8562,30853.399,2.48,3,MSLV
2187.745090909091,2023-06-11T08:34:13.498Z,32.7744393,35.024556,227.081,0.094,0.04,8562,30853.499,3.31,3,MSLV
2287.5856363636362,2023-06-11T08:34:13.598Z,32.7744394,35.0245561,227.103,0.043,0.1,8562,30853.599,2.48,3,MSLV
2387.4261818181817,2023-06-11T08:34:13.699Z,32.7744395,35.024556,227.141,0.094,0.05,8562,30853.699,3.31,3,MSLV
2487.266727272727,2023-06-11T08:34:13.798Z,32.7744397,35.0245561,227.159,0.1,0.09,8562,30853.799,2.48,3,MSLV
2587.1072727272726,2023-06-11T08:34:13.899Z,32.7744398,35.0245559,227.159,0.043,0.1,8562,30853.899,3.31,3,MSLV
2686.947818181818,2023-06-11T08:34:14.000Z,32.77444,35.0245558,227.176,0.05,0.04,8562,30854,2.48,3,MSLV
2786.7883636363636,2023-06-11T08:34:14.098Z,32.77444,35.0245558,227.183,0.068,0.05,8562,30854.099,2.48,3,MSLV
2886.628909090909,2023-06-11T08:34:14.199Z,32.7744398,35.0245559,227.191,0.203,0.07,8562,30854.199,2.48,3,MSLV
2986.4694545454545,2023-06-11T08:34:14.298Z,32.7744402,35.0245556,227.236,0.094,0.2,8562,30854.299,2.48,3,MSLV
3086.31,2023-06-11T08:34:14.399Z,32.7744406,35.0245554,227.228,0.164,0.1,8562,30854.399,2.48,3,MSLV
3186.2088,2023-06-11T08:34:14.498Z,32.7744407,35.0245554,227.228,0.038,0.16,8562,30854.499,2.48,3,MSLV
3286.1076,2023-06-11T08:34:14.598Z,32.7744407,35.0245553,227.238,0.038,0.05,8562,30854.599,2.48,3,MSLV
3386.0063999999998,2023-06-11T08:34:14.699Z,32.7744409,35.0245552,227.233,0.01,0.04,8562,30854.699,2.34,3,MSLV
3485.9051999999997,2023-06-11T08:34:14.798Z,32.7744407,35.0245552,227.226,0.114,0.03,8562,30854.799,2.34,3,MSLV
3585.8039999999996,2023-06-11T08:34:14.899Z,32.7744411,35.0245551,227.273,0.04,0.12,8562,30854.899,2.34,3,MSLV
3685.7027999999996,2023-06-11T08:34:15.000Z,32.7744411,35.0245551,227.258,0.043,0.04,8562,30855,2.48,3,MSLV
3785.6015999999995,2023-06-11T08:34:15.098Z,32.7744412,35.0245549,227.234,0.034,0.05,8562,30855.099,2.48,3,MSLV
3885.5003999999994,2023-06-11T08:34:15.199Z,32.7744411,35.0245549,227.244,0.124,0.06,8562,30855.199,2.34,3,MSLV
3985.3991999999994,2023-06-11T08:34:15.298Z,32.7744414,35.0245547,227.254,0.062,0.13,8562,30855.299,2.34,3,MSLV
4085.298,2023-06-11T08:34:15.399Z,32.7744416,35.0245546,227.282,0.091,0.08,8562,30855.399,2.48,3,MSLV
4185.4479,2023-06-11T08:34:15.498Z,32.7744416,35.0245545,227.255,0.002,0.09,8562,30855.499,2.34,3,MSLV
4285.5978000000005,2023-06-11T08:34:15.598Z,32.7744418,35.0245543,227.251,0.081,0.05,8562,30855.599,2.34,3,MSLV
4385.747700000001,2023-06-11T08:34:15.699Z,32.7744419,35.0245542,227.269,0.085,0.1,8562,30855.699,2.48,3,MSLV
4485.897600000001,2023-06-11T08:34:15.798Z,32.7744421,35.0245542,227.287,0.078,0.09,8562,30855.799,2.34,3,MSLV
4586.0475000000015,2023-06-11T08:34:15.899Z,32.7744421,35.0245541,227.255,0.035,0.08,8562,30855.899,2.34,3,MSLV
4686.197400000002,2023-06-11T08:34:16.000Z,32.7744422,35.0245539,227.257,0.031,0.06,8562,30856,2.34,3,MSLV
4786.347300000002,2023-06-11T08:34:16.098Z,32.774442,35.024554,227.246,0.099,0.05,8562,30856.099,2.34,3,MSLV
4886.4972000000025,2023-06-11T08:34:16.199Z,32.7744421,35.0245538,227.257,0.051,0.11,8562,30856.199,2.34,3,MSLV
4986.647100000003,2023-06-11T08:34:16.298Z,32.7744422,35.0245538,227.237,0.055,0.06,8562,30856.299,2.48,3,MSLV
5086.797,2023-06-11T08:34:16.399Z,32.774442,35.0245537,227.217,0.051,0.07,8562,30856.399,2.34,3,MSLV
5186.9262,2023-06-11T08:34:16.498Z,32.7744424,35.0245535,227.265,0.073,0.07,8562,30856.499,2.34,3,MSLV
5287.0554,2023-06-11T08:34:16.598Z,32.7744423,35.0245536,227.272,0.108,0.08,8562,30856.599,2.34,3,MSLV
5387.1846000000005,2023-06-11T08:34:16.699Z,32.7744423,35.0245536,227.263,0.088,0.11,8562,30856.699,2.34,3,MSLV
5487.313800000001,2023-06-11T08:34:16.798Z,32.7744424,35.0245534,227.276,0.052,0.09,8562,30856.799,2.34,3,MSLV
5587.443000000001,2023-06-11T08:34:16.899Z,32.7744428,35.0245532,227.293,0.081,0.06,8562,30856.899,2.48,3,MSLV
5687.572200000001,2023-06-11T08:34:17.000Z,32.774443,35.024553,227.343,0.031,0.09,8562,30857,2.34,3,MSLV
5787.701400000002,2023-06-11T08:34:17.098Z,32.774443,35.024553,227.356,0.095,0.03,8562,30857.099,2.34,3,MSLV
5887.830600000002,2023-06-11T08:34:17.199Z,32.7744429,35.0245531,227.325,0.115,0.1,8562,30857.199,2.34,3,MSLV
5987.959800000002,2023-06-11T08:34:17.298Z,32.774443,35.024553,227.374,0.089,0.12,8562,30857.299,2.34,3,MSLV
