cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D) [m/s],GPS (3D) [m/s],GPS (days) [deg],GPS (secs) [s],GPS (DOP) [deg],GPS (fix) [deg],altitude system
49.738,2023-06-11T09:49:01.199Z,32.7744701,35.0245872,214.615,0.001,0.13,8562,35341.199,1.61,3,MSLV
149.815,2023-06-11T09:49:01.398Z,32.7744696,35.024587,214.596,0.036,0.03,8562,35341.399,1.61,3,MSLV
350.452,2023-06-11T09:49:01.699Z,32.7744687,35.0245865,214.568,0.087,0.04,8562,35341.699,1.61,3,MSLV
651.423,2023-06-11T09:49:01.798Z,32.7744685,35.0245862,214.558,0.218,0.09,8562,35341.799,1.61,3,MSLV
752.731,2023-06-11T09:49:02.000Z,32.7744673,35.0245853,214.554,0.56,0.42,8562,35342,1.61,3,MSLV
953.159,2023-06-11T09:49:02.199Z,32.7744663,35.0245849,214.545,0.27,0.39,8562,35342.199,1.61,3,MSLV
1153.811,2023-06-11T09:49:02.499Z,32.7744659,35.0245851,214.545,0.153,0.19,8562,35342.499,1.61,3,MSLV
1453.987,2023-06-11T09:49:02.898Z,32.7744652,35.024585,214.531,0.043,0.07,8562,35342.899,1.61,3,MSLV
1859.499,2023-06-11T09:49:03.000Z,32.774465,35.024585,214.525,0.067,0.04,8562,35343,1.61,3,MSLV
1960.559,2023-06-11T09:49:03.199Z,32.7744651,35.0245849,214.516,0.271,0.25,8562,35343.199,1.61,3,MSLV
2161.42,2023-06-11T09:49:03.398Z,32.774465,35.0245846,214.513,0.204,0.22,8562,35343.399,1.61,3,MSLV
2361.642,2023-06-11T09:49:03.699Z,32.7744648,35.0245846,214.517,0.185,0.15,8562,35343.699,1.61,3,MSLV
2661.907,2023-06-11T09:49:04.000Z,32.774465,35.0245846,214.513,0.273,0.31,8562,35344,1.61,3,MSLV
2960.656,2023-06-11T09:49:04.298Z,32.7744646,35.0245844,214.525,0.046,0.11,8562,35344.299,1.61,3,MSLV
3260.739,2023-06-11T09:49:04.599Z,32.774464,35.0245841,214.53,0.029,0.03,8562,35344.599,1.61,3,MSLV
3561.054,2023-06-11T09:49:04.699Z,32.7744638,35.024584,214.537,0.05,0.03,8562,35344.699,1.61,3,MSLV
3659.625,2023-06-11T09:49:04.898Z,32.7744633,35.0245838,214.533,0.11,0.07,8562,35344.899,1.61,3,MSLV
3859.323,2023-06-11T09:49:05.099Z,32.7744628,35.0245833,214.534,0.189,0.24,8562,35345.099,1.61,3,MSLV
