cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D) [m/s],GPS (3D) [m/s],GPS (days) [deg],GPS (secs) [s],GPS (DOP) [deg],GPS (fix) [deg],altitude system
77.248,2023-06-11T09:52:57.599Z,32.7744659,35.0245941,215.088,0.112,0.13,8562,35577.6,1.41,3,MSLV
177.56,2023-06-11T09:52:57.699Z,32.7744656,35.024594,215.08,0.129,0.13,8562,35577.7,1.41,3,MSLV
278.208,2023-06-11T09:52:58.000Z,32.7744647,35.0245936,215.093,0.113,0.14,8562,35578,1.41,3,MSLV
578.606,2023-06-11T09:52:58.199Z,32.774464,35.0245931,215.077,0.251,0.13,8562,35578.2,1.41,3,MSLV
776.065,2023-06-11T09:52:58.300Z,32.7744638,35.0245928,215.069,0.323,0.25,8562,35578.3,1.41,3,MSLV
875.99,2023-06-11T09:52:58.599Z,32.7744636,35.0245917,215.058,0.296,0.27,8562,35578.6,1.37,3,MSLV
1176.597,2023-06-11T09:52:58.800Z,32.7744638,35.024591,215.003,0.288,0.56,8562,35578.8,1.37,3,MSLV
1377.582,2023-06-11T09:52:59.199Z,32.774465,35.0245908,214.932,0.376,0.63,8562,35579.2,1.37,3,MSLV
1776.005,2023-06-11T09:52:59.500Z,32.7744656,35.0245892,214.844,0.786,0.5,8562,35579.5,1.37,3,MSLV
2074.365,2023-06-11T09:52:59.800Z,32.7744659,35.0245874,214.833,0.686,0.47,8562,35579.8,1.37,3,MSLV
2372.718,2023-06-11T09:53:00.099Z,32.7744672,35.0245858,214.777,0.754,0.94,8562,35580.1,1.37,3,MSLV
2672.497,2023-06-11T09:53:00.500Z,32.7744694,35.0245842,214.772,0.956,0.85,8562,35580.5,1.37,3,MSLV
3074.846,2023-06-11T09:53:00.900Z,32.7744705,35.0245817,214.77,0.649,0.9,8562,35580.9,1.37,3,MSLV
3476.004,2023-06-11T09:53:01.000Z,32.774471,35.0245809,214.756,0.978,0.65,8562,35581,1.37,3,MSLV
3576.867,2023-06-11T09:53:01.199Z,32.7744721,35.0245799,214.749,0.849,0.9,8562,35581.2,1.37,3,MSLV
3775.48,2023-06-11T09:53:01.300Z,32.7744729,35.0245793,214.75,1.078,0.85,8562,35581.3,1.37,3,MSLV
3876.096,2023-06-11T09:53:01.400Z,32.7744735,35.0245789,214.739,0.998,1.08,8562,35581.4,1.37,3,MSLV
3977.404,2023-06-11T09:53:01.599Z,32.7744746,35.0245779,214.768,0.799,1,8562,35581.6,1.37,3,MSLV
4177.093,2023-06-11T09:53:01.900Z,32.7744757,35.0245755,214.76,1.037,0.97,8562,35581.9,1.37,3,MSLV
4478.932,2023-06-11T09:53:02.199Z,32.7744765,35.0245731,214.767,0.876,0.78,8562,35582.2,1.37,3,MSLV
4779.124,2023-06-11T09:53:02.500Z,32.7744782,35.0245708,214.733,1.014,1.19,8562,35582.5,1.37,3,MSLV
5079.669,2023-06-11T09:53:02.800Z,32.7744798,35.0245688,214.81,0.831,0.95,8562,35582.8,1.37,3,MSLV
5380.456,2023-06-11T09:53:03.099Z,32.7744807,35.0245662,214.757,1.059,0.95,8562,35583.1,1.37,3,MSLV
5681.535,2023-06-11T09:53:03.300Z,32.7744812,35.0245642,214.806,0.906,1.1,8562,35583.3,1.37,3,MSLV
8008,2023-06-11T09:53:03.500Z,32.7744819,35.0245626,214.858,0.974,0.86,8562,35583.5,1.37,3,MSLV
8341,2023-06-11T09:53:03.699Z,32.7744827,35.0245613,214.818,0.903,0.83,8562,35583.7,1.37,3,MSLV
8674,2023-06-11T09:53:04.099Z,32.7744847,35.0245585,214.834,1.02,0.92,8562,35584.1,1.37,3,MSLV
9009,2023-06-11T09:53:04.400Z,32.7744857,35.0245553,214.766,1.08,1.18,8562,35584.4,1.37,3,MSLV
9342,2023-06-11T09:53:04.599Z,32.7744864,35.0245536,214.829,0.869,1.02,8562,35584.6,1.37,3,MSLV
9675,2023-06-11T09:53:04.699Z,32.7744868,35.0245529,214.835,0.852,0.87,8562,35584.7,1.37,3,MSLV
10010,2023-06-11T09:53:04.900Z,32.7744881,35.0245515,214.805,1.092,1.14,8562,35584.9,1.37,3,MSLV
10343,2023-06-11T09:53:05.000Z,32.7744888,35.0245509,214.795,1.099,1.09,8562,35585,1.37,3,MSLV
10676,2023-06-11T09:53:05.199Z,32.7744902,35.0245496,214.827,0.981,1.13,8562,35585.2,1.37,3,MSLV
11011,2023-06-11T09:53:05.400Z,32.7744912,35.0245479,214.822,1.143,1.02,8562,35585.4,1.37,3,MSLV
11344,2023-06-11T09:53:05.599Z,32.7744923,35.0245462,214.766,1.065,1.08,8562,35585.6,1.37,3,MSLV
11677,2023-06-11T09:53:05.699Z,32.774493,35.0245458,214.783,0.949,1.07,8562,35585.7,1.37,3,MSLV
12012,2023-06-11T09:53:05.800Z,32.7744935,35.0245452,214.793,0.894,0.95,8562,35585.8,1.37,3,MSLV
12345,2023-06-11T09:53:06.099Z,32.7744955,35.0245434,214.753,1.06,1.02,8562,35586.1,1.37,3,MSLV
12678,2023-06-11T09:53:06.300Z,32.7744971,35.0245426,214.764,1.051,1.14,8562,35586.3,1.37,3,MSLV
13013,2023-06-11T09:53:06.400Z,32.7744977,35.0245419,214.781,0.972,1.05,8562,35586.4,1.37,3,MSLV
13346,2023-06-11T09:53:06.699Z,32.7744992,35.0245392,214.717,1.08,1.19,8562,35586.7,1.37,3,MSLV
13679,2023-06-11T09:53:07.000Z,32.7745006,35.0245369,214.773,0.773,1.01,8562,35587,1.37,3,MSLV
14014,2023-06-11T09:53:07.199Z,32.7745019,35.0245356,214.727,1.074,1.01,8562,35587.2,1.37,3,MSLV
14347,2023-06-11T09:53:07.500Z,32.774504,35.024534,214.755,0.992,1.11,8562,35587.5,1.37,3,MSLV
14680,2023-06-11T09:53:07.800Z,32.7745052,35.0245318,214.78,0.956,1,8562,35587.8,1.37,3,MSLV
15015,2023-06-11T09:53:07.900Z,32.7745054,35.024531,214.756,0.913,0.96,8562,35587.9,1.37,3,MSLV
15348,2023-06-11T09:53:08.000Z,32.7745055,35.0245301,214.766,0.865,0.91,8562,35588,1.37,3,MSLV
15681,2023-06-11T09:53:08.199Z,32.7745061,35.0245285,214.78,0.794,0.92,8562,35588.2,1.37,3,MSLV
16016,2023-06-11T09:53:08.300Z,32.7745065,35.024528,214.782,0.777,0.79,8562,35588.3,1.37,3,MSLV
16349,2023-06-11T09:53:08.599Z,32.7745083,35.0245261,214.746,0.9,1.03,8562,35588.6,1.37,3,MSLV
