cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D) [m/s],GPS (3D) [m/s],GPS (days) [deg],GPS (secs) [s],GPS (DOP) [deg],GPS (fix) [deg],altitude system
51.519,2023-06-11T09:58:01.500Z,32.7744543,35.0245922,215.932,0.119,0.05,8562,35881.5,1.3,3,MSLV
150.981,2023-06-11T09:58:01.699Z,32.7744547,35.0245923,215.932,0.07,0.06,8562,35881.7,1.3,3,MSLV
351.048,2023-06-11T09:58:02.099Z,32.7744552,35.0245925,215.92,0.04,0.09,8562,35882.1,1.33,3,MSLV
751.801,2023-06-11T09:58:02.199Z,32.7744553,35.0245926,215.92,0.028,0.04,8562,35882.2,1.33,3,MSLV
852.586,2023-06-11T09:58:02.400Z,32.7744558,35.0245929,215.913,0.124,0.18,8562,35882.4,1.33,3,MSLV
1051.407,2023-06-11T09:58:02.599Z,32.7744566,35.024593,215.898,0.41,0.31,8562,35882.6,1.33,3,MSLV
1251.345,2023-06-11T09:58:02.800Z,32.7744564,35.0245926,215.91,0.289,0.1,8562,35882.8,1.35,3,MSLV
1451.582,2023-06-11T09:58:03.000Z,32.7744561,35.0245915,215.865,0.523,0.44,8562,35883,1.35,3,MSLV
1649.468,2023-06-11T09:58:03.199Z,32.7744554,35.0245909,215.883,0.474,0.49,8562,35883.2,1.32,3,MSLV
1848.141,2023-06-11T09:58:03.300Z,32.774455,35.0245905,215.881,0.504,0.47,8562,35883.3,1.32,3,MSLV
1948.057,2023-06-11T09:58:03.699Z,32.7744546,35.0245897,215.917,0.088,0.17,8562,35883.7,1.32,3,MSLV
2346.966,2023-06-11T09:58:04.000Z,32.7744541,35.0245899,215.912,0.177,0.15,8562,35884,1.33,3,MSLV
2643.458,2023-06-11T09:58:04.300Z,32.7744541,35.0245897,215.827,0.058,0.18,8562,35884.3,1.33,3,MSLV
2942.665,2023-06-11T09:58:04.500Z,32.7744542,35.0245899,215.786,0.099,0.15,8562,35884.5,1.33,3,MSLV
3142.616,2023-06-11T09:58:04.699Z,32.7744541,35.0245901,215.754,0.108,0.12,8562,35884.7,1.33,3,MSLV
3342.027,2023-06-11T09:58:04.800Z,32.7744541,35.0245902,215.734,0.116,0.11,8562,35884.8,1.33,3,MSLV
3438.935,2023-06-11T09:58:05.000Z,32.7744539,35.0245902,215.71,0.088,0.07,8562,35885,1.33,3,MSLV
5671,2023-06-11T09:58:05.099Z,32.7744538,35.0245902,215.691,0.076,0.09,8562,35885.1,1.33,3,MSLV
6006,2023-06-11T09:58:05.300Z,32.7744537,35.0245901,215.661,0.048,0.02,8562,35885.3,1.33,3,MSLV
6339,2023-06-11T09:58:05.400Z,32.7744537,35.0245902,215.666,0.019,0.05,8562,35885.4,1.33,3,MSLV
6672,2023-06-11T09:58:05.500Z,32.7744537,35.0245902,215.646,0.093,0.03,8562,35885.5,1.33,3,MSLV
7007,2023-06-11T09:58:05.699Z,32.7744537,35.0245901,215.619,0.043,0.12,8562,35885.7,1.33,3,MSLV
7340,2023-06-11T09:58:06.000Z,32.7744538,35.0245901,215.584,0.132,0.04,8562,35886,1.48,3,MSLV
7673,2023-06-11T09:58:06.199Z,32.7744539,35.0245902,215.568,0.11,0.07,8562,35886.2,1.43,3,MSLV
8008,2023-06-11T09:58:06.400Z,32.774454,35.0245903,215.555,0.08,0.08,8562,35886.4,1.43,3,MSLV
8341,2023-06-11T09:58:06.500Z,32.774454,35.0245904,215.537,0.123,0.08,8562,35886.5,1.43,3,MSLV
8674,2023-06-11T09:58:06.599Z,32.774454,35.0245904,215.525,0.16,0.12,8562,35886.6,1.43,3,MSLV
9009,2023-06-11T09:58:06.800Z,32.7744541,35.0245903,215.46,0.268,0.13,8562,35886.8,1.43,3,MSLV
9342,2023-06-11T09:58:06.900Z,32.7744541,35.02459,215.45,0.328,0.27,8562,35886.9,1.43,3,MSLV
9675,2023-06-11T09:58:07.000Z,32.7744539,35.0245898,215.422,0.249,0.33,8562,35887,1.43,3,MSLV
10010,2023-06-11T09:58:07.099Z,32.7744536,35.0245893,215.381,0.482,0.25,8562,35887.1,1.43,3,MSLV
10343,2023-06-11T09:58:07.199Z,32.7744536,35.0245886,215.363,0.652,0.49,8562,35887.2,1.32,3,MSLV
10676,2023-06-11T09:58:07.300Z,32.7744537,35.0245881,215.366,0.508,0.66,8562,35887.3,1.32,3,MSLV
11011,2023-06-11T09:58:07.500Z,32.7744535,35.0245871,215.314,0.457,0.5,8562,35887.5,1.4,3,MSLV
