cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D) [m/s],GPS (3D) [m/s],GPS (days) [deg],GPS (secs) [s],GPS (DOP) [deg],GPS (fix) [deg],altitude system
52.903,2023-06-11T09:52:57.599Z,32.7744472,35.0245868,213.086,0.044,0.14,8562,35577.599,1.72,3,MSLV
153.3691,2023-06-11T09:52:57.699Z,32.7744472,35.0245868,213.086,0.022,0.05,8562,35577.699,1.72,3,MSLV
253.83520000000001,2023-06-11T09:52:57.798Z,32.774447,35.0245866,213.074,0.165,0.03,8562,35577.799,1.72,3,MSLV
354.3013,2023-06-11T09:52:57.898Z,32.774447,35.0245866,213.089,0.13,0.17,8562,35577.899,1.72,3,MSLV
454.76740000000007,2023-06-11T09:52:58.000Z,32.7744471,35.0245867,213.142,0.104,0.14,8562,35578,1.72,3,MSLV
555.2335,2023-06-11T09:52:58.099Z,32.7744472,35.0245865,213.12,0.091,0.1,8562,35578.099,1.72,3,MSLV
655.6996,2023-06-11T09:52:58.199Z,32.7744471,35.0245864,213.125,0.039,0.1,8562,35578.199,1.72,3,MSLV
756.1657,2023-06-11T09:52:58.298Z,32.7744473,35.0245863,213.163,0.031,0.06,8562,35578.299,1.72,3,MSLV
856.6318,2023-06-11T09:52:58.398Z,32.7744474,35.0245863,213.201,0.017,0.04,8562,35578.399,1.72,3,MSLV
957.0979,2023-06-11T09:52:58.499Z,32.7744474,35.0245862,213.193,0.056,0.02,8562,35578.499,1.8,3,MSLV
1057.564,2023-06-11T09:52:58.599Z,32.7744476,35.0245862,213.196,0.149,0.06,8562,35578.599,1.8,3,MSLV
1157.4539,2023-06-11T09:52:58.699Z,32.7744475,35.0245861,213.174,0.04,0.15,8562,35578.699,1.8,3,MSLV
1257.3438,2023-06-11T09:52:58.798Z,32.7744475,35.024586,213.204,0.038,0.07,8562,35578.799,1.72,3,MSLV
1357.2337000000002,2023-06-11T09:52:58.898Z,32.7744474,35.0245861,213.24,0.157,0.05,8562,35578.899,1.72,3,MSLV
1457.1236000000004,2023-06-11T09:52:59.000Z,32.7744473,35.024586,213.215,0.089,0.16,8562,35579,1.72,3,MSLV
1557.0135000000005,2023-06-11T09:52:59.099Z,32.7744474,35.0245859,213.23,0.037,0.09,8562,35579.099,1.72,3,MSLV
1656.9034000000006,2023-06-11T09:52:59.199Z,32.7744472,35.0245861,213.226,0.15,0.04,8562,35579.199,1.72,3,MSLV
1756.7933000000007,2023-06-11T09:52:59.298Z,32.7744472,35.024586,213.21,0.048,0.15,8562,35579.299,1.72,3,MSLV
1856.6832000000009,2023-06-11T09:52:59.398Z,32.7744473,35.0245862,213.209,0.09,0.05,8562,35579.399,1.72,3,MSLV
1956.573100000001,2023-06-11T09:52:59.499Z,32.7744472,35.0245862,213.179,0.022,0.09,8562,35579.499,1.72,3,MSLV
2056.463,2023-06-11T09:52:59.599Z,32.7744474,35.0245861,213.194,0.159,0.04,8562,35579.599,1.64,3,MSLV
2156.5923000000003,2023-06-11T09:52:59.699Z,32.7744476,35.024586,213.207,0.212,0.16,8562,35579.699,1.64,3,MSLV
2256.7216000000003,2023-06-11T09:52:59.798Z,32.7744479,35.0245852,213.25,0.662,0.21,8562,35579.799,1.64,3,MSLV
2356.8509000000004,2023-06-11T09:52:59.898Z,32.774448,35.0245851,213.212,0.186,0.66,8562,35579.899,1.64,3,MSLV
2456.9802000000004,2023-06-11T09:53:00.000Z,32.7744486,35.0245847,213.135,0.632,0.19,8562,35580,1.64,3,MSLV
2557.1095000000005,2023-06-11T09:53:00.099Z,32.7744491,35.0245842,213.205,0.685,0.64,8562,35580.099,1.64,3,MSLV
2657.2388000000005,2023-06-11T09:53:00.199Z,32.7744494,35.0245837,213.157,0.671,0.69,8562,35580.199,1.61,3,MSLV
2757.3681000000006,2023-06-11T09:53:00.298Z,32.7744502,35.0245833,213.136,0.818,0.68,8562,35580.299,1.61,3,MSLV
2857.4974000000007,2023-06-11T09:53:00.398Z,32.7744507,35.0245826,213.095,0.847,0.82,8562,35580.399,1.61,3,MSLV
2957.6267000000007,2023-06-11T09:53:00.499Z,32.7744513,35.0245819,213.144,0.892,0.86,8562,35580.499,1.61,3,MSLV
3057.756,2023-06-11T09:53:00.599Z,32.7744519,35.0245813,213.118,0.871,0.89,8562,35580.599,1.61,3,MSLV
3157.6239,2023-06-11T09:53:00.699Z,32.7744524,35.0245808,213.122,0.726,0.88,8562,35580.699,1.61,3,MSLV
3257.4918000000002,2023-06-11T09:53:00.798Z,32.774453,35.0245801,213.129,0.964,0.73,8562,35580.799,1.61,3,MSLV
3357.3597000000004,2023-06-11T09:53:00.898Z,32.7744534,35.0245797,213.13,0.642,0.97,8562,35580.899,1.61,3,MSLV
3457.2276000000006,2023-06-11T09:53:01.000Z,32.7744539,35.0245794,213.129,0.583,0.65,8562,35581,1.61,3,MSLV
3557.095500000001,2023-06-11T09:53:01.099Z,32.7744541,35.0245791,213.143,0.438,0.59,8562,35581.099,1.61,3,MSLV
3656.963400000001,2023-06-11T09:53:01.199Z,32.7744544,35.0245788,213.094,0.483,0.44,8562,35581.199,1.61,3,MSLV
3756.831300000001,2023-06-11T09:53:01.298Z,32.7744546,35.0245787,213.144,0.293,0.5,8562,35581.299,1.61,3,MSLV
3856.6992000000014,2023-06-11T09:53:01.398Z,32.7744547,35.0245786,213.161,0.105,0.3,8562,35581.399,1.61,3,MSLV
3956.5671000000016,2023-06-11T09:53:01.499Z,32.7744551,35.0245783,213.166,0.41,0.11,8562,35581.499,1.53,3,MSLV
4056.435,2023-06-11T09:53:01.599Z,32.774455,35.0245784,213.168,0.02,0.41,8562,35581.599,1.62,3,MSLV
4156.5944,2023-06-11T09:53:01.699Z,32.7744554,35.024578,213.176,0.464,0.05,8562,35581.699,1.55,3,MSLV
4256.7538,2023-06-11T09:53:01.798Z,32.7744555,35.0245779,213.196,0.242,0.47,8562,35581.799,1.55,3,MSLV
4356.913200000001,2023-06-11T09:53:01.898Z,32.7744556,35.0245776,213.171,0.327,0.24,8562,35581.899,1.55,3,MSLV
4457.072600000001,2023-06-11T09:53:02.000Z,32.7744557,35.0245775,213.174,0.253,0.33,8562,35582,1.55,3,MSLV
4557.232000000002,2023-06-11T09:53:02.099Z,32.7744559,35.0245774,213.174,0.312,0.25,8562,35582.099,1.52,3,MSLV
4657.391400000002,2023-06-11T09:53:02.199Z,32.7744563,35.024577,213.121,0.556,0.31,8562,35582.199,1.52,3,MSLV
4757.550800000003,2023-06-11T09:53:02.298Z,32.7744568,35.0245765,213.187,0.752,0.56,8562,35582.299,1.52,3,MSLV
4857.710200000003,2023-06-11T09:53:02.398Z,32.7744573,35.0245758,213.21,0.821,0.75,8562,35582.399,1.52,3,MSLV
4957.869600000004,2023-06-11T09:53:02.499Z,32.774458,35.0245752,213.152,0.944,0.82,8562,35582.499,1.55,3,MSLV
5058.029,2023-06-11T09:53:02.599Z,32.7744588,35.0245744,213.179,1.176,0.95,8562,35582.599,1.52,3,MSLV
5157.9591,2023-06-11T09:53:02.699Z,32.7744593,35.0245738,213.204,0.845,1.18,8562,35582.699,1.52,3,MSLV
5257.8892,2023-06-11T09:53:02.798Z,32.77446,35.0245732,213.238,1.001,0.85,8562,35582.799,1.52,3,MSLV
5357.819299999999,2023-06-11T09:53:02.898Z,32.7744608,35.0245723,213.282,1.171,1,8562,35582.899,1.52,3,MSLV
5457.749399999999,2023-06-11T09:53:03.000Z,32.7744615,35.0245714,213.266,1.188,1.17,8562,35583,1.52,3,MSLV
5557.679499999998,2023-06-11T09:53:03.099Z,32.7744623,35.0245708,213.295,1.069,1.19,8562,35583.099,1.52,3,MSLV
5657.609599999998,2023-06-11T09:53:03.199Z,32.774463,35.0245699,213.328,1.082,1.07,8562,35583.199,1.53,3,MSLV
5757.5396999999975,2023-06-11T09:53:03.298Z,32.7744638,35.0245689,213.281,1.246,1.08,8562,35583.299,1.53,3,MSLV
5857.469799999997,2023-06-11T09:53:03.398Z,32.7744645,35.0245682,213.324,1.088,1.25,8562,35583.399,1.53,3,MSLV
5957.399899999997,2023-06-11T09:53:03.499Z,32.7744652,35.0245673,213.324,1.13,1.09,8562,35583.499,1.52,3,MSLV
6057.33,2023-06-11T09:53:03.599Z,32.7744657,35.0245665,213.352,1.023,1.13,8562,35583.599,1.52,3,MSLV
