cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D) [m/s],GPS (3D) [m/s],GPS (days) [deg],GPS (secs) [s],GPS (DOP) [deg],GPS (fix) [deg],altitude system
76.58,2023-06-08T12:38:49.800Z,32.774464,35.0245928,219.209,0.096,0.1,8559,45529.8,1.37,3,MSLV
177.3866,2023-06-08T12:38:49.900Z,32.7744642,35.024593,219.338,0.222,0.12,8559,45529.9,1.37,3,MSLV
278.1932,2023-06-08T12:38:50.000Z,32.7744644,35.024593,219.315,0.173,0.32,8559,45530,1.37,3,MSLV
378.9998,2023-06-08T12:38:50.099Z,32.7744647,35.0245929,219.315,0.256,0.22,8559,45530.1,1.37,3,MSLV
479.8064,2023-06-08T12:38:50.199Z,32.7744649,35.024593,219.352,0.104,0.27,8559,45530.2,1.37,3,MSLV
580.6129999999999,2023-06-08T12:38:50.300Z,32.7744653,35.024593,219.364,0.274,0.14,8559,45530.3,1.37,3,MSLV
681.4196,2023-06-08T12:38:50.400Z,32.7744658,35.024593,219.344,0.444,0.28,8559,45530.4,1.37,3,MSLV
782.2262,2023-06-08T12:38:50.500Z,32.7744661,35.0245929,219.307,0.384,0.44,8559,45530.5,1.37,3,MSLV
883.0328,2023-06-08T12:38:50.599Z,32.7744666,35.0245929,219.269,0.521,0.39,8559,45530.6,1.37,3,MSLV
983.8394,2023-06-08T12:38:50.699Z,32.7744672,35.0245931,219.24,0.697,0.53,8559,45530.7,1.37,3,MSLV
1084.646,2023-06-08T12:38:50.800Z,32.7744675,35.0245931,219.205,0.343,0.71,8559,45530.8,1.37,3,MSLV
1183.6698999999999,2023-06-08T12:38:50.900Z,32.774468,35.0245934,219.147,0.615,0.38,8559,45530.9,1.37,3,MSLV
1282.6938,2023-06-08T12:38:51.000Z,32.7744681,35.0245933,219.063,0.211,0.65,8559,45531,1.37,3,MSLV
1381.7177000000001,2023-06-08T12:38:51.099Z,32.7744683,35.0245933,219.02,0.278,0.34,8559,45531.1,1.37,3,MSLV
1480.7416000000003,2023-06-08T12:38:51.199Z,32.7744688,35.0245934,218.982,0.538,0.38,8559,45531.2,1.37,3,MSLV
1579.7655000000004,2023-06-08T12:38:51.300Z,32.774469,35.0245933,218.958,0.271,0.59,8559,45531.3,1.37,3,MSLV
1678.7894000000006,2023-06-08T12:38:51.400Z,32.7744691,35.0245933,218.909,0.169,0.34,8559,45531.4,1.37,3,MSLV
1777.8133000000007,2023-06-08T12:38:51.500Z,32.7744692,35.0245934,218.887,0.116,0.27,8559,45531.5,1.37,3,MSLV
1876.8372000000008,2023-06-08T12:38:51.599Z,32.7744693,35.0245933,218.852,0.068,0.22,8559,45531.6,1.37,3,MSLV
1975.861100000001,2023-06-08T12:38:51.699Z,32.7744693,35.0245932,218.813,0.018,0.18,8559,45531.7,1.37,3,MSLV
2074.885,2023-06-08T12:38:51.800Z,32.7744692,35.0245931,218.778,0.024,0.14,8559,45531.8,1.37,3,MSLV
2174.8288000000002,2023-06-08T12:38:51.900Z,32.7744692,35.0245931,218.734,0.001,0.12,8559,45531.9,1.37,3,MSLV
2274.7726000000002,2023-06-08T12:38:52.000Z,32.7744691,35.024593,218.693,0.066,0.1,8559,45532,1.37,3,MSLV
2374.7164000000002,2023-06-08T12:38:52.099Z,32.7744689,35.024593,218.664,0.11,0.11,8559,45532.1,1.37,3,MSLV
2474.6602000000003,2023-06-08T12:38:52.199Z,32.7744687,35.024593,218.633,0.224,0.12,8559,45532.2,1.37,3,MSLV
2574.6040000000003,2023-06-08T12:38:52.300Z,32.7744684,35.0245931,218.61,0.306,0.23,8559,45532.3,1.37,3,MSLV
2674.5478000000003,2023-06-08T12:38:52.400Z,32.774468,35.0245935,218.597,0.582,0.31,8559,45532.4,1.37,3,MSLV
2774.4916000000003,2023-06-08T12:38:52.500Z,32.7744675,35.0245935,218.542,0.474,0.58,8559,45532.5,1.52,3,MSLV
2874.4354000000003,2023-06-08T12:38:52.599Z,32.774467,35.0245938,218.494,0.511,0.48,8559,45532.6,1.52,3,MSLV
2974.3792000000003,2023-06-08T12:38:52.699Z,32.7744668,35.0245938,218.365,0.101,0.53,8559,45532.7,1.52,3,MSLV
3074.323,2023-06-08T12:38:52.800Z,32.7744665,35.0245941,218.306,0.344,0.3,8559,45532.8,1.52,3,MSLV
3174.4615,2023-06-08T12:38:52.900Z,32.7744661,35.0245943,218.205,0.353,0.46,8559,45532.9,1.52,3,MSLV
3274.6,2023-06-08T12:38:53.000Z,32.7744663,35.0245945,218.134,0.165,0.54,8559,45533,1.52,3,MSLV
3374.7385,2023-06-08T12:38:53.099Z,32.7744662,35.0245947,218.096,0.247,0.47,8559,45533.1,1.52,3,MSLV
3474.877,2023-06-08T12:38:53.199Z,32.7744662,35.0245949,218.071,0.218,0.49,8559,45533.2,1.52,3,MSLV
3575.0155,2023-06-08T12:38:53.300Z,32.7744664,35.0245949,218.025,0.247,0.43,8559,45533.3,1.52,3,MSLV
3675.154,2023-06-08T12:38:53.400Z,32.7744667,35.0245949,217.975,0.288,0.43,8559,45533.4,1.37,3,MSLV
3775.2925,2023-06-08T12:38:53.500Z,32.7744666,35.024595,217.955,0.119,0.46,8559,45533.5,1.37,3,MSLV
3875.431,2023-06-08T12:38:53.599Z,32.7744665,35.0245949,217.936,0.172,0.34,8559,45533.6,1.37,3,MSLV
3975.5695,2023-06-08T12:38:53.699Z,32.7744664,35.0245949,217.923,0.095,0.34,8559,45533.7,1.37,3,MSLV
4075.708,2023-06-08T12:38:53.800Z,32.7744664,35.024595,217.919,0.121,0.29,8559,45533.8,1.37,3,MSLV
4175.3968,2023-06-08T12:38:53.900Z,32.7744664,35.0245952,217.923,0.16,0.27,8559,45533.9,1.37,3,MSLV
4275.0856,2023-06-08T12:38:54.000Z,32.7744664,35.0245952,217.93,0.096,0.25,8559,45534,1.37,3,MSLV
4374.7744,2023-06-08T12:38:54.099Z,32.7744663,35.0245952,217.916,0.131,0.18,8559,45534.1,1.37,3,MSLV
4474.4632,2023-06-08T12:38:54.199Z,32.7744663,35.0245952,217.916,0.105,0.2,8559,45534.2,1.37,3,MSLV
4574.152,2023-06-08T12:38:54.300Z,32.7744661,35.0245952,217.905,0.148,0.16,8559,45534.3,1.37,3,MSLV
4673.8408,2023-06-08T12:38:54.400Z,32.7744662,35.0245952,217.909,0.022,0.19,8559,45534.4,1.37,3,MSLV
4773.5296,2023-06-08T12:38:54.500Z,32.7744662,35.0245953,217.896,0.083,0.08,8559,45534.5,1.37,3,MSLV
4873.2184,2023-06-08T12:38:54.599Z,32.7744663,35.0245954,217.887,0.07,0.11,8559,45534.6,1.37,3,MSLV
4972.9072,2023-06-08T12:38:54.699Z,32.7744663,35.0245955,217.877,0.047,0.1,8559,45534.7,1.37,3,MSLV
5072.596,2023-06-08T12:38:54.800Z,32.7744663,35.0245955,217.864,0.044,0.09,8559,45534.8,1.37,3,MSLV
5172.7889,2023-06-08T12:38:54.900Z,32.7744664,35.0245955,217.876,0.055,0.09,8559,45534.9,1.37,3,MSLV
5272.9818,2023-06-08T12:38:55.000Z,32.7744665,35.0245956,217.859,0.104,0.07,8559,45535,1.37,3,MSLV
5373.1747,2023-06-08T12:38:55.099Z,32.7744665,35.0245955,217.855,0.048,0.11,8559,45535.1,1.37,3,MSLV
5473.3676,2023-06-08T12:38:55.199Z,32.7744665,35.0245955,217.848,0.07,0.06,8559,45535.2,1.37,3,MSLV
5573.5605,2023-06-08T12:38:55.300Z,32.7744665,35.0245954,217.832,0.071,0.08,8559,45535.3,1.37,3,MSLV
5673.7534,2023-06-08T12:38:55.400Z,32.7744665,35.0245953,217.814,0.135,0.08,8559,45535.4,1.37,3,MSLV
5773.9463,2023-06-08T12:38:55.500Z,32.7744665,35.0245953,217.795,0.018,0.14,8559,45535.5,1.37,3,MSLV
5874.1392,2023-06-08T12:38:55.599Z,32.7744665,35.0245953,217.784,0.038,0.04,8559,45535.6,1.37,3,MSLV
5974.3321,2023-06-08T12:38:55.699Z,32.7744665,35.0245954,217.763,0.078,0.05,8559,45535.7,1.37,3,MSLV
6074.525,2023-06-08T12:38:55.800Z,32.7744665,35.0245954,217.749,0.043,0.08,8559,45535.8,1.37,3,MSLV
6174.7216,2023-06-08T12:38:55.900Z,32.7744665,35.0245954,217.734,0.015,0.05,8559,45535.9,1.37,3,MSLV
6274.9182,2023-06-08T12:38:56.000Z,32.7744664,35.0245955,217.711,0.041,0.02,8559,45536,1.37,3,MSLV
6375.1148,2023-06-08T12:38:56.099Z,32.7744664,35.0245955,217.692,0.026,0.04,8559,45536.1,1.37,3,MSLV
6475.3114000000005,2023-06-08T12:38:56.199Z,32.7744663,35.0245956,217.672,0.081,0.03,8559,45536.2,1.37,3,MSLV
6575.508000000001,2023-06-08T12:38:56.300Z,32.7744663,35.0245956,217.658,0.009,0.08,8559,45536.3,1.37,3,MSLV
6675.704600000001,2023-06-08T12:38:56.400Z,32.7744662,35.0245956,217.631,0.111,0.01,8559,45536.4,1.37,3,MSLV
