cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D) [m/s],GPS (3D) [m/s],GPS (days) [deg],GPS (secs) [s],GPS (DOP) [deg],GPS (fix) [deg],altitude system
103.397,2023-06-01T11:59:03.499Z,32.7744356,35.0245812,214.858,0.101,0.04,8552,43143.499,1.51,3,MSLV
203.1088889,2023-06-01T11:59:03.599Z,32.7744355,35.0245812,214.843,0.05,0.1,8552,43143.599,1.51,3,MSLV
302.8207778,2023-06-01T11:59:03.699Z,32.7744356,35.0245811,214.858,0.022,0.08,8552,43143.699,1.51,3,MSLV
402.5326667,2023-06-01T11:59:03.798Z,32.7744355,35.0245811,214.849,0.06,0.02,8552,43143.799,1.51,3,MSLV
502.2445556,2023-06-01T11:59:03.898Z,32.7744356,35.0245811,214.852,0.012,0.07,8552,43143.899,1.51,3,MSLV
601.9564444,2023-06-01T11:59:04.000Z,32.7744356,35.0245811,214.855,0.006,0.02,8552,43144,1.51,3,MSLV
701.6683333,2023-06-01T11:59:04.099Z,32.7744356,35.0245811,214.85,0.022,0.01,8552,43144.099,1.51,3,MSLV
801.3802222,2023-06-01T11:59:04.199Z,32.7744356,35.0245811,214.858,0.045,0.03,8552,43144.199,1.51,3,MSLV
901.0921111,2023-06-01T11:59:04.298Z,32.7744356,35.0245811,214.856,0.029,0.05,8552,43144.299,1.51,3,MSLV
1000.804,2023-06-01T11:59:04.398Z,32.7744356,35.0245811,214.854,0.012,0.03,8552,43144.399,1.51,3,MSLV
1101.1273,2023-06-01T11:59:04.499Z,32.7744356,35.0245811,214.855,0.026,0.01,8552,43144.499,1.51,3,MSLV
1201.4506,2023-06-01T11:59:04.599Z,32.7744357,35.0245811,214.86,0.033,0.03,8552,43144.599,1.51,3,MSLV
1301.7739,2023-06-01T11:59:04.699Z,32.7744357,35.0245811,214.857,0.018,0.04,8552,43144.699,1.51,3,MSLV
1402.0972,2023-06-01T11:59:04.798Z,32.7744357,35.0245811,214.858,0.027,0.02,8552,43144.799,1.51,3,MSLV
1502.4205,2023-06-01T11:59:04.898Z,32.7744357,35.0245811,214.85,0.037,0.03,8552,43144.899,1.51,3,MSLV
1602.7438,2023-06-01T11:59:05.000Z,32.7744358,35.0245811,214.852,0.01,0.04,8552,43145,1.51,3,MSLV
1703.0671,2023-06-01T11:59:05.099Z,32.7744358,35.0245811,214.854,0.016,0.01,8552,43145.099,1.34,3,MSLV
1803.3904,2023-06-01T11:59:05.199Z,32.7744358,35.024581,214.849,0.064,0.02,8552,43145.199,1.34,3,MSLV
1903.7137,2023-06-01T11:59:05.298Z,32.7744358,35.024581,214.848,0.034,0.06,8552,43145.299,1.34,3,MSLV
2004.037,2023-06-01T11:59:05.398Z,32.7744358,35.024581,214.852,0.018,0.03,8552,43145.399,1.34,3,MSLV
2104.0528,2023-06-01T11:59:05.499Z,32.7744359,35.024581,214.843,0.026,0.02,8552,43145.499,1.34,3,MSLV
2204.0686,2023-06-01T11:59:05.599Z,32.7744359,35.024581,214.85,0.012,0.03,8552,43145.599,1.24,3,MSLV
2304.0844,2023-06-01T11:59:05.699Z,32.7744359,35.024581,214.854,0.026,0.01,8552,43145.699,1.24,3,MSLV
2404.1002,2023-06-01T11:59:05.798Z,32.7744359,35.024581,214.853,0.05,0.03,8552,43145.799,1.24,3,MSLV
2504.116,2023-06-01T11:59:05.898Z,32.774436,35.024581,214.855,0.022,0.05,8552,43145.899,1.24,3,MSLV
2604.1318,2023-06-01T11:59:06.000Z,32.774436,35.024581,214.855,0.004,0.02,8552,43146,1.24,3,MSLV
2704.1476,2023-06-01T11:59:06.099Z,32.774436,35.024581,214.855,0.034,0,8552,43146.099,1.24,3,MSLV
2804.1634,2023-06-01T11:59:06.199Z,32.7744361,35.024581,214.856,0.027,0.03,8552,43146.199,1.24,3,MSLV
2904.1792,2023-06-01T11:59:06.298Z,32.7744361,35.024581,214.855,0.022,0.03,8552,43146.299,1.24,3,MSLV
3004.195,2023-06-01T11:59:06.398Z,32.7744361,35.024581,214.847,0.021,0.02,8552,43146.399,1.24,3,MSLV
