cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D) [m/s],GPS (3D) [m/s],GPS (days) [deg],GPS (secs) [s],GPS (DOP) [deg],GPS (fix) [deg],altitude system
84.278,2023-06-01T12:17:59.699Z,32.7744341,35.0245932,213.62,0.161,0.06,8552,44279.699,1.4,3,MSLV
184.2772,2023-06-01T12:17:59.798Z,32.7744339,35.024593,213.643,0.269,0.16,8552,44279.799,1.4,3,MSLV
284.27639999999997,2023-06-01T12:17:59.898Z,32.7744339,35.0245929,213.66,0.183,0.27,8552,44279.899,1.4,3,MSLV
384.27559999999994,2023-06-01T12:18:00.000Z,32.7744338,35.0245929,213.654,0.083,0.19,8552,44280,1.4,3,MSLV
484.2747999999999,2023-06-01T12:18:00.099Z,32.7744339,35.0245929,213.652,0.046,0.09,8552,44280.099,1.4,3,MSLV
584.2739999999999,2023-06-01T12:18:00.199Z,32.7744341,35.0245928,213.661,0.17,0.05,8552,44280.199,1.4,3,MSLV
684.2731999999999,2023-06-01T12:18:00.298Z,32.7744343,35.0245929,213.652,0.141,0.17,8552,44280.299,1.4,3,MSLV
784.2723999999998,2023-06-01T12:18:00.398Z,32.7744343,35.0245929,213.655,0.046,0.14,8552,44280.399,1.4,3,MSLV
884.2715999999998,2023-06-01T12:18:00.499Z,32.7744344,35.0245929,213.654,0.098,0.05,8552,44280.499,1.4,3,MSLV
984.2707999999998,2023-06-01T12:18:00.599Z,32.7744344,35.0245929,213.644,0.029,0.1,8552,44280.599,1.4,3,MSLV
1084.27,2023-06-01T12:18:00.699Z,32.7744344,35.0245929,213.643,0.057,0.03,8552,44280.699,1.4,3,MSLV
1184.3234,2023-06-01T12:18:00.798Z,32.7744344,35.024593,213.648,0.049,0.06,8552,44280.799,1.4,3,MSLV
1284.3768,2023-06-01T12:18:00.898Z,32.7744344,35.024593,213.645,0.015,0.05,8552,44280.899,1.4,3,MSLV
1384.4302,2023-06-01T12:18:01.000Z,32.7744345,35.024593,213.64,0.034,0.02,8552,44281,1.4,3,MSLV
1484.4836,2023-06-01T12:18:01.099Z,32.7744345,35.024593,213.641,0.043,0.04,8552,44281.099,1.4,3,MSLV
1584.537,2023-06-01T12:18:01.199Z,32.7744345,35.024593,213.637,0.031,0.04,8552,44281.199,1.4,3,MSLV
1684.5904,2023-06-01T12:18:01.298Z,32.7744345,35.024593,213.632,0.098,0.03,8552,44281.299,1.4,3,MSLV
1784.6438,2023-06-01T12:18:01.398Z,32.7744346,35.0245931,213.625,0.14,0.1,8552,44281.399,1.4,3,MSLV
1884.6972,2023-06-01T12:18:01.499Z,32.7744346,35.0245931,213.622,0.052,0.14,8552,44281.499,1.4,3,MSLV
1984.7506,2023-06-01T12:18:01.599Z,32.7744347,35.0245931,213.616,0.026,0.05,8552,44281.599,1.4,3,MSLV
2084.804,2023-06-01T12:18:01.699Z,32.7744348,35.0245932,213.619,0.131,0.04,8552,44281.699,1.4,3,MSLV
2185.1848,2023-06-01T12:18:01.798Z,32.7744348,35.0245935,213.604,0.184,0.13,8552,44281.799,1.44,3,MSLV
2285.5656,2023-06-01T12:18:01.898Z,32.7744348,35.0245936,213.607,0.133,0.19,8552,44281.899,1.44,3,MSLV
2385.9464,2023-06-01T12:18:02.000Z,32.7744348,35.0245938,213.609,0.178,0.13,8552,44282,1.44,3,MSLV
2486.3271999999997,2023-06-01T12:18:02.099Z,32.7744348,35.024594,213.605,0.166,0.18,8552,44282.099,1.44,3,MSLV
2586.7079999999996,2023-06-01T12:18:02.199Z,32.7744348,35.0245942,213.608,0.176,0.17,8552,44282.199,1.44,3,MSLV
2687.0887999999995,2023-06-01T12:18:02.298Z,32.7744348,35.0245943,213.611,0.086,0.18,8552,44282.299,1.4,3,MSLV
2787.4695999999994,2023-06-01T12:18:02.398Z,32.7744348,35.0245944,213.605,0.105,0.09,8552,44282.399,1.4,3,MSLV
2887.8503999999994,2023-06-01T12:18:02.499Z,32.7744349,35.0245944,213.598,0.035,0.1,8552,44282.499,1.4,3,MSLV
2988.2311999999993,2023-06-01T12:18:02.599Z,32.7744349,35.0245944,213.601,0.111,0.04,8552,44282.599,1.4,3,MSLV
3088.612,2023-06-01T12:18:02.699Z,32.7744351,35.0245943,213.594,0.214,0.11,8552,44282.699,1.4,3,MSLV
3188.4932,2023-06-01T12:18:02.798Z,32.7744354,35.0245937,213.593,0.59,0.21,8552,44282.799,1.4,3,MSLV
3288.3743999999997,2023-06-01T12:18:02.898Z,32.774435,35.0245927,213.586,1.022,0.59,8552,44282.899,1.4,3,MSLV
