cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D) [m/s],GPS (3D) [m/s],GPS (days) [deg],GPS (secs) [s],GPS (DOP) [deg],GPS (fix) [deg],altitude system
125.219,2023-06-01T12:17:41.900Z,32.7744072,35.0246107,211.387,0.123,0.1,8552,44261.9,1.57,3,MSLV
225.404,2023-06-01T12:17:42.000Z,32.7744069,35.0246105,211.428,0.062,0.12,8552,44262,1.57,3,MSLV
325.589,2023-06-01T12:17:42.099Z,32.7744068,35.02461,211.493,0.067,0.06,8552,44262.1,1.66,3,MSLV
425.774,2023-06-01T12:17:42.199Z,32.7744068,35.0246096,211.551,0.044,0.07,8552,44262.2,1.66,3,MSLV
525.9590000000001,2023-06-01T12:17:42.300Z,32.7744067,35.0246093,211.59,0.073,0.04,8552,44262.3,1.66,3,MSLV
626.144,2023-06-01T12:17:42.400Z,32.7744067,35.0246091,211.628,0.152,0.08,8552,44262.4,1.66,3,MSLV
726.329,2023-06-01T12:17:42.500Z,32.7744065,35.024609,211.662,0.075,0.15,8552,44262.5,1.66,3,MSLV
826.5139999999999,2023-06-01T12:17:42.599Z,32.7744064,35.0246087,211.681,0.068,0.07,8552,44262.6,1.66,3,MSLV
926.6989999999998,2023-06-01T12:17:42.699Z,32.7744063,35.0246088,211.71,0.091,0.07,8552,44262.7,1.66,3,MSLV
1026.884,2023-06-01T12:17:42.800Z,32.7744061,35.0246088,211.726,0.049,0.09,8552,44262.8,1.66,3,MSLV
1127.3677,2023-06-01T12:17:42.900Z,32.7744058,35.0246088,211.729,0.034,0.05,8552,44262.9,1.66,3,MSLV
1227.8514,2023-06-01T12:17:43.000Z,32.7744057,35.0246087,211.771,0.052,0.05,8552,44263,1.66,3,MSLV
1328.3351,2023-06-01T12:17:43.099Z,32.7744055,35.0246087,211.776,0.036,0.05,8552,44263.1,1.57,3,MSLV
1428.8188,2023-06-01T12:17:43.199Z,32.7744053,35.0246086,211.809,0.069,0.05,8552,44263.2,1.57,3,MSLV
1529.3025,2023-06-01T12:17:43.300Z,32.7744049,35.0246086,211.824,0.052,0.07,8552,44263.3,1.57,3,MSLV
1629.7862,2023-06-01T12:17:43.400Z,32.7744049,35.0246083,211.848,0.078,0.05,8552,44263.4,1.57,3,MSLV
1730.2699,2023-06-01T12:17:43.500Z,32.774405,35.0246081,211.88,0.028,0.08,8552,44263.5,1.57,3,MSLV
