cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D) [m/s],GPS (3D) [m/s],GPS (days) [deg],GPS (secs) [s],GPS (DOP) [deg],GPS (fix) [deg],altitude system
104.928,2023-06-08T08:21:44.299Z,32.7744047,35.0245834,213.954,0.052,0.07,8559,30104.3,1.36,3,MSLV
204.80044444444445,2023-06-08T08:21:44.400Z,32.7744047,35.0245832,213.962,0.03,0.05,8559,30104.4,1.36,3,MSLV
304.6728888888889,2023-06-08T08:21:44.500Z,32.7744047,35.024583,213.949,0.067,0.04,8559,30104.5,1.36,3,MSLV
404.54533333333336,2023-06-08T08:21:44.599Z,32.7744046,35.0245828,213.964,0.025,0.07,8559,30104.6,1.36,3,MSLV
504.4177777777778,2023-06-08T08:21:44.700Z,32.7744049,35.0245825,214.007,0.048,0.02,8559,30104.7,1.36,3,MSLV
604.2902222222223,2023-06-08T08:21:44.799Z,32.7744049,35.0245822,214.017,0.026,0.05,8559,30104.8,1.48,3,MSLV
704.1626666666667,2023-06-08T08:21:44.900Z,32.7744052,35.0245819,214.03,0.003,0.03,8559,30104.9,1.48,3,MSLV
804.0351111111112,2023-06-08T08:21:45.000Z,32.7744052,35.0245818,214.062,0.03,0,8559,30105,1.48,3,MSLV
903.9075555555556,2023-06-08T08:21:45.099Z,32.7744053,35.0245816,214.099,0.026,0.03,8559,30105.1,1.48,3,MSLV
1003.78,2023-06-08T08:21:45.200Z,32.7744056,35.0245812,214.12,0.124,0.03,8559,30105.2,1.48,3,MSLV
1103.8234,2023-06-08T08:21:45.299Z,32.7744058,35.0245811,214.159,0.159,0.12,8559,30105.3,1.48,3,MSLV
1203.8668,2023-06-08T08:21:45.400Z,32.7744065,35.024581,214.157,0.317,0.16,8559,30105.4,1.48,3,MSLV
1303.9102,2023-06-08T08:21:45.500Z,32.7744071,35.0245809,214.14,0.336,0.32,8559,30105.5,1.48,3,MSLV
1403.9536,2023-06-08T08:21:45.599Z,32.7744076,35.0245805,214.168,0.283,0.34,8559,30105.6,1.48,3,MSLV
1503.997,2023-06-08T08:21:45.700Z,32.7744081,35.0245802,214.207,0.301,0.29,8559,30105.7,1.48,3,MSLV
1604.0404,2023-06-08T08:21:45.799Z,32.7744084,35.02458,214.249,0.131,0.3,8559,30105.8,1.48,3,MSLV
1704.0838,2023-06-08T08:21:45.900Z,32.7744087,35.0245797,214.294,0.161,0.14,8559,30105.9,1.48,3,MSLV
1804.1272000000001,2023-06-08T08:21:46.000Z,32.7744091,35.0245794,214.363,0.164,0.16,8559,30106,1.48,3,MSLV
1904.1706000000001,2023-06-08T08:21:46.099Z,32.7744095,35.0245792,214.405,0.203,0.16,8559,30106.1,1.48,3,MSLV
2004.214,2023-06-08T08:21:46.200Z,32.77441,35.0245789,214.435,0.241,0.2,8559,30106.2,1.48,3,MSLV
2104.1056,2023-06-08T08:21:46.299Z,32.7744105,35.0245786,214.477,0.164,0.24,8559,30106.3,1.48,3,MSLV
2203.9972,2023-06-08T08:21:46.400Z,32.7744107,35.0245783,214.497,0.082,0.17,8559,30106.4,1.48,3,MSLV
2303.8887999999997,2023-06-08T08:21:46.500Z,32.774411,35.024578,214.497,0.067,0.09,8559,30106.5,1.48,3,MSLV
2403.7803999999996,2023-06-08T08:21:46.599Z,32.7744113,35.0245778,214.514,0.082,0.07,8559,30106.6,1.48,3,MSLV
2503.6719999999996,2023-06-08T08:21:46.700Z,32.7744114,35.0245778,214.51,0.084,0.09,8559,30106.7,1.48,3,MSLV
2603.5635999999995,2023-06-08T08:21:46.799Z,32.7744117,35.0245776,214.497,0.09,0.09,8559,30106.8,1.48,3,MSLV
2703.4551999999994,2023-06-08T08:21:46.900Z,32.7744119,35.0245775,214.505,0.008,0.09,8559,30106.9,1.48,3,MSLV
2803.3467999999993,2023-06-08T08:21:47.000Z,32.7744121,35.0245775,214.507,0.061,0.02,8559,30107,1.48,3,MSLV
2903.2383999999993,2023-06-08T08:21:47.099Z,32.7744123,35.0245773,214.495,0.093,0.06,8559,30107.1,1.48,3,MSLV
3003.13,2023-06-08T08:21:47.200Z,32.7744125,35.0245773,214.505,0.106,0.09,8559,30107.2,1.48,3,MSLV
3103.1931,2023-06-08T08:21:47.299Z,32.7744128,35.0245771,214.505,0.194,0.11,8559,30107.3,1.48,3,MSLV
3203.2562,2023-06-08T08:21:47.400Z,32.7744131,35.024577,214.501,0.177,0.2,8559,30107.4,1.48,3,MSLV
3303.3192999999997,2023-06-08T08:21:47.500Z,32.7744132,35.0245771,214.496,0.169,0.18,8559,30107.5,1.48,3,MSLV
3403.3823999999995,2023-06-08T08:21:47.599Z,32.7744134,35.024577,214.496,0.088,0.17,8559,30107.6,1.48,3,MSLV
3503.4454999999994,2023-06-08T08:21:47.700Z,32.7744137,35.0245768,214.494,0.128,0.09,8559,30107.7,1.48,3,MSLV
3603.508599999999,2023-06-08T08:21:47.799Z,32.774414,35.0245767,214.497,0.162,0.13,8559,30107.8,1.48,3,MSLV
3703.571699999999,2023-06-08T08:21:47.900Z,32.7744142,35.0245765,214.493,0.055,0.16,8559,30107.9,1.48,3,MSLV
3803.634799999999,2023-06-08T08:21:48.000Z,32.7744145,35.0245764,214.514,0.098,0.06,8559,30108,1.48,3,MSLV
3903.6978999999988,2023-06-08T08:21:48.099Z,32.7744146,35.0245762,214.525,0.035,0.1,8559,30108.1,1.48,3,MSLV
4003.761,2023-06-08T08:21:48.200Z,32.7744148,35.024576,214.539,0.067,0.04,8559,30108.2,1.48,3,MSLV
4103.607,2023-06-08T08:21:48.299Z,32.7744148,35.0245759,214.561,0.01,0.07,8559,30108.3,1.48,3,MSLV
4203.4529999999995,2023-06-08T08:21:48.400Z,32.7744149,35.0245757,214.576,0.043,0.03,8559,30108.4,1.48,3,MSLV
4303.298999999999,2023-06-08T08:21:48.500Z,32.7744149,35.0245756,214.588,0.016,0.05,8559,30108.5,1.48,3,MSLV
4403.144999999999,2023-06-08T08:21:48.599Z,32.7744151,35.0245754,214.599,0.027,0.02,8559,30108.6,1.48,3,MSLV
4502.990999999998,2023-06-08T08:21:48.700Z,32.7744153,35.0245753,214.607,0.05,0.03,8559,30108.7,1.48,3,MSLV
4602.836999999998,2023-06-08T08:21:48.799Z,32.7744153,35.0245752,214.619,0.043,0.05,8559,30108.8,1.48,3,MSLV
4702.682999999997,2023-06-08T08:21:48.900Z,32.7744154,35.0245751,214.63,0.029,0.04,8559,30108.9,1.48,3,MSLV
4802.528999999997,2023-06-08T08:21:49.000Z,32.7744155,35.024575,214.643,0.023,0.03,8559,30109,1.48,3,MSLV
4902.374999999996,2023-06-08T08:21:49.099Z,32.7744157,35.0245748,214.652,0.091,0.02,8559,30109.1,1.48,3,MSLV
5002.221,2023-06-08T08:21:49.200Z,32.7744159,35.0245747,214.671,0.137,0.09,8559,30109.2,1.48,3,MSLV
5102.5671999999995,2023-06-08T08:21:49.299Z,32.7744162,35.0245744,214.684,0.241,0.14,8559,30109.3,1.48,3,MSLV
5202.9133999999995,2023-06-08T08:21:49.400Z,32.7744163,35.0245743,214.686,0.072,0.24,8559,30109.4,1.48,3,MSLV
5303.259599999999,2023-06-08T08:21:49.500Z,32.7744164,35.024574,214.69,0.136,0.07,8559,30109.5,1.48,3,MSLV
5403.605799999999,2023-06-08T08:21:49.599Z,32.7744165,35.0245739,214.694,0.105,0.14,8559,30109.6,1.48,3,MSLV
5503.951999999999,2023-06-08T08:21:49.700Z,32.7744167,35.0245738,214.698,0.078,0.1,8559,30109.7,1.48,3,MSLV
5604.298199999999,2023-06-08T08:21:49.799Z,32.7744169,35.0245737,214.699,0.122,0.08,8559,30109.8,1.48,3,MSLV
5704.644399999999,2023-06-08T08:21:49.900Z,32.774417,35.0245736,214.702,0.087,0.12,8559,30109.9,1.48,3,MSLV
5804.990599999999,2023-06-08T08:21:50.000Z,32.7744172,35.0245736,214.71,0.101,0.09,8559,30110,1.48,3,MSLV
5905.336799999999,2023-06-08T08:21:50.099Z,32.7744172,35.0245735,214.711,0.047,0.1,8559,30110.1,1.48,3,MSLV
6005.683,2023-06-08T08:21:50.200Z,32.7744172,35.0245734,214.701,0.022,0.05,8559,30110.2,1.48,3,MSLV
6105.5619,2023-06-08T08:21:50.299Z,32.7744173,35.0245731,214.715,0.14,0.03,8559,30110.3,1.48,3,MSLV
6205.440799999999,2023-06-08T08:21:50.400Z,32.7744176,35.0245727,214.733,0.396,0.14,8559,30110.4,1.48,3,MSLV
6305.319699999999,2023-06-08T08:21:50.500Z,32.7744177,35.0245723,214.721,0.335,0.4,8559,30110.5,1.48,3,MSLV
6405.198599999999,2023-06-08T08:21:50.599Z,32.7744179,35.0245719,214.73,0.274,0.33,8559,30110.6,1.48,3,MSLV
6505.0774999999985,2023-06-08T08:21:50.700Z,32.7744186,35.024571,214.731,0.797,0.27,8559,30110.7,1.48,3,MSLV
6604.956399999998,2023-06-08T08:21:50.799Z,32.7744191,35.0245703,214.779,0.646,0.8,8559,30110.8,1.48,3,MSLV
6704.835299999998,2023-06-08T08:21:50.900Z,32.7744196,35.0245695,214.814,0.831,0.65,8559,30110.9,1.36,3,MSLV
6804.714199999998,2023-06-08T08:21:51.000Z,32.7744204,35.0245687,214.81,1.027,0.84,8559,30111,1.36,3,MSLV
6904.593099999997,2023-06-08T08:21:51.099Z,32.7744202,35.0245685,214.814,0.179,1.03,8559,30111.1,1.36,3,MSLV
7004.472,2023-06-08T08:21:51.200Z,32.7744209,35.0245679,214.804,0.834,0.18,8559,30111.2,1.48,3,MSLV
7104.245,2023-06-08T08:21:51.299Z,32.7744209,35.0245678,214.791,0.244,0.83,8559,30111.3,1.36,3,MSLV
7204.018,2023-06-08T08:21:51.400Z,32.7744222,35.024567,214.814,1.186,0.24,8559,30111.4,1.36,3,MSLV
7303.791,2023-06-08T08:21:51.500Z,32.7744228,35.0245666,214.807,0.911,1.19,8559,30111.5,1.48,3,MSLV
7403.564,2023-06-08T08:21:51.599Z,32.7744227,35.0245665,214.784,0.346,0.91,8559,30111.6,1.48,3,MSLV
7503.337,2023-06-08T08:21:51.700Z,32.7744236,35.0245657,214.779,0.989,0.35,8559,30111.7,1.48,3,MSLV
7603.110000000001,2023-06-08T08:21:51.799Z,32.7744238,35.0245654,214.813,0.413,0.99,8559,30111.8,1.36,3,MSLV
7702.883000000001,2023-06-08T08:21:51.900Z,32.7744242,35.024565,214.817,0.508,0.41,8559,30111.9,1.36,3,MSLV
7802.656000000001,2023-06-08T08:21:52.000Z,32.774425,35.0245643,214.822,0.91,0.51,8559,30112,1.36,3,MSLV
7902.429000000001,2023-06-08T08:21:52.099Z,32.7744245,35.0245641,214.775,0.34,0.91,8559,30112.1,1.36,3,MSLV
8002.202,2023-06-08T08:21:52.200Z,32.7744254,35.0245632,214.818,0.976,0.35,8559,30112.2,1.36,3,MSLV
8102.3406,2023-06-08T08:21:52.299Z,32.7744252,35.024563,214.832,0.219,0.98,8559,30112.3,1.36,3,MSLV
8202.4792,2023-06-08T08:21:52.400Z,32.774426,35.0245621,214.819,0.986,0.22,8559,30112.4,1.36,3,MSLV
8302.6178,2023-06-08T08:21:52.500Z,32.7744262,35.0245616,214.828,0.543,0.99,8559,30112.5,1.36,3,MSLV
8402.7564,2023-06-08T08:21:52.599Z,32.7744266,35.0245611,214.833,0.596,0.54,8559,30112.6,1.36,3,MSLV
8502.895,2023-06-08T08:21:52.700Z,32.7744273,35.0245604,214.813,0.937,0.6,8559,30112.7,1.36,3,MSLV
8603.0336,2023-06-08T08:21:52.799Z,32.7744274,35.0245601,214.803,0.425,0.94,8559,30112.8,1.35,3,MSLV
8703.1722,2023-06-08T08:21:52.900Z,32.7744282,35.0245593,214.805,1.011,0.43,8559,30112.9,1.35,3,MSLV
8803.310800000001,2023-06-08T08:21:53.000Z,32.7744291,35.0245587,214.837,0.994,1.01,8559,30113,1.35,3,MSLV
8903.449400000001,2023-06-08T08:21:53.099Z,32.7744292,35.0245584,214.805,0.52,0.99,8559,30113.1,1.35,3,MSLV
9003.588,2023-06-08T08:21:53.200Z,32.7744295,35.0245577,214.809,0.707,0.52,8559,30113.2,1.35,3,MSLV
9103.505799999999,2023-06-08T08:21:53.299Z,32.7744301,35.0245569,214.807,0.905,0.71,8559,30113.3,1.35,3,MSLV
9203.423599999998,2023-06-08T08:21:53.400Z,32.7744306,35.0245562,214.781,0.854,0.91,8559,30113.4,1.35,3,MSLV
9303.341399999998,2023-06-08T08:21:53.500Z,32.7744308,35.0245555,214.79,0.65,0.86,8559,30113.5,1.35,3,MSLV
9403.259199999997,2023-06-08T08:21:53.599Z,32.7744314,35.0245546,214.817,1.026,0.65,8559,30113.6,1.35,3,MSLV
9503.176999999996,2023-06-08T08:21:53.700Z,32.7744318,35.0245536,214.772,1.047,1.03,8559,30113.7,1.35,3,MSLV
9603.094799999995,2023-06-08T08:21:53.799Z,32.7744324,35.0245531,214.802,0.743,1.05,8559,30113.8,1.35,3,MSLV
