cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D) [m/s],GPS (3D) [m/s],GPS (days) [deg],GPS (secs) [s],GPS (DOP) [deg],GPS (fix) [deg],altitude system
123.496,2023-05-28T11:07:43.599Z,32.773272,35.024466,105.759,0.086,0.11,8548,40063.599,2.66,2,MSLV
224.15833333333336,2023-05-28T11:07:43.699Z,32.773273,35.0244649,106.248,0.035,0.09,8548,40063.699,2.66,2,MSLV
324.82066666666674,2023-05-28T11:07:43.798Z,32.7732738,35.0244636,106.752,0.068,0.04,8548,40063.799,2.66,2,MSLV
425.48300000000006,2023-05-28T11:07:43.898Z,32.7732745,35.0244627,107.053,0.099,0.07,8548,40063.899,2.66,2,MSLV
526.1453333333334,2023-05-28T11:07:44.000Z,32.7732751,35.0244622,107.119,0.142,0.1,8548,40064,2.66,2,MSLV
626.8076666666667,2023-05-28T11:07:44.099Z,32.7732758,35.0244611,107.709,0.119,0.14,8548,40064.099,2.66,2,MSLV
727.47,2023-05-28T11:07:44.199Z,32.7732765,35.0244602,107.882,0.123,0.12,8548,40064.199,2.66,2,MSLV
828.1323333333333,2023-05-28T11:07:44.298Z,32.7732772,35.0244598,107.422,0.107,0.12,8548,40064.299,2.66,2,MSLV
928.7946666666667,2023-05-28T11:07:44.398Z,32.7732776,35.0244593,107.283,0.167,0.11,8548,40064.399,2.66,2,MSLV
1029.457,2023-05-28T11:07:45.298Z,32.7738426,35.0245012,156.521,0.151,0.17,8548,40065.299,42.58,2,MSLV
1529.957,2023-05-28T11:07:45.398Z,32.7738362,35.0245036,156.567,0.14,0.15,8548,40065.399,42.56,3,MSLV
3022.136,2023-05-28T11:07:46.499Z,32.7744286,35.0245581,216.224,0.057,0.03,8548,40066.499,42.41,3,MSLV
3188.819,2023-05-28T11:07:46.599Z,32.7744645,35.0245594,219.762,0.052,0.06,8548,40066.599,42.4,3,MSLV
3355.502,2023-05-28T11:07:46.699Z,32.7745074,35.0245606,223.549,0.024,0.05,8548,40066.699,42.39,3,MSLV
3522.185,2023-05-28T11:07:46.798Z,32.7745817,35.0245631,229.771,0.048,0.02,8548,40066.799,42.37,3,MSLV
3688.868,2023-05-28T11:07:46.898Z,32.774654,35.0245661,236.016,0.083,0.05,8548,40066.899,42.36,3,MSLV
3855.551,2023-05-28T11:07:47.000Z,32.7747195,35.024569,241.624,0.17,0.08,8548,40067,42.34,3,MSLV
4022.234,2023-05-28T11:07:47.499Z,32.7743098,35.0245834,214.84,0.065,0.04,8548,40067.499,4.28,3,MSLV
4122.5496,2023-05-28T11:07:47.599Z,32.7742993,35.0245869,214.961,0.063,0.07,8548,40067.599,4.28,3,MSLV
4222.8652,2023-05-28T11:07:47.699Z,32.7742883,35.0245907,215.201,0.045,0.06,8548,40067.699,4.28,3,MSLV
4323.1808,2023-05-28T11:07:47.798Z,32.7742755,35.0245951,215.279,0.106,0.05,8548,40067.799,4.28,3,MSLV
4423.4964,2023-05-28T11:07:47.898Z,32.7742719,35.0245975,215.326,0.053,0.11,8548,40067.899,4.28,3,MSLV
4523.812,2023-05-28T11:07:48.000Z,32.7742681,35.0246004,215.601,0.039,0.06,8548,40068,4.28,3,MSLV
4624.1276,2023-05-28T11:07:48.099Z,32.7742622,35.0246034,215.747,0.061,0.05,8548,40068.099,2.2,3,MSLV
4724.4432,2023-05-28T11:07:48.199Z,32.7742783,35.0246017,216.384,0.044,0.06,8548,40068.199,2.2,3,MSLV
4824.7588,2023-05-28T11:07:48.298Z,32.7743293,35.0245922,217.674,0.018,0.05,8548,40068.299,2.2,3,MSLV
4925.0743999999995,2023-05-28T11:07:48.398Z,32.7743756,35.0245839,218.958,0.016,0.03,8548,40068.399,2.2,3,MSLV
5025.39,2023-05-28T11:07:48.499Z,32.7743976,35.0245807,219.775,0.079,0.03,8548,40068.499,2.2,3,MSLV
5125.0009,2023-05-28T11:07:48.599Z,32.7744072,35.0245801,220.245,0.034,0.08,8548,40068.599,2.2,3,MSLV
5224.6118,2023-05-28T11:07:48.699Z,32.7744124,35.02458,220.546,0.049,0.04,8548,40068.699,2.2,3,MSLV
5324.222699999999,2023-05-28T11:07:48.798Z,32.7744153,35.0245803,220.752,0.012,0.06,8548,40068.799,2.2,3,MSLV
5423.833599999999,2023-05-28T11:07:48.898Z,32.7744172,35.0245809,220.924,0.055,0.03,8548,40068.899,2.2,3,MSLV
5523.444499999999,2023-05-28T11:07:49.000Z,32.7744188,35.0245814,221.05,0.06,0.06,8548,40069,2.2,3,MSLV
5623.055399999998,2023-05-28T11:07:49.099Z,32.77442,35.024582,221.146,0.056,0.07,8548,40069.099,2.2,3,MSLV
5722.666299999998,2023-05-28T11:07:49.199Z,32.7744208,35.0245827,221.219,0.042,0.06,8548,40069.199,2.2,3,MSLV
5822.277199999998,2023-05-28T11:07:49.298Z,32.7744213,35.0245833,221.267,0.032,0.05,8548,40069.299,2.2,3,MSLV
5921.888099999997,2023-05-28T11:07:49.398Z,32.7744217,35.0245838,221.306,0.024,0.04,8548,40069.399,2.2,3,MSLV
6021.499,2023-05-28T11:07:49.499Z,32.7744221,35.0245844,221.334,0.049,0.03,8548,40069.499,2.2,3,MSLV
6121.7594,2023-05-28T11:07:49.599Z,32.7744224,35.0245849,221.362,0.105,0.05,8548,40069.599,2.2,3,MSLV
6222.0198,2023-05-28T11:07:49.699Z,32.7744229,35.0245853,221.401,0.063,0.11,8548,40069.699,2.2,3,MSLV
6322.2802,2023-05-28T11:07:49.798Z,32.7744232,35.0245858,221.415,0.054,0.06,8548,40069.799,2.2,3,MSLV
