cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D) [m/s],GPS (3D) [m/s],GPS (days) [deg],GPS (secs) [s],GPS (DOP) [deg],GPS (fix) [deg],altitude system
116.927,2023-05-28T11:30:58.300Z,32.7744309,35.0245903,222.318,0.187,0.18,8548,41458.3,1.52,3,MSLV
216.84711111111113,2023-05-28T11:30:58.400Z,32.7744309,35.0245904,222.253,0.115,0.19,8548,41458.4,1.52,3,MSLV
316.76722222222224,2023-05-28T11:30:58.500Z,32.774431,35.0245905,222.185,0.203,0.12,8548,41458.5,1.52,3,MSLV
416.68733333333336,2023-05-28T11:30:58.599Z,32.7744311,35.0245906,222.053,0.377,0.2,8548,41458.6,1.52,3,MSLV
516.6074444444445,2023-05-28T11:30:58.699Z,32.7744311,35.0245907,221.997,0.067,0.38,8548,41458.7,1.52,3,MSLV
616.5275555555556,2023-05-28T11:30:58.800Z,32.7744309,35.0245909,221.965,0.182,0.07,8548,41458.8,1.52,3,MSLV
716.4476666666667,2023-05-28T11:30:58.900Z,32.7744311,35.0245908,221.865,0.237,0.18,8548,41458.9,1.61,3,MSLV
816.3677777777777,2023-05-28T11:30:59.000Z,32.7744311,35.0245905,221.722,0.192,0.24,8548,41459,1.61,3,MSLV
916.2878888888888,2023-05-28T11:30:59.099Z,32.7744311,35.02459,221.623,0.197,0.2,8548,41459.1,1.61,3,MSLV
1016.208,2023-05-28T11:30:59.199Z,32.7744311,35.0245898,221.516,0.085,0.2,8548,41459.2,1.61,3,MSLV
1115.4322,2023-05-28T11:30:59.300Z,32.7744311,35.0245896,221.438,0.103,0.09,8548,41459.3,1.61,3,MSLV
1214.6564,2023-05-28T11:30:59.400Z,32.774431,35.0245895,221.359,0.097,0.1,8548,41459.4,1.61,3,MSLV
1313.8806000000002,2023-05-28T11:30:59.500Z,32.7744305,35.0245897,221.279,0.383,0.1,8548,41459.5,1.61,3,MSLV
1413.1048000000003,2023-05-28T11:30:59.599Z,32.7744304,35.0245898,221.198,0.215,0.38,8548,41459.6,1.52,3,MSLV
1512.3290000000004,2023-05-28T11:30:59.699Z,32.7744303,35.0245899,221.122,0.15,0.22,8548,41459.7,1.52,3,MSLV
1611.5532000000005,2023-05-28T11:30:59.800Z,32.7744301,35.0245901,221.055,0.146,0.15,8548,41459.8,1.61,3,MSLV
1710.7774000000006,2023-05-28T11:30:59.900Z,32.77443,35.0245903,220.994,0.183,0.15,8548,41459.9,1.61,3,MSLV
1810.0016000000007,2023-05-28T11:31:00.000Z,32.7744299,35.0245906,220.922,0.188,0.18,8548,41460,1.61,3,MSLV
1909.2258000000008,2023-05-28T11:31:00.099Z,32.7744299,35.0245909,220.867,0.267,0.19,8548,41460.1,1.61,3,MSLV
2008.45,2023-05-28T11:31:00.199Z,32.77443,35.0245912,220.788,0.359,0.27,8548,41460.2,1.61,3,MSLV
2108.9716,2023-05-28T11:31:00.300Z,32.7744301,35.0245915,220.71,0.425,0.36,8548,41460.3,1.61,3,MSLV
2209.4932,2023-05-28T11:31:00.400Z,32.77443,35.0245915,220.649,0.158,0.43,8548,41460.4,1.61,3,MSLV
2310.0148,2023-05-28T11:31:00.500Z,32.7744299,35.0245917,220.568,0.166,0.16,8548,41460.5,1.61,3,MSLV
2410.5364,2023-05-28T11:31:00.599Z,32.7744298,35.0245919,220.519,0.193,0.17,8548,41460.6,1.61,3,MSLV
2511.058,2023-05-28T11:31:00.699Z,32.7744297,35.0245921,220.442,0.21,0.19,8548,41460.7,1.61,3,MSLV
2611.5796,2023-05-28T11:31:00.800Z,32.7744296,35.0245922,220.374,0.131,0.21,8548,41460.8,1.61,3,MSLV
2712.1012,2023-05-28T11:31:00.900Z,32.7744294,35.0245923,220.343,0.122,0.14,8548,41460.9,1.61,3,MSLV
2812.6228,2023-05-28T11:31:01.000Z,32.7744293,35.0245922,220.291,0.05,0.12,8548,41461,1.61,3,MSLV
2913.1444,2023-05-28T11:31:01.099Z,32.7744293,35.0245921,220.243,0.044,0.05,8548,41461.1,1.61,3,MSLV
3013.666,2023-05-28T11:31:01.199Z,32.7744293,35.024592,220.189,0.046,0.05,8548,41461.2,1.61,3,MSLV
3113.7572,2023-05-28T11:31:01.300Z,32.7744294,35.0245919,220.152,0.057,0.05,8548,41461.3,1.61,3,MSLV
3213.8484,2023-05-28T11:31:01.400Z,32.7744294,35.0245916,220.104,0.155,0.06,8548,41461.4,1.61,3,MSLV
3313.9395999999997,2023-05-28T11:31:01.500Z,32.7744294,35.0245914,220.068,0.089,0.16,8548,41461.5,1.61,3,MSLV
3414.0307999999995,2023-05-28T11:31:01.599Z,32.7744294,35.0245913,220.013,0.032,0.09,8548,41461.6,1.61,3,MSLV
3514.1219999999994,2023-05-28T11:31:01.699Z,32.7744294,35.0245912,219.967,0.069,0.03,8548,41461.7,1.61,3,MSLV
3614.2131999999992,2023-05-28T11:31:01.800Z,32.7744293,35.0245911,219.937,0.056,0.07,8548,41461.8,1.61,3,MSLV
3714.304399999999,2023-05-28T11:31:01.900Z,32.7744293,35.024591,219.888,0.036,0.06,8548,41461.9,1.61,3,MSLV
