,participant_id,path_num,person_robot,turn_num,start_idx,end_idx,walking_direction_lag,walking_direction_base_corr,walking_direction_lagged_corr,walking_direction_dtw,speeds_lag,speeds_base_corr,speeds_lagged_corr,speeds_dtw,mean_distance,mean_speed_difference,mean_walking_direction_difference,mean_pace_asymmetry
19,408,2,person,4,777,806,-18,-0.266790973337707,0.48488198992077863,38.69113300063362,-14,-0.3370724104120568,0.4208622318874381,24.025644772032592,1.5667659548544686,0.22751724137931037,83.01485411869317,0.4107427543524911
20,408,2,robot,1,384,508,-63,0.22687190407021082,0.6738234481248694,108.40065754740529,-10,0.22531777487676363,0.2982949417709694,79.0760602982704,3.3646399916136085,0.26046774193548383,53.35099520395919,0.395673780665422
21,408,3,person,1,85,144,-12,0.18035350297874014,0.40648965729477393,57.49156762839063,11,0.161330011125097,0.5486989428805901,40.30980023549068,2.4644673911073105,0.2848813559322034,82.65086233878448,0.49492832393324204
22,408,3,person,2,369,401,-11,-0.2224514728309147,0.2508050450346604,28.61448160743605,-11,-0.3530891441922229,0.5496722607547442,33.25102463445203,4.229124580108689,0.3798125,64.27887461393922,0.44469336658893677
23,408,3,robot,1,86,171,-14,0.2185505115635299,0.4048742686614444,74.55029808657537,13,0.2548742713617967,0.4408517230163025,45.273274664158066,2.724400605956088,0.26731764705882355,72.84204547535857,0.4362113484005612
24,408,3,robot,2,374,417,-30,-0.4523035962591897,0.4245059371591803,65.03103455219083,-12,-0.42759754073086165,0.4760634103320674,31.923060276173835,4.1578402238982965,0.42679069767441863,62.27748847452639,0.5175291969351078
25,2101,1,person,1,521,655,8,0.6034199520488576,0.6424529546720018,49.28083261789408,8,0.22461012793200485,0.45335144121412,81.89575530186809,3.117050974938486,0.30250000000000005,56.03447121701514,0.30276641159162654
26,2101,1,robot,1,563,669,5,0.642020083517787,0.6548201217194813,39.83072265390524,19,0.17667527730638524,0.42587791505616085,74.4321702976,3.7826787811734626,0.28195283018867917,63.713833812847795,0.33166671140527154
27,2101,2,person,1,470,546,-46,-0.5730240899272625,0.4343796833904482,103.89277002105032,-10,0.41447290106664253,0.659526072940619,46.417220680827675,2.100216732034681,0.2884736842105263,44.54557439093732,0.3494980280244095
28,2101,2,person,2,651,715,2,0.4020476242118268,0.46708858223750044,43.8306005298339,-3,0.47566111827759927,0.5864146483261085,35.55462036711007,1.6932984690717343,0.252734375,25.67310691224047,0.315951320886494
29,2101,2,robot,1,484,579,-50,-0.5366653856780932,0.35916536754209694,133.79173103216115,-4,0.5136513442594683,0.6054222248194906,53.83975194063124,2.3011480872190058,0.30845263157894737,39.35090861248742,0.34899223863542667
30,2101,2,robot,2,654,733,-13,0.33405002069195444,0.40398941497576674,53.83526043544719,-3,0.475713112140709,0.5890920143141741,39.72620603733332,1.7761004889572898,0.24144303797468353,27.155907568421327,0.2925593935450349
31,2101,3,person,1,358,384,1,0.5777376969224906,0.6722068483752194,20.737426319592313,-16,-0.36385160886909645,0.4704371352257338,25.55931183980513,4.330080986984398,0.4362307692307692,27.79903364046539,0.34102048392726003
32,2101,3,robot,1,188,232,1,0.7759115710340493,0.783020465018481,20.4165575884644,7,0.1690166230633157,0.48509523142026123,27.878563056860024,3.416206377014212,0.42813636363636376,30.21614116357749,0.37154772673487374
33,2101,3,robot,2,252,284,2,0.28122292585391434,0.6582182826589862,21.599063260812752,4,-0.21014288672031886,0.5533179973722334,25.873717135831594,4.187576786140509,0.4231875,30.41660419662753,0.322451472206223
34,2101,3,robot,3,369,397,1,0.2671955979025244,0.3829827736162243,22.122664914281927,-8,-0.331284771614123,0.47469116628121993,29.73560492396412,4.393453756353591,0.4143214285714286,25.478692965854357,0.3290384289330954
