cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D) [m/s],GPS (3D) [m/s],GPS (days) [deg],GPS (secs) [s],GPS (DOP) [deg],GPS (fix) [deg],altitude system
122.351,2023-06-01T11:00:02.798Z,32.7744417,35.0245701,216.822,0.458,0.48,8552,39602.799,1.5,3,MSLV
222.245,2023-06-01T11:00:02.898Z,32.7744423,35.0245704,216.807,0.75,0.46,8552,39602.899,1.5,3,MSLV
322.139,2023-06-01T11:00:03.000Z,32.7744426,35.024571,216.801,0.565,0.75,8552,39603,1.5,3,MSLV
422.033,2023-06-01T11:00:03.099Z,32.7744429,35.0245717,216.766,0.706,0.57,8552,39603.099,1.5,3,MSLV
521.927,2023-06-01T11:00:03.199Z,32.7744435,35.0245721,216.736,0.768,0.71,8552,39603.199,1.5,3,MSLV
621.821,2023-06-01T11:00:03.298Z,32.774444,35.0245727,216.695,0.797,0.77,8552,39603.299,1.5,3,MSLV
721.715,2023-06-01T11:00:03.398Z,32.7744446,35.0245733,216.692,0.804,0.8,8552,39603.399,1.5,3,MSLV
821.609,2023-06-01T11:00:03.499Z,32.7744451,35.0245739,216.636,0.826,0.8,8552,39603.499,1.5,3,MSLV
921.503,2023-06-01T11:00:03.599Z,32.7744455,35.0245745,216.609,0.715,0.83,8552,39603.599,1.5,3,MSLV
1021.397,2023-06-01T11:00:03.699Z,32.774446,35.0245751,216.569,0.731,0.72,8552,39603.699,1.5,3,MSLV
1121.3807,2023-06-01T11:00:03.798Z,32.7744467,35.0245755,216.509,0.916,0.74,8552,39603.799,1.5,3,MSLV
1221.3644,2023-06-01T11:00:03.898Z,32.7744477,35.024576,216.46,1.195,0.94,8552,39603.899,1.5,3,MSLV
1321.3481,2023-06-01T11:00:04.000Z,32.7744483,35.0245765,216.339,0.913,1.21,8552,39604,1.5,3,MSLV
1421.3318,2023-06-01T11:00:04.099Z,32.7744486,35.024577,216.243,0.6,1,8552,39604.099,1.5,3,MSLV
1521.3155,2023-06-01T11:00:04.199Z,32.7744487,35.0245768,216.071,0.425,0.77,8552,39604.199,1.5,3,MSLV
1621.2992,2023-06-01T11:00:04.298Z,32.7744488,35.0245774,215.955,0.469,0.84,8552,39604.299,1.5,3,MSLV
1721.2829,2023-06-01T11:00:04.398Z,32.7744487,35.0245777,215.851,0.218,0.9,8552,39604.399,1.5,3,MSLV
1821.2666,2023-06-01T11:00:04.499Z,32.7744487,35.0245778,215.714,0.08,0.81,8552,39604.499,1.5,3,MSLV
1921.2503,2023-06-01T11:00:04.599Z,32.774449,35.0245782,215.646,0.474,0.87,8552,39604.599,1.5,3,MSLV
2021.234,2023-06-01T11:00:04.699Z,32.7744495,35.0245784,215.634,0.405,0.92,8552,39604.699,1.5,3,MSLV
2121.4395,2023-06-01T11:00:04.798Z,32.77445,35.0245782,215.572,0.576,0.73,8552,39604.799,1.5,3,MSLV
2221.645,2023-06-01T11:00:04.898Z,32.7744501,35.0245782,215.476,0.199,0.81,8552,39604.899,1.5,3,MSLV
2321.8505,2023-06-01T11:00:05.000Z,32.7744506,35.0245781,215.431,0.514,0.66,8552,39605,1.5,3,MSLV
2422.056,2023-06-01T11:00:05.099Z,32.7744511,35.0245777,215.341,0.738,0.77,8552,39605.099,1.44,3,MSLV
2522.2615,2023-06-01T11:00:05.199Z,32.7744511,35.024578,215.282,0.146,0.97,8552,39605.199,1.44,3,MSLV
2622.467,2023-06-01T11:00:05.298Z,32.7744513,35.0245779,215.244,0.141,0.61,8552,39605.299,1.44,3,MSLV
2722.6725,2023-06-01T11:00:05.398Z,32.7744512,35.024578,215.191,0.098,0.56,8552,39605.399,1.44,3,MSLV
2822.878,2023-06-01T11:00:05.499Z,32.7744514,35.024578,215.152,0.147,0.52,8552,39605.499,1.44,3,MSLV
2923.0835,2023-06-01T11:00:05.599Z,32.7744513,35.024578,215.096,0.063,0.49,8552,39605.599,1.44,3,MSLV
3023.289,2023-06-01T11:00:05.699Z,32.7744512,35.0245779,215.06,0.095,0.46,8552,39605.699,1.44,3,MSLV
3123.5361,2023-06-01T11:00:05.798Z,32.7744513,35.024578,215.022,0.053,0.43,8552,39605.799,1.44,3,MSLV
3223.7832,2023-06-01T11:00:05.898Z,32.7744514,35.0245779,215.027,0.024,0.41,8552,39605.899,1.44,3,MSLV
3324.0303,2023-06-01T11:00:06.000Z,32.7744515,35.0245778,215.028,0.039,0.33,8552,39606,1.44,3,MSLV
3424.2774,2023-06-01T11:00:06.099Z,32.7744516,35.0245778,215.027,0.08,0.28,8552,39606.099,1.44,3,MSLV
3524.5245,2023-06-01T11:00:06.199Z,32.7744515,35.0245778,215.023,0.056,0.25,8552,39606.199,1.44,3,MSLV
3624.7716,2023-06-01T11:00:06.298Z,32.7744515,35.0245778,215.02,0.025,0.22,8552,39606.299,1.44,3,MSLV
3725.0187,2023-06-01T11:00:06.398Z,32.7744515,35.0245778,215.026,0.04,0.19,8552,39606.399,1.44,3,MSLV
3825.2658,2023-06-01T11:00:06.499Z,32.7744515,35.0245777,215.043,0.075,0.16,8552,39606.499,1.44,3,MSLV
3925.5129,2023-06-01T11:00:06.599Z,32.7744515,35.0245776,215.047,0.038,0.13,8552,39606.599,1.44,3,MSLV
4025.76,2023-06-01T11:00:06.699Z,32.7744514,35.0245777,215.032,0.059,0.08,8552,39606.699,1.44,3,MSLV
