cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D) [m/s],GPS (3D) [m/s],GPS (days) [deg],GPS (secs) [s],GPS (DOP) [deg],GPS (fix) [deg],altitude system
128.734,2023-06-01T10:46:53.599Z,32.7744196,35.0246004,216.009,0.173,0.07,8552,38813.599,1.35,3,MSLV
229.3212222,2023-06-01T10:46:53.699Z,32.7744197,35.0246003,216.009,0.1,0.19,8552,38813.699,1.35,3,MSLV
329.9084444,2023-06-01T10:46:53.798Z,32.7744198,35.0246004,215.994,0.04,0.12,8552,38813.799,1.35,3,MSLV
430.4956667,2023-06-01T10:46:53.898Z,32.7744198,35.0246004,215.999,0.053,0.05,8552,38813.899,1.35,3,MSLV
531.0828889,2023-06-01T10:46:54.000Z,32.77442,35.0246003,216.015,0.088,0.06,8552,38814,1.35,3,MSLV
631.6701111,2023-06-01T10:46:54.099Z,32.7744199,35.0246003,216,0.125,0.11,8552,38814.099,1.35,3,MSLV
732.2573333,2023-06-01T10:46:54.199Z,32.7744198,35.0246003,216.005,0.115,0.13,8552,38814.199,1.35,3,MSLV
832.8445556,2023-06-01T10:46:54.298Z,32.7744199,35.0246002,216.005,0.12,0.12,8552,38814.299,1.35,3,MSLV
933.4317778,2023-06-01T10:46:54.398Z,32.7744199,35.0246001,216.01,0.076,0.12,8552,38814.399,1.35,3,MSLV
1034.019,2023-06-01T10:46:54.499Z,32.7744198,35.0246001,215.997,0.076,0.08,8552,38814.499,1.38,3,MSLV
1133.9776,2023-06-01T10:46:54.599Z,32.7744197,35.0246,215.996,0.197,0.08,8552,38814.599,1.35,3,MSLV
1233.9362,2023-06-01T10:46:54.699Z,32.7744198,35.0245998,215.992,0.158,0.2,8552,38814.699,1.35,3,MSLV
1333.8948,2023-06-01T10:46:54.798Z,32.7744198,35.0245997,215.984,0.1,0.16,8552,38814.799,1.35,3,MSLV
1433.8534,2023-06-01T10:46:54.898Z,32.7744198,35.0245996,215.972,0.097,0.11,8552,38814.899,1.35,3,MSLV
1533.812,2023-06-01T10:46:55.000Z,32.7744199,35.0245996,215.98,0.028,0.11,8552,38815,1.36,3,MSLV
1633.7706,2023-06-01T10:46:55.099Z,32.7744199,35.0245994,215.972,0.125,0.03,8552,38815.099,1.36,3,MSLV
1733.7292,2023-06-01T10:46:55.199Z,32.77442,35.0245994,215.973,0.094,0.13,8552,38815.199,1.44,3,MSLV
1833.6878,2023-06-01T10:46:55.298Z,32.7744201,35.0245993,215.967,0.058,0.1,8552,38815.299,1.44,3,MSLV
1933.6464,2023-06-01T10:46:55.398Z,32.7744201,35.0245992,215.964,0.083,0.06,8552,38815.399,1.44,3,MSLV
2033.605,2023-06-01T10:46:55.499Z,32.7744201,35.0245991,215.963,0.094,0.09,8552,38815.499,1.44,3,MSLV
2133.3416,2023-06-01T10:46:55.599Z,32.7744201,35.0245991,215.959,0.015,0.1,8552,38815.599,1.44,3,MSLV
2233.0782,2023-06-01T10:46:55.699Z,32.7744201,35.0245991,215.953,0.053,0.03,8552,38815.699,1.44,3,MSLV
2332.8148,2023-06-01T10:46:55.798Z,32.7744202,35.024599,215.966,0.003,0.06,8552,38815.799,1.44,3,MSLV
2432.5514,2023-06-01T10:46:55.898Z,32.7744202,35.024599,215.96,0.01,0.01,8552,38815.899,1.44,3,MSLV
2532.288,2023-06-01T10:46:56.000Z,32.7744202,35.0245991,215.956,0.042,0.01,8552,38816,1.44,3,MSLV
2632.0246,2023-06-01T10:46:56.099Z,32.7744202,35.024599,215.94,0.088,0.04,8552,38816.099,1.44,3,MSLV
2731.7612,2023-06-01T10:46:56.199Z,32.7744201,35.024599,215.943,0.075,0.1,8552,38816.199,1.44,3,MSLV
2831.4978,2023-06-01T10:46:56.298Z,32.7744201,35.024599,215.94,0.039,0.08,8552,38816.299,1.44,3,MSLV
2931.2344,2023-06-01T10:46:56.398Z,32.7744201,35.024599,215.943,0.04,0.04,8552,38816.399,1.44,3,MSLV
3030.971,2023-06-01T10:46:56.499Z,32.7744201,35.0245989,215.937,0.043,0.04,8552,38816.499,1.44,3,MSLV
3130.4452,2023-06-01T10:46:56.599Z,32.7744202,35.0245989,215.937,0.097,0.04,8552,38816.599,1.44,3,MSLV
3229.9194,2023-06-01T10:46:56.699Z,32.7744201,35.0245988,215.934,0.123,0.1,8552,38816.699,1.44,3,MSLV
3329.3936,2023-06-01T10:46:56.798Z,32.77442,35.0245988,215.933,0.068,0.12,8552,38816.799,1.44,3,MSLV
3428.8678,2023-06-01T10:46:56.898Z,32.77442,35.0245987,215.929,0.095,0.07,8552,38816.899,1.44,3,MSLV
3528.342,2023-06-01T10:46:57.000Z,32.77442,35.0245986,215.934,0.109,0.1,8552,38817,1.44,3,MSLV
3627.8162,2023-06-01T10:46:57.099Z,32.7744198,35.0245984,215.919,0.245,0.11,8552,38817.099,1.44,3,MSLV
3727.2904,2023-06-01T10:46:57.199Z,32.7744196,35.0245982,215.911,0.263,0.25,8552,38817.199,1.44,3,MSLV
3826.7646,2023-06-01T10:46:57.298Z,32.7744195,35.0245979,215.926,0.222,0.26,8552,38817.299,1.44,3,MSLV
3926.2388,2023-06-01T10:46:57.398Z,32.7744193,35.0245979,215.919,0.246,0.22,8552,38817.399,1.52,3,MSLV
4025.713,2023-06-01T10:46:57.499Z,32.7744189,35.0245977,215.909,0.404,0.25,8552,38817.499,1.52,3,MSLV
4125.6719,2023-06-01T10:46:57.599Z,32.7744188,35.0245975,215.914,0.256,0.41,8552,38817.599,1.49,3,MSLV
4225.6308,2023-06-01T10:46:57.699Z,32.7744185,35.0245974,215.921,0.283,0.26,8552,38817.699,1.49,3,MSLV
4325.5897,2023-06-01T10:46:57.798Z,32.7744183,35.0245972,215.932,0.313,0.28,8552,38817.799,1.64,3,MSLV
4425.5486,2023-06-01T10:46:57.898Z,32.7744179,35.0245968,215.92,0.52,0.32,8552,38817.899,1.64,3,MSLV
4525.5075,2023-06-01T10:46:58.000Z,32.7744177,35.0245965,215.888,0.394,0.52,8552,38818,1.52,3,MSLV
4625.4664,2023-06-01T10:46:58.099Z,32.7744174,35.024596,215.904,0.566,0.4,8552,38818.099,1.52,3,MSLV
4725.4253,2023-06-01T10:46:58.199Z,32.774417,35.0245957,215.916,0.482,0.57,8552,38818.199,1.52,3,MSLV
4825.3842,2023-06-01T10:46:58.298Z,32.7744169,35.0245952,215.917,0.451,0.48,8552,38818.299,1.48,3,MSLV
4925.3431,2023-06-01T10:46:58.398Z,32.7744163,35.0245949,215.895,0.597,0.45,8552,38818.399,1.48,3,MSLV
5025.302,2023-06-01T10:46:58.499Z,32.774416,35.0245947,215.903,0.412,0.6,8552,38818.499,1.48,3,MSLV
5125.8711,2023-06-01T10:46:58.599Z,32.7744157,35.0245943,215.926,0.529,0.41,8552,38818.599,1.52,3,MSLV
5226.4402,2023-06-01T10:46:58.699Z,32.7744152,35.024594,215.894,0.578,0.53,8552,38818.699,1.52,3,MSLV
5327.0093,2023-06-01T10:46:58.798Z,32.7744147,35.0245937,215.925,0.688,0.58,8552,38818.799,1.52,3,MSLV
5427.5784,2023-06-01T10:46:58.898Z,32.7744141,35.0245934,215.907,0.642,0.69,8552,38818.899,1.52,3,MSLV
5528.1475,2023-06-01T10:46:59.000Z,32.7744135,35.0245932,215.911,0.678,0.64,8552,38819,1.52,3,MSLV
5628.7166,2023-06-01T10:46:59.099Z,32.7744134,35.0245928,215.893,0.405,0.68,8552,38819.099,1.52,3,MSLV
5729.2857,2023-06-01T10:46:59.199Z,32.774413,35.0245923,215.881,0.613,0.41,8552,38819.199,1.52,3,MSLV
5829.8548,2023-06-01T10:46:59.298Z,32.7744128,35.024592,215.902,0.466,0.62,8552,38819.299,1.52,3,MSLV
5930.4239,2023-06-01T10:46:59.398Z,32.7744126,35.0245914,215.895,0.539,0.47,8552,38819.399,1.52,3,MSLV
6030.993,2023-06-01T10:46:59.499Z,32.7744123,35.0245909,215.874,0.548,0.54,8552,38819.499,1.52,3,MSLV
6130.9324,2023-06-01T10:46:59.599Z,32.7744121,35.0245904,215.866,0.519,0.55,8552,38819.599,1.52,3,MSLV
6230.8718,2023-06-01T10:46:59.699Z,32.774412,35.0245899,215.907,0.491,0.52,8552,38819.699,1.48,3,MSLV
6330.8112,2023-06-01T10:46:59.798Z,32.7744119,35.0245892,215.925,0.611,0.5,8552,38819.799,1.48,3,MSLV
6430.7506,2023-06-01T10:46:59.898Z,32.7744117,35.0245888,215.909,0.476,0.62,8552,38819.899,1.48,3,MSLV
6530.69,2023-06-01T10:47:00.000Z,32.7744114,35.0245884,215.882,0.513,0.48,8552,38820,1.48,3,MSLV
6630.6294,2023-06-01T10:47:00.099Z,32.7744114,35.0245881,215.885,0.289,0.51,8552,38820.099,1.48,3,MSLV
6730.5688,2023-06-01T10:47:00.199Z,32.7744112,35.0245878,215.88,0.349,0.29,8552,38820.199,1.48,3,MSLV
6830.5082,2023-06-01T10:47:00.298Z,32.7744111,35.0245872,215.889,0.538,0.35,8552,38820.299,1.48,3,MSLV
6930.4476,2023-06-01T10:47:00.398Z,32.7744112,35.0245867,215.903,0.427,0.54,8552,38820.399,1.48,3,MSLV
7030.387,2023-06-01T10:47:00.499Z,32.7744112,35.0245864,215.897,0.272,0.43,8552,38820.499,1.48,3,MSLV
7130.45,2023-06-01T10:47:00.599Z,32.7744111,35.0245858,215.884,0.584,0.27,8552,38820.599,1.48,3,MSLV
7230.513,2023-06-01T10:47:00.699Z,32.774411,35.0245855,215.891,0.3,0.58,8552,38820.699,1.48,3,MSLV
7330.576,2023-06-01T10:47:00.798Z,32.7744109,35.0245852,215.876,0.318,0.3,8552,38820.799,1.48,3,MSLV
7430.639,2023-06-01T10:47:00.898Z,32.774411,35.0245846,215.898,0.49,0.32,8552,38820.899,1.48,3,MSLV
7530.702,2023-06-01T10:47:01.000Z,32.7744111,35.0245843,215.912,0.3,0.49,8552,38821,1.48,3,MSLV
7630.765,2023-06-01T10:47:01.099Z,32.7744113,35.0245841,215.846,0.381,0.3,8552,38821.099,1.48,3,MSLV
7730.828,2023-06-01T10:47:01.199Z,32.7744115,35.0245837,215.828,0.507,0.4,8552,38821.199,1.48,3,MSLV
7830.891,2023-06-01T10:47:01.298Z,32.7744121,35.0245833,215.797,0.678,0.52,8552,38821.299,1.48,3,MSLV
7930.954,2023-06-01T10:47:01.398Z,32.7744124,35.024583,215.786,0.467,0.7,8552,38821.399,1.48,3,MSLV
8031.017,2023-06-01T10:47:01.499Z,32.7744131,35.0245825,215.834,0.639,0.49,8552,38821.499,1.48,3,MSLV
8130.8707,2023-06-01T10:47:01.599Z,32.7744133,35.0245823,215.764,0.521,0.64,8552,38821.599,1.48,3,MSLV
8230.7244,2023-06-01T10:47:01.699Z,32.7744136,35.0245821,215.77,0.28,0.55,8552,38821.699,1.48,3,MSLV
8330.5781,2023-06-01T10:47:01.798Z,32.774414,35.0245817,215.77,0.543,0.3,8552,38821.799,1.48,3,MSLV
8430.4318,2023-06-01T10:47:01.898Z,32.7744143,35.0245813,215.791,0.437,0.55,8552,38821.899,1.48,3,MSLV
8530.2855,2023-06-01T10:47:02.000Z,32.7744145,35.0245811,215.741,0.337,0.44,8552,38822,1.48,3,MSLV
8630.1392,2023-06-01T10:47:02.099Z,32.7744147,35.0245809,215.709,0.347,0.36,8552,38822.099,1.48,3,MSLV
8729.9929,2023-06-01T10:47:02.199Z,32.774415,35.0245805,215.722,0.423,0.38,8552,38822.199,1.48,3,MSLV
8829.8466,2023-06-01T10:47:02.298Z,32.7744155,35.0245798,215.76,0.681,0.43,8552,38822.299,1.48,3,MSLV
8929.7003,2023-06-01T10:47:02.398Z,32.7744155,35.0245794,215.742,0.392,0.68,8552,38822.399,1.48,3,MSLV
9029.554,2023-06-01T10:47:02.499Z,32.7744158,35.0245794,215.678,0.404,0.39,8552,38822.499,1.48,3,MSLV
9129.3792,2023-06-01T10:47:02.599Z,32.7744162,35.0245789,215.702,0.462,0.43,8552,38822.599,1.48,3,MSLV
9229.2044,2023-06-01T10:47:02.699Z,32.7744167,35.0245785,215.748,0.57,0.47,8552,38822.699,1.48,3,MSLV
9329.0296,2023-06-01T10:47:02.798Z,32.7744168,35.0245785,215.694,0.294,0.57,8552,38822.799,1.48,3,MSLV
9428.8548,2023-06-01T10:47:02.898Z,32.7744174,35.0245784,215.649,0.664,0.3,8552,38822.899,1.48,3,MSLV
9528.68,2023-06-01T10:47:03.000Z,32.7744178,35.0245783,215.654,0.466,0.68,8552,38823,1.48,3,MSLV
9628.5052,2023-06-01T10:47:03.099Z,32.7744184,35.0245783,215.64,0.574,0.48,8552,38823.099,1.48,3,MSLV
9728.3304,2023-06-01T10:47:03.199Z,32.7744189,35.0245781,215.666,0.535,0.58,8552,38823.199,1.48,3,MSLV
9828.1556,2023-06-01T10:47:03.298Z,32.7744195,35.024578,215.659,0.591,0.54,8552,38823.299,1.48,3,MSLV
9927.9808,2023-06-01T10:47:03.398Z,32.7744197,35.0245781,215.615,0.325,0.59,8552,38823.399,1.48,3,MSLV
10027.806,2023-06-01T10:47:03.499Z,32.77442,35.0245783,215.621,0.355,0.34,8552,38823.499,1.48,3,MSLV
10128.4794,2023-06-01T10:47:03.599Z,32.7744202,35.0245782,215.62,0.236,0.36,8552,38823.599,1.48,3,MSLV
10229.1528,2023-06-01T10:47:03.699Z,32.7744204,35.0245782,215.615,0.24,0.24,8552,38823.699,1.48,3,MSLV
10329.8262,2023-06-01T10:47:03.798Z,32.7744206,35.0245781,215.605,0.221,0.24,8552,38823.799,1.48,3,MSLV
10430.4996,2023-06-01T10:47:03.898Z,32.7744207,35.0245779,215.623,0.143,0.23,8552,38823.899,1.48,3,MSLV
10531.173,2023-06-01T10:47:04.000Z,32.7744207,35.0245778,215.629,0.126,0.14,8552,38824,1.48,3,MSLV
10631.8464,2023-06-01T10:47:04.099Z,32.7744208,35.0245776,215.627,0.177,0.13,8552,38824.099,1.48,3,MSLV
