cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D) [m/s],GPS (3D) [m/s],GPS (days) [deg],GPS (secs) [s],GPS (DOP) [deg],GPS (fix) [deg],altitude system
107.695,2023-06-01T10:38:17.798Z,32.7744313,35.0245731,212.11,0.069,0.22,8552,38297.799,1.67,3,MSLV
207.87577777777778,2023-06-01T10:38:17.898Z,32.7744314,35.0245731,212.13,0.058,0.07,8552,38297.899,1.95,3,MSLV
308.0565555555556,2023-06-01T10:38:18.000Z,32.7744315,35.0245731,212.148,0.071,0.06,8552,38298,1.95,3,MSLV
408.23733333333337,2023-06-01T10:38:18.099Z,32.7744315,35.0245731,212.159,0.033,0.07,8552,38298.099,2.1,3,MSLV
508.41811111111116,2023-06-01T10:38:18.199Z,32.7744316,35.024573,212.149,0.059,0.05,8552,38298.199,1.9,3,MSLV
608.598888888889,2023-06-01T10:38:18.298Z,32.7744316,35.0245731,212.16,0.034,0.07,8552,38298.299,1.81,3,MSLV
708.7796666666667,2023-06-01T10:38:18.398Z,32.7744316,35.0245729,212.181,0.097,0.04,8552,38298.399,1.81,3,MSLV
808.9604444444444,2023-06-01T10:38:18.499Z,32.7744317,35.0245729,212.184,0.081,0.1,8552,38298.499,1.81,3,MSLV
909.1412222222222,2023-06-01T10:38:18.599Z,32.7744317,35.0245729,212.19,0.034,0.08,8552,38298.599,1.81,3,MSLV
1009.322,2023-06-01T10:38:18.699Z,32.7744318,35.0245728,212.202,0.036,0.04,8552,38298.699,1.81,3,MSLV
1109.0153,2023-06-01T10:38:18.798Z,32.7744319,35.0245727,212.214,0.042,0.04,8552,38298.799,1.55,3,MSLV
1208.7086,2023-06-01T10:38:18.898Z,32.7744319,35.0245726,212.217,0.03,0.04,8552,38298.899,1.55,3,MSLV
1308.4018999999998,2023-06-01T10:38:19.000Z,32.7744319,35.0245726,212.209,0.031,0.03,8552,38299,1.55,3,MSLV
1408.0951999999997,2023-06-01T10:38:19.099Z,32.774432,35.0245725,212.235,0.033,0.05,8552,38299.099,1.55,3,MSLV
1507.7884999999997,2023-06-01T10:38:19.199Z,32.7744321,35.0245724,212.227,0.018,0.04,8552,38299.199,1.55,3,MSLV
1607.4817999999996,2023-06-01T10:38:19.298Z,32.7744321,35.0245724,212.233,0.009,0.03,8552,38299.299,1.55,3,MSLV
1707.1750999999995,2023-06-01T10:38:19.398Z,32.7744322,35.0245723,212.244,0.035,0.01,8552,38299.399,1.55,3,MSLV
1806.8683999999994,2023-06-01T10:38:19.499Z,32.7744323,35.0245724,212.247,0.059,0.04,8552,38299.499,1.55,3,MSLV
1906.5616999999993,2023-06-01T10:38:19.599Z,32.7744324,35.0245723,212.257,0.064,0.06,8552,38299.599,1.55,3,MSLV
2006.255,2023-06-01T10:38:19.699Z,32.7744325,35.0245722,212.264,0.036,0.07,8552,38299.699,1.55,3,MSLV
2106.5128,2023-06-01T10:38:19.798Z,32.7744326,35.0245724,212.26,0.192,0.04,8552,38299.799,1.55,3,MSLV
2206.7706,2023-06-01T10:38:19.898Z,32.7744326,35.0245722,212.274,0.197,0.19,8552,38299.899,1.55,3,MSLV
2307.0283999999997,2023-06-01T10:38:20.000Z,32.7744324,35.0245721,212.268,0.278,0.2,8552,38300,1.55,3,MSLV
2407.2861999999996,2023-06-01T10:38:20.099Z,32.7744324,35.0245719,212.264,0.169,0.28,8552,38300.099,1.55,3,MSLV
2507.5439999999994,2023-06-01T10:38:20.199Z,32.7744324,35.0245716,212.271,0.23,0.17,8552,38300.199,1.55,3,MSLV
2607.8017999999993,2023-06-01T10:38:20.298Z,32.7744324,35.0245715,212.286,0.153,0.23,8552,38300.299,1.55,3,MSLV
2708.059599999999,2023-06-01T10:38:20.398Z,32.7744324,35.0245713,212.31,0.188,0.15,8552,38300.399,1.55,3,MSLV
2808.317399999999,2023-06-01T10:38:20.499Z,32.7744324,35.0245712,212.315,0.106,0.2,8552,38300.499,1.55,3,MSLV
2908.575199999999,2023-06-01T10:38:20.599Z,32.7744326,35.0245711,212.321,0.095,0.11,8552,38300.599,1.55,3,MSLV
