,start_idx,end_idx,walking_direction_lag,walking_direction_base_corr,walking_direction_lagged_corr,walking_direction_dtw,speeds_lag,speeds_base_corr,speeds_lagged_corr,speeds_dtw,mean_distance,mean_speed_difference,mean_walking_direction_difference,mean_pace_asymmetry
0,174,207,-18,-0.24980849683349488,0.27406282184238145,49.17110069910733,25,-0.09515408767003736,0.34985144810885904,24.080161504763932,3.066085343303944,0.5362424242424242,58.370038305020024,0.4652391346377603
1,283,318,-23,-0.36589541007380033,0.3761438092197123,43.93168607503489,-16,-0.6329081397676003,0.5076268962141129,40.50237966190833,3.3471510155018827,0.741,88.90949166118197,0.662044272996832
