,start_idx,end_idx,walking_direction_lag,walking_direction_base_corr,walking_direction_lagged_corr,walking_direction_dtw,speeds_lag,speeds_base_corr,speeds_lagged_corr,speeds_dtw,mean_distance,mean_speed_difference,mean_walking_direction_difference,mean_pace_asymmetry
0,50,89,-11,-0.06527581513649651,0.3823778099093081,34.997179284221296,0,0.576870056218129,0.576870056218129,30.73895756290227,0.9455433541323436,0.14356410256410254,59.23503109255762,0.36675944667040833
