,start_idx,end_idx,walking_direction_lag,walking_direction_base_corr,walking_direction_lagged_corr,walking_direction_dtw,speeds_lag,speeds_base_corr,speeds_lagged_corr,speeds_dtw,mean_distance,mean_speed_difference,mean_walking_direction_difference,mean_pace_asymmetry
0,558,634,43,-0.44996558868643693,0.4378486796470581,112.3968522099933,-4,0.6191931462714617,0.6383135380862922,29.580010666652502,3.1590847265359803,0.3329342105263158,38.46478443386298,0.3421076992799879
1,1049,1142,0,0.7913626326827584,0.7913626326827584,35.42622248005908,-2,0.5400638556924591,0.5530799315652684,38.937635988680405,0.8748017287026832,0.282752688172043,54.1284968071079,0.3428963012746522
