,start_idx,end_idx,walking_direction_lag,walking_direction_base_corr,walking_direction_lagged_corr,walking_direction_dtw,speeds_lag,speeds_base_corr,speeds_lagged_corr,speeds_dtw,mean_distance,mean_speed_difference,mean_walking_direction_difference,mean_pace_asymmetry
0,335,403,-5,0.2624810274783242,0.679249304653502,36.003343675205215,0,0.6191078437680294,0.6191078437680294,34.52453035474144,0.5150543373365076,0.31698529411764703,59.76058390728991,0.3056952566522541
1,917,1014,-1,0.5728857785728685,0.649274563773863,44.098882903034244,-12,0.2902271764507803,0.6015787253251271,76.31192643655848,1.0356591467747276,0.3890721649484537,61.17531626831809,0.4064021750137794
2,1024,1058,-26,-0.3272586263519153,0.24103524598278248,39.627286268053126,6,-0.04349152634575824,0.32325139615112075,26.934702794765485,2.100183406193944,0.4931176470588236,50.27586422703657,0.34410622259481627
3,1417,1485,-26,-0.3333889554997271,0.4507155563904533,70.15860356011805,-32,0.25284717534753076,0.4587458692981647,35.30709113674915,3.217903984465217,0.4648823529411765,63.01662832040397,0.3809278552795053
4,1725,1819,-8,0.5372373470689383,0.5642311141286119,51.299579302111425,-19,-0.1808950701510989,0.35196081396938844,70.42121228918812,2.9574584023978487,0.41298936170212763,60.539466551018485,0.32705333508701
5,1940,2058,-11,0.12776501128941525,0.5104597576767802,81.5863908243111,64,-0.3382245801573225,0.3892623706681215,84.79130311854254,2.010133451433464,0.4923898305084745,62.81775276894489,0.4378345350614939
6,2124,2273,0,0.3203531522667755,0.3203531522667755,104.14189030366552,-9,0.32782474352530583,0.48237953284311175,59.35391438627968,1.3007103755827019,0.3810201342281879,61.36255188454685,0.5324485614396087
