,start_idx,end_idx,walking_direction_lag,walking_direction_base_corr,walking_direction_lagged_corr,walking_direction_dtw,speeds_lag,speeds_base_corr,speeds_lagged_corr,speeds_dtw,mean_distance,mean_speed_difference,mean_walking_direction_difference,mean_pace_asymmetry
0,470,546,-46,-0.5730240899272625,0.4343796833904482,103.89277002105032,-10,0.41447290106664253,0.659526072940619,46.417220680827675,2.100216732034681,0.2884736842105263,44.54557439093732,0.3494980280244095
1,651,715,2,0.4020476242118268,0.46708858223750044,43.8306005298339,-3,0.47566111827759927,0.5864146483261085,35.55462036711007,1.6932984690717343,0.252734375,25.67310691224047,0.315951320886494
