cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D) [m/s],GPS (3D) [m/s],GPS (days) [deg],GPS (secs) [s],GPS (DOP) [deg],GPS (fix) [deg],altitude system
117.573,2023-06-11T11:59:29.199Z,32.7744666,35.0245806,217.279,0.097,0.08,8562,43169.199,2.11,3,MSLV
218.06855555555555,2023-06-11T11:59:29.298Z,32.7744666,35.0245806,217.256,0.016,0.11,8562,43169.299,2.42,3,MSLV
318.5641111111111,2023-06-11T11:59:29.398Z,32.7744667,35.0245806,217.256,0.057,0.04,8562,43169.399,2.42,3,MSLV
419.05966666666666,2023-06-11T11:59:29.499Z,32.7744666,35.0245805,217.243,0.018,0.06,8562,43169.499,2.42,3,MSLV
519.5552222222223,2023-06-11T11:59:29.599Z,32.7744667,35.0245805,217.242,0.05,0.02,8562,43169.599,2.42,3,MSLV
620.0507777777779,2023-06-11T11:59:29.699Z,32.774467,35.0245806,217.29,0.115,0.05,8562,43169.699,2.42,3,MSLV
720.5463333333335,2023-06-11T11:59:29.798Z,32.7744668,35.0245804,217.258,0.073,0.13,8562,43169.799,2.42,3,MSLV
821.041888888889,2023-06-11T11:59:29.898Z,32.774467,35.0245804,217.266,0.064,0.07,8562,43169.899,2.42,3,MSLV
921.5374444444446,2023-06-11T11:59:30.000Z,32.7744671,35.0245805,217.266,0.063,0.07,8562,43170,2.42,3,MSLV
1022.033,2023-06-11T11:59:30.099Z,32.7744669,35.0245804,217.249,0.056,0.07,8562,43170.099,2.42,3,MSLV
1122.3049,2023-06-11T11:59:30.199Z,32.7744671,35.0245804,217.242,0.045,0.06,8562,43170.199,2.42,3,MSLV
1222.5768,2023-06-11T11:59:30.298Z,32.7744671,35.0245804,217.248,0.01,0.05,8562,43170.299,2.42,3,MSLV
1322.8487,2023-06-11T11:59:30.398Z,32.7744671,35.0245804,217.257,0.098,0.01,8562,43170.399,2.42,3,MSLV
