cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D) [m/s],GPS (3D) [m/s],GPS (days) [deg],GPS (secs) [s],GPS (DOP) [deg],GPS (fix) [deg],altitude system
89.018,2023-06-11T11:59:30.599Z,32.774482,35.0245759,217.173,0.248,0.27,8562,43170.599,1.29,3,MSLV
189.1981,2023-06-11T11:59:30.699Z,32.7744819,35.0245758,217.148,0.114,0.25,8562,43170.699,1.32,3,MSLV
289.3782,2023-06-11T11:59:30.798Z,32.7744818,35.0245757,217.132,0.09,0.13,8562,43170.799,1.29,3,MSLV
389.5583,2023-06-11T11:59:30.898Z,32.7744818,35.0245757,217.109,0.11,0.11,8562,43170.899,1.32,3,MSLV
489.73839999999996,2023-06-11T11:59:31.000Z,32.7744818,35.0245757,217.069,0.146,0.14,8562,43171,1.32,3,MSLV
589.9185,2023-06-11T11:59:31.099Z,32.7744818,35.0245756,217.049,0.203,0.2,8562,43171.099,1.38,3,MSLV
690.0986,2023-06-11T11:59:31.199Z,32.7744822,35.0245756,217.038,0.386,0.24,8562,43171.199,1.38,3,MSLV
790.2787000000001,2023-06-11T11:59:31.298Z,32.7744825,35.0245755,217.033,0.312,0.4,8562,43171.299,1.32,3,MSLV
890.4588000000001,2023-06-11T11:59:31.398Z,32.7744825,35.0245755,217.019,0.182,0.33,8562,43171.399,1.32,3,MSLV
990.6389000000001,2023-06-11T11:59:31.499Z,32.7744825,35.0245755,217.007,0.118,0.2,8562,43171.499,1.32,3,MSLV
1090.819,2023-06-11T11:59:31.599Z,32.7744826,35.0245753,217.001,0.2,0.14,8562,43171.599,1.32,3,MSLV
1190.4598888888888,2023-06-11T11:59:31.699Z,32.7744828,35.0245751,216.976,0.326,0.21,8562,43171.699,1.32,3,MSLV
1290.1007777777777,2023-06-11T11:59:31.798Z,32.7744829,35.024575,216.975,0.152,0.34,8562,43171.799,1.32,3,MSLV
1389.7416666666666,2023-06-11T11:59:31.898Z,32.774483,35.0245749,216.977,0.12,0.17,8562,43171.899,1.32,3,MSLV
1489.3825555555554,2023-06-11T11:59:32.000Z,32.7744831,35.0245749,216.97,0.144,0.13,8562,43172,1.38,3,MSLV
1589.0234444444443,2023-06-11T11:59:32.099Z,32.774483,35.0245748,216.957,0.111,0.15,8562,43172.099,1.32,3,MSLV
1688.6643333333332,2023-06-11T11:59:32.199Z,32.7744831,35.0245746,216.961,0.175,0.12,8562,43172.199,1.38,3,MSLV
1788.305222222222,2023-06-11T11:59:32.298Z,32.7744833,35.0245743,216.946,0.375,0.18,8562,43172.299,1.38,3,MSLV
1887.946111111111,2023-06-11T11:59:32.398Z,32.7744835,35.0245739,216.958,0.46,0.38,8562,43172.399,1.38,3,MSLV
1987.587,2023-06-11T11:59:32.499Z,32.7744835,35.0245738,216.944,0.228,0.46,8562,43172.499,1.38,3,MSLV
2087.797727272727,2023-06-11T11:59:32.599Z,32.7744838,35.0245734,216.925,0.456,0.23,8562,43172.599,1.38,3,MSLV
2188.0084545454542,2023-06-11T11:59:32.699Z,32.7744839,35.0245732,216.93,0.323,0.46,8562,43172.699,1.38,3,MSLV
2288.2191818181814,2023-06-11T11:59:32.798Z,32.7744839,35.024573,216.922,0.239,0.32,8562,43172.799,1.38,3,MSLV
2388.4299090909085,2023-06-11T11:59:32.898Z,32.7744843,35.0245728,216.917,0.404,0.24,8562,43172.899,1.38,3,MSLV
2488.6406363636356,2023-06-11T11:59:33.000Z,32.7744845,35.0245727,216.918,0.366,0.41,8562,43173,1.38,3,MSLV
2588.8513636363627,2023-06-11T11:59:33.099Z,32.7744846,35.0245727,216.92,0.211,0.37,8562,43173.099,1.38,3,MSLV
2689.06209090909,2023-06-11T11:59:33.199Z,32.7744846,35.0245728,216.916,0.091,0.21,8562,43173.199,1.38,3,MSLV
2789.272818181817,2023-06-11T11:59:33.298Z,32.7744846,35.024573,216.909,0.169,0.09,8562,43173.299,1.38,3,MSLV
2889.483545454544,2023-06-11T11:59:33.398Z,32.7744844,35.0245733,216.889,0.259,0.17,8562,43173.399,1.38,3,MSLV
2989.6942727272713,2023-06-11T11:59:33.499Z,32.7744841,35.0245737,216.874,0.459,0.26,8562,43173.499,1.38,3,MSLV
3089.905,2023-06-11T11:59:33.599Z,32.774484,35.024574,216.862,0.302,0.46,8562,43173.599,1.38,3,MSLV
3189.799666666667,2023-06-11T11:59:33.699Z,32.7744841,35.0245742,216.865,0.192,0.31,8562,43173.699,1.38,3,MSLV
3289.6943333333334,2023-06-11T11:59:33.798Z,32.7744839,35.0245745,216.871,0.265,0.2,8562,43173.799,1.38,3,MSLV
3389.589,2023-06-11T11:59:33.898Z,32.7744838,35.0245748,216.892,0.312,0.27,8562,43173.899,1.38,3,MSLV
3489.4836666666665,2023-06-11T11:59:34.000Z,32.7744836,35.0245749,216.891,0.242,0.31,8562,43174,1.38,3,MSLV
3589.378333333333,2023-06-11T11:59:34.099Z,32.7744834,35.0245749,216.867,0.16,0.24,8562,43174.099,1.38,3,MSLV
3689.2729999999997,2023-06-11T11:59:34.199Z,32.7744833,35.0245749,216.868,0.141,0.16,8562,43174.199,1.38,3,MSLV
3789.1676666666663,2023-06-11T11:59:34.298Z,32.774483,35.0245748,216.86,0.2,0.14,8562,43174.299,1.38,3,MSLV
3889.062333333333,2023-06-11T11:59:34.398Z,32.774483,35.0245747,216.846,0.133,0.2,8562,43174.399,1.32,3,MSLV
3988.957,2023-06-11T11:59:34.499Z,32.7744829,35.0245747,216.841,0.05,0.14,8562,43174.499,1.38,3,MSLV
4088.966636363636,2023-06-11T11:59:34.599Z,32.7744828,35.0245746,216.846,0.055,0.06,8562,43174.599,1.38,3,MSLV
4188.976272727273,2023-06-11T11:59:34.699Z,32.774483,35.0245744,216.841,0.226,0.06,8562,43174.699,1.38,3,MSLV
4288.985909090909,2023-06-11T11:59:34.798Z,32.7744832,35.0245742,216.818,0.412,0.23,8562,43174.799,1.38,3,MSLV
