cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D) [m/s],GPS (3D) [m/s],GPS (days) [deg],GPS (secs) [s],GPS (DOP) [deg],GPS (fix) [deg],altitude system
104.066,2023-06-11T11:53:53.398Z,32.7744528,35.0245786,215.516,0.154,0.09,8562,42833.399,1.61,3,MSLV
203.85066666666665,2023-06-11T11:53:53.499Z,32.7744527,35.0245786,215.5,0.026,0.15,8562,42833.499,1.61,3,MSLV
303.63533333333334,2023-06-11T11:53:53.599Z,32.7744527,35.0245786,215.506,0.024,0.03,8562,42833.599,1.61,3,MSLV
403.42,2023-06-11T11:53:53.699Z,32.7744527,35.0245786,215.507,0.079,0.02,8562,42833.699,1.61,3,MSLV
503.2046666666667,2023-06-11T11:53:53.798Z,32.7744526,35.0245785,215.483,0.073,0.08,8562,42833.799,1.61,3,MSLV
602.9893333333333,2023-06-11T11:53:53.898Z,32.7744527,35.0245784,215.492,0.105,0.08,8562,42833.899,1.61,3,MSLV
702.774,2023-06-11T11:53:54.000Z,32.7744526,35.0245783,215.477,0.093,0.11,8562,42834,1.61,3,MSLV
802.5586666666667,2023-06-11T11:53:54.099Z,32.7744525,35.0245782,215.467,0.099,0.09,8562,42834.099,1.54,3,MSLV
902.3433333333334,2023-06-11T11:53:54.199Z,32.7744525,35.0245781,215.464,0.108,0.1,8562,42834.199,1.54,3,MSLV
1002.128,2023-06-11T11:53:54.298Z,32.7744524,35.024578,215.444,0.096,0.11,8562,42834.299,1.54,3,MSLV
1101.8935000000001,2023-06-11T11:53:54.398Z,32.7744525,35.0245779,215.439,0.076,0.1,8562,42834.399,1.54,3,MSLV
1201.659,2023-06-11T11:53:54.499Z,32.7744524,35.024578,215.429,0.026,0.08,8562,42834.499,1.54,3,MSLV
1301.4245,2023-06-11T11:53:54.599Z,32.7744524,35.024578,215.43,0.049,0.04,8562,42834.599,1.54,3,MSLV
1401.19,2023-06-11T11:53:54.699Z,32.7744525,35.024578,215.434,0.052,0.05,8562,42834.699,1.54,3,MSLV
1500.9555,2023-06-11T11:53:54.798Z,32.7744525,35.024578,215.427,0.031,0.05,8562,42834.799,1.54,3,MSLV
1600.721,2023-06-11T11:53:54.898Z,32.7744525,35.024578,215.421,0.017,0.04,8562,42834.899,1.54,3,MSLV
1700.4865,2023-06-11T11:53:55.000Z,32.7744526,35.0245781,215.419,0.065,0.02,8562,42835,1.54,3,MSLV
1800.252,2023-06-11T11:53:55.099Z,32.7744526,35.0245781,215.425,0.052,0.07,8562,42835.099,1.54,3,MSLV
1900.0175,2023-06-11T11:53:55.199Z,32.7744528,35.0245781,215.428,0.061,0.05,8562,42835.199,1.54,3,MSLV
1999.783,2023-06-11T11:53:55.298Z,32.7744528,35.0245782,215.422,0.059,0.06,8562,42835.299,1.54,3,MSLV
2099.9552,2023-06-11T11:53:55.398Z,32.7744529,35.0245781,215.426,0.036,0.06,8562,42835.399,1.54,3,MSLV
2200.1274,2023-06-11T11:53:55.499Z,32.774453,35.0245782,215.425,0.059,0.04,8562,42835.499,1.54,3,MSLV
2300.2996,2023-06-11T11:53:55.599Z,32.774453,35.0245782,215.43,0.038,0.06,8562,42835.599,1.54,3,MSLV
2400.4718,2023-06-11T11:53:55.699Z,32.774453,35.0245782,215.433,0.039,0.04,8562,42835.699,1.54,3,MSLV
2500.644,2023-06-11T11:53:55.798Z,32.7744531,35.0245782,215.424,0.014,0.05,8562,42835.799,1.54,3,MSLV
2600.8161999999998,2023-06-11T11:53:55.898Z,32.7744532,35.0245782,215.446,0.033,0.01,8562,42835.899,1.54,3,MSLV
2700.9883999999997,2023-06-11T11:53:56.000Z,32.7744532,35.0245782,215.441,0.039,0.05,8562,42836,1.54,3,MSLV
2801.1605999999997,2023-06-11T11:53:56.099Z,32.7744533,35.0245783,215.453,0.076,0.04,8562,42836.099,1.54,3,MSLV
