cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D) [m/s],GPS (3D) [m/s],GPS (days) [deg],GPS (secs) [s],GPS (DOP) [deg],GPS (fix) [deg],altitude system
100.281,2023-06-01T13:07:15.398Z,32.7744963,35.0245898,213.694,0.105,0.02,8552,47235.399,1.75,3,MSLV
200.51644444444446,2023-06-01T13:07:15.499Z,32.7744962,35.02459,213.662,0.155,0.11,8552,47235.499,1.75,3,MSLV
300.7518888888889,2023-06-01T13:07:15.599Z,32.7744958,35.02459,213.623,0.131,0.16,8552,47235.599,1.75,3,MSLV
400.98733333333337,2023-06-01T13:07:15.699Z,32.774496,35.0245899,213.656,0.114,0.15,8552,47235.699,1.75,3,MSLV
501.2227777777778,2023-06-01T13:07:15.798Z,32.7744961,35.0245899,213.662,0.04,0.12,8552,47235.799,1.75,3,MSLV
601.4582222222223,2023-06-01T13:07:15.898Z,32.7744959,35.02459,213.638,0.07,0.05,8552,47235.899,1.75,3,MSLV
701.6936666666667,2023-06-01T13:07:16.000Z,32.7744962,35.0245899,213.681,0.072,0.08,8552,47236,1.75,3,MSLV
801.9291111111111,2023-06-01T13:07:16.099Z,32.774496,35.02459,213.659,0.023,0.07,8552,47236.099,1.75,3,MSLV
902.1645555555555,2023-06-01T13:07:16.199Z,32.7744957,35.0245899,213.622,0.104,0.03,8552,47236.199,1.75,3,MSLV
1002.4,2023-06-01T13:07:16.298Z,32.7744958,35.0245899,213.655,0.076,0.12,8552,47236.299,1.75,3,MSLV
1102.2758,2023-06-01T13:07:16.398Z,32.7744957,35.0245899,213.655,0.046,0.08,8552,47236.399,1.75,3,MSLV
1202.1516,2023-06-01T13:07:16.499Z,32.7744958,35.0245899,213.667,0.036,0.05,8552,47236.499,1.75,3,MSLV
1302.0274,2023-06-01T13:07:16.599Z,32.7744956,35.02459,213.645,0.07,0.04,8552,47236.599,1.75,3,MSLV
1401.9032,2023-06-01T13:07:16.699Z,32.7744954,35.0245901,213.623,0.109,0.07,8552,47236.699,1.75,3,MSLV
1501.779,2023-06-01T13:07:16.798Z,32.7744956,35.02459,213.64,0.104,0.11,8552,47236.799,1.75,3,MSLV
1601.6548,2023-06-01T13:07:16.898Z,32.7744956,35.0245901,213.626,0.07,0.11,8552,47236.899,1.75,3,MSLV
1701.5306,2023-06-01T13:07:17.000Z,32.7744955,35.0245901,213.641,0.078,0.08,8552,47237,1.75,3,MSLV
1801.4064,2023-06-01T13:07:17.099Z,32.7744955,35.0245901,213.641,0.017,0.08,8552,47237.099,1.75,3,MSLV
1901.2822,2023-06-01T13:07:17.199Z,32.7744955,35.0245901,213.642,0.029,0.02,8552,47237.199,1.75,3,MSLV
