cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D) [m/s],GPS (3D) [m/s],GPS (days) [deg],GPS (secs) [s],GPS (DOP) [deg],GPS (fix) [deg],altitude system
85.041,2023-06-01T13:27:08.199Z,32.7744366,35.0245873,207.231,0.115,0.06,8552,48428.199,2.41,3,MSLV
185.19050000000001,2023-06-01T13:27:08.298Z,32.7744365,35.0245871,207.184,0.09,0.12,8552,48428.299,2.41,3,MSLV
285.34000000000003,2023-06-01T13:27:08.398Z,32.7744366,35.0245873,207.182,0.091,0.1,8552,48428.399,2.41,3,MSLV
385.4895,2023-06-01T13:27:08.499Z,32.7744367,35.0245871,207.131,0.15,0.1,8552,48428.499,2.41,3,MSLV
485.639,2023-06-01T13:27:08.599Z,32.7744366,35.024587,207.123,0.112,0.16,8552,48428.599,2.41,3,MSLV
585.7885,2023-06-01T13:27:08.699Z,32.7744368,35.0245872,207.134,0.08,0.12,8552,48428.699,2.41,3,MSLV
685.938,2023-06-01T13:27:08.798Z,32.7744368,35.0245872,207.098,0.038,0.08,8552,48428.799,2.41,3,MSLV
786.0875,2023-06-01T13:27:08.898Z,32.7744369,35.0245871,207.067,0.055,0.05,8552,48428.899,2.41,3,MSLV
886.237,2023-06-01T13:27:09.000Z,32.7744367,35.024587,207.022,0.124,0.06,8552,48429,2.41,3,MSLV
986.3865,2023-06-01T13:27:09.099Z,32.7744368,35.0245871,207,0.102,0.13,8552,48429.099,2.41,3,MSLV
1086.536,2023-06-01T13:27:09.199Z,32.7744369,35.0245871,207.008,0.016,0.11,8552,48429.199,2.41,3,MSLV
1186.2801111111112,2023-06-01T13:27:09.298Z,32.7744369,35.0245871,207.008,0.017,0.02,8552,48429.299,2.41,3,MSLV
1286.0242222222223,2023-06-01T13:27:09.398Z,32.7744368,35.0245869,206.936,0.079,0.02,8552,48429.399,2.41,3,MSLV
1385.7683333333334,2023-06-01T13:27:09.499Z,32.7744369,35.024587,206.914,0.059,0.08,8552,48429.499,2.41,3,MSLV
1485.5124444444446,2023-06-01T13:27:09.599Z,32.7744368,35.0245869,206.87,0.02,0.06,8552,48429.599,2.41,3,MSLV
1585.2565555555557,2023-06-01T13:27:09.699Z,32.7744367,35.0245868,206.833,0.012,0.03,8552,48429.699,2.41,3,MSLV
1685.0006666666668,2023-06-01T13:27:09.798Z,32.7744367,35.0245867,206.804,0.027,0.02,8552,48429.799,2.41,3,MSLV
1784.744777777778,2023-06-01T13:27:09.898Z,32.7744367,35.0245867,206.778,0.057,0.03,8552,48429.899,2.41,3,MSLV
1884.488888888889,2023-06-01T13:27:10.000Z,32.7744367,35.0245866,206.747,0.025,0.06,8552,48430,2.41,3,MSLV
1984.233,2023-06-01T13:27:10.099Z,32.7744367,35.0245866,206.71,0.049,0.03,8552,48430.099,2.41,3,MSLV
2084.4092727272728,2023-06-01T13:27:10.199Z,32.7744365,35.0245865,206.681,0.077,0.05,8552,48430.199,2.41,3,MSLV
2184.5855454545454,2023-06-01T13:27:10.298Z,32.7744366,35.0245865,206.628,0.065,0.08,8552,48430.299,2.41,3,MSLV
2284.761818181818,2023-06-01T13:27:10.398Z,32.7744365,35.0245864,206.593,0.038,0.07,8552,48430.399,2.72,3,MSLV
2384.9380909090905,2023-06-01T13:27:10.499Z,32.7744365,35.0245863,206.55,0.08,0.04,8552,48430.499,2.41,3,MSLV
