cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D) [m/s],GPS (3D) [m/s],GPS (days) [deg],GPS (secs) [s],GPS (DOP) [deg],GPS (fix) [deg],altitude system
117.367,2023-06-01T13:07:13.298Z,32.774457,35.0245654,217.792,0.281,0.08,8552,47233.299,2.01,3,MSLV
217.7497777777778,2023-06-01T13:07:13.398Z,32.7744569,35.0245655,217.778,0.023,0.29,8552,47233.399,2.01,3,MSLV
318.1325555555556,2023-06-01T13:07:13.499Z,32.7744569,35.0245655,217.781,0.078,0.03,8552,47233.499,2.01,3,MSLV
418.5153333333334,2023-06-01T13:07:13.599Z,32.7744569,35.0245657,217.775,0.161,0.08,8552,47233.599,2.01,3,MSLV
518.8981111111111,2023-06-01T13:07:13.699Z,32.7744568,35.0245656,217.751,0.074,0.16,8552,47233.699,2.01,3,MSLV
619.280888888889,2023-06-01T13:07:13.798Z,32.7744568,35.0245655,217.771,0.125,0.07,8552,47233.799,2.01,3,MSLV
719.6636666666668,2023-06-01T13:07:13.898Z,32.7744565,35.0245654,217.765,0.279,0.13,8552,47233.899,2.01,3,MSLV
820.0464444444447,2023-06-01T13:07:14.000Z,32.7744562,35.024565,217.74,0.417,0.28,8552,47234,2.01,3,MSLV
920.4292222222225,2023-06-01T13:07:14.099Z,32.7744557,35.0245647,217.706,0.519,0.42,8552,47234.099,2.01,3,MSLV
1020.812,2023-06-01T13:07:14.199Z,32.7744555,35.0245642,217.717,0.532,0.52,8552,47234.199,2.01,3,MSLV
1120.7692,2023-06-01T13:07:14.298Z,32.7744553,35.0245638,217.707,0.464,0.53,8552,47234.299,2.01,3,MSLV
1220.7264,2023-06-01T13:07:14.398Z,32.774455,35.0245632,217.703,0.612,0.46,8552,47234.399,2.01,3,MSLV
1320.6836,2023-06-01T13:07:14.499Z,32.7744546,35.0245628,217.647,0.465,0.61,8552,47234.499,2.01,3,MSLV
1420.6408000000001,2023-06-01T13:07:14.599Z,32.7744549,35.0245623,217.69,0.425,0.47,8552,47234.599,2.01,3,MSLV
1520.5980000000002,2023-06-01T13:07:14.699Z,32.7744548,35.0245621,217.63,0.204,0.42,8552,47234.699,2.01,3,MSLV
1620.5552000000002,2023-06-01T13:07:14.798Z,32.7744548,35.0245622,217.614,0.076,0.23,8552,47234.799,2.01,3,MSLV
1720.5124000000003,2023-06-01T13:07:14.898Z,32.7744551,35.0245621,217.625,0.227,0.12,8552,47234.899,2.01,3,MSLV
1820.4696000000004,2023-06-01T13:07:15.000Z,32.7744554,35.024562,217.632,0.309,0.23,8552,47235,2.01,3,MSLV
1920.4268000000004,2023-06-01T13:07:15.099Z,32.7744554,35.024562,217.602,0.173,0.31,8552,47235.099,2.01,3,MSLV
2020.384,2023-06-01T13:07:15.199Z,32.7744555,35.024562,217.604,0.188,0.18,8552,47235.199,2.01,3,MSLV
