cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D) [m/s],GPS (3D) [m/s],GPS (days) [deg],GPS (secs) [s],GPS (DOP) [deg],GPS (fix) [deg],altitude system
111.8,2023-06-01T13:02:43.099Z,32.7745043,35.0245764,216.534,0.068,0.09,8552,46963.1,1.7,3,MSLV
211.90511111111113,2023-06-01T13:02:43.199Z,32.7745044,35.0245764,216.552,0.086,0.07,8552,46963.2,1.7,3,MSLV
312.01022222222224,2023-06-01T13:02:43.300Z,32.7745043,35.0245766,216.521,0.088,0.09,8552,46963.3,1.7,3,MSLV
412.11533333333335,2023-06-01T13:02:43.400Z,32.7745041,35.0245766,216.509,0.084,0.1,8552,46963.4,1.7,3,MSLV
512.2204444444444,2023-06-01T13:02:43.500Z,32.7745043,35.0245766,216.533,0.038,0.09,8552,46963.5,1.7,3,MSLV
612.3255555555555,2023-06-01T13:02:43.599Z,32.7745041,35.0245765,216.53,0.128,0.04,8552,46963.6,1.7,3,MSLV
712.4306666666666,2023-06-01T13:02:43.699Z,32.774504,35.0245766,216.525,0.086,0.13,8552,46963.7,1.7,3,MSLV
812.5357777777778,2023-06-01T13:02:43.800Z,32.7745042,35.0245765,216.548,0.065,0.09,8552,46963.8,1.7,3,MSLV
912.6408888888889,2023-06-01T13:02:43.900Z,32.774504,35.0245765,216.531,0.074,0.07,8552,46963.9,1.7,3,MSLV
1012.746,2023-06-01T13:02:44.000Z,32.7745041,35.0245765,216.538,0.039,0.08,8552,46964,1.7,3,MSLV
1112.3869,2023-06-01T13:02:44.099Z,32.7745041,35.0245764,216.56,0.039,0.05,8552,46964.1,1.7,3,MSLV
1212.0278,2023-06-01T13:02:44.199Z,32.7745041,35.0245765,216.56,0.012,0.04,8552,46964.2,1.7,3,MSLV
1311.6687000000002,2023-06-01T13:02:44.300Z,32.7745041,35.0245766,216.56,0.103,0.01,8552,46964.3,1.7,3,MSLV
1411.3096000000003,2023-06-01T13:02:44.400Z,32.7745041,35.0245765,216.561,0.05,0.1,8552,46964.4,1.7,3,MSLV
1510.9505000000004,2023-06-01T13:02:44.500Z,32.7745043,35.0245764,216.581,0.076,0.05,8552,46964.5,1.7,3,MSLV
1610.5914000000005,2023-06-01T13:02:44.599Z,32.7745041,35.0245764,216.576,0.101,0.08,8552,46964.6,1.7,3,MSLV
1710.2323000000006,2023-06-01T13:02:44.699Z,32.7745042,35.0245764,216.588,0.042,0.1,8552,46964.7,1.7,3,MSLV
1809.8732000000007,2023-06-01T13:02:44.800Z,32.7745041,35.0245764,216.584,0.034,0.04,8552,46964.8,1.7,3,MSLV
1909.5141000000008,2023-06-01T13:02:44.900Z,32.774504,35.0245765,216.586,0.121,0.04,8552,46964.9,1.7,3,MSLV
2009.155,2023-06-01T13:02:45.000Z,32.7745039,35.0245764,216.579,0.044,0.12,8552,46965,1.7,3,MSLV
2109.6144,2023-06-01T13:02:45.099Z,32.7745039,35.0245765,216.593,0.044,0.05,8552,46965.1,1.7,3,MSLV
2210.0738,2023-06-01T13:02:45.199Z,32.774504,35.0245764,216.605,0.049,0.05,8552,46965.2,1.7,3,MSLV
2310.5332000000003,2023-06-01T13:02:45.300Z,32.7745038,35.0245765,216.581,0.032,0.05,8552,46965.3,1.7,3,MSLV
2410.9926000000005,2023-06-01T13:02:45.400Z,32.7745039,35.0245764,216.599,0.017,0.05,8552,46965.4,1.87,3,MSLV
2511.4520000000007,2023-06-01T13:02:45.500Z,32.774504,35.0245764,216.606,0.038,0.03,8552,46965.5,1.7,3,MSLV
2611.911400000001,2023-06-01T13:02:45.599Z,32.7745038,35.0245764,216.608,0.066,0.04,8552,46965.6,1.7,3,MSLV
2712.370800000001,2023-06-01T13:02:45.699Z,32.7745039,35.0245764,216.612,0.047,0.07,8552,46965.7,1.7,3,MSLV
2812.8302000000012,2023-06-01T13:02:45.800Z,32.7745039,35.0245764,216.621,0.025,0.05,8552,46965.8,1.7,3,MSLV
2913.2896000000014,2023-06-01T13:02:45.900Z,32.7745038,35.0245764,216.617,0.087,0.03,8552,46965.9,1.7,3,MSLV
3013.749,2023-06-01T13:02:46.000Z,32.7745039,35.0245764,216.631,0.024,0.09,8552,46966,2.09,3,MSLV
3113.8644999999997,2023-06-01T13:02:46.099Z,32.7745039,35.0245764,216.627,0.013,0.03,8552,46966.1,1.7,3,MSLV
3213.9799999999996,2023-06-01T13:02:46.199Z,32.7745039,35.0245764,216.653,0.072,0.03,8552,46966.2,2.09,3,MSLV
3314.0954999999994,2023-06-01T13:02:46.300Z,32.7745039,35.0245764,216.638,0.055,0.07,8552,46966.3,2.09,3,MSLV
3414.2109999999993,2023-06-01T13:02:46.400Z,32.7745037,35.0245764,216.637,0.081,0.06,8552,46966.4,2.09,3,MSLV
3514.326499999999,2023-06-01T13:02:46.500Z,32.7745039,35.0245764,216.664,0.034,0.08,8552,46966.5,1.7,3,MSLV
3614.441999999999,2023-06-01T13:02:46.599Z,32.7745037,35.0245764,216.646,0.03,0.03,8552,46966.6,1.7,3,MSLV
3714.557499999999,2023-06-01T13:02:46.699Z,32.7745039,35.0245764,216.676,0.011,0.04,8552,46966.7,1.7,3,MSLV
3814.672999999999,2023-06-01T13:02:46.800Z,32.7745039,35.0245763,216.689,0.024,0.01,8552,46966.8,1.7,3,MSLV
3914.7884999999987,2023-06-01T13:02:46.900Z,32.7745039,35.0245764,216.681,0.022,0.02,8552,46966.9,2.09,3,MSLV
4014.904,2023-06-01T13:02:47.000Z,32.774504,35.0245764,216.704,0.019,0.02,8552,46967,1.7,3,MSLV
4114.8326,2023-06-01T13:02:47.099Z,32.7745041,35.0245764,216.698,0.08,0.02,8552,46967.1,1.7,3,MSLV
4214.7612,2023-06-01T13:02:47.199Z,32.7745041,35.0245764,216.703,0.064,0.08,8552,46967.2,1.7,3,MSLV
4314.6898,2023-06-01T13:02:47.300Z,32.7745041,35.0245764,216.715,0.055,0.06,8552,46967.3,1.7,3,MSLV
4414.6184,2023-06-01T13:02:47.400Z,32.7745042,35.0245764,216.724,0.028,0.06,8552,46967.4,1.7,3,MSLV
4514.5470000000005,2023-06-01T13:02:47.500Z,32.7745041,35.0245764,216.711,0.024,0.03,8552,46967.5,2.09,3,MSLV
4614.475600000001,2023-06-01T13:02:47.599Z,32.7745043,35.0245764,216.702,0.15,0.03,8552,46967.6,1.7,3,MSLV
4714.404200000001,2023-06-01T13:02:47.699Z,32.7745045,35.0245762,216.701,0.294,0.15,8552,46967.7,1.7,3,MSLV
4814.332800000001,2023-06-01T13:02:47.800Z,32.7745046,35.0245761,216.704,0.232,0.3,8552,46967.8,1.7,3,MSLV
4914.261400000001,2023-06-01T13:02:47.900Z,32.7745046,35.0245762,216.628,0.226,0.23,8552,46967.9,1.7,3,MSLV
5014.19,2023-06-01T13:02:48.000Z,32.7745047,35.0245757,216.593,0.477,0.26,8552,46968,1.7,3,MSLV
5114.195699999999,2023-06-01T13:02:48.099Z,32.7745051,35.0245751,216.623,0.596,0.5,8552,46968.1,1.7,3,MSLV
5214.201399999999,2023-06-01T13:02:48.199Z,32.774506,35.0245746,216.629,0.755,0.61,8552,46968.2,1.7,3,MSLV
5314.207099999999,2023-06-01T13:02:48.300Z,32.7745065,35.0245739,216.593,0.95,0.76,8552,46968.3,1.7,3,MSLV
5414.212799999998,2023-06-01T13:02:48.400Z,32.7745073,35.0245729,216.636,1.086,0.96,8552,46968.4,1.7,3,MSLV
5514.218499999998,2023-06-01T13:02:48.500Z,32.7745077,35.0245723,216.582,0.911,1.09,8552,46968.5,1.7,3,MSLV
5614.224199999998,2023-06-01T13:02:48.599Z,32.7745086,35.0245716,216.651,0.845,0.92,8552,46968.6,1.7,3,MSLV
5714.2298999999975,2023-06-01T13:02:48.699Z,32.7745095,35.0245709,216.676,0.965,0.85,8552,46968.7,1.7,3,MSLV
5814.235599999997,2023-06-01T13:02:48.800Z,32.7745097,35.0245703,216.644,0.794,0.97,8552,46968.8,1.7,3,MSLV
5914.241299999997,2023-06-01T13:02:48.900Z,32.7745098,35.0245698,216.616,0.639,0.8,8552,46968.9,1.7,3,MSLV
6014.247,2023-06-01T13:02:49.000Z,32.7745101,35.0245693,216.631,0.482,0.65,8552,46969,1.7,3,MSLV
