cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D) [m/s],GPS (3D) [m/s],GPS (days) [deg],GPS (secs) [s],GPS (DOP) [deg],GPS (fix) [deg],altitude system
137.878,2023-05-28T09:18:46.398Z,32.7744217,35.0245739,226.557,0.015,0.03,8548,33526.399,3.17,3,MSLV
238.28211111111113,2023-05-28T09:18:46.499Z,32.7744217,35.0245739,226.539,0.069,0.02,8548,33526.499,3.17,3,MSLV
338.6862222222223,2023-05-28T09:18:46.599Z,32.7744218,35.024574,226.534,0.063,0.07,8548,33526.599,3.17,3,MSLV
439.09033333333343,2023-05-28T09:18:46.699Z,32.774422,35.024574,226.526,0.116,0.06,8548,33526.699,3.17,3,MSLV
539.4944444444445,2023-05-28T09:18:46.798Z,32.7744218,35.0245743,226.489,0.218,0.12,8548,33526.799,3.17,3,MSLV
639.8985555555556,2023-05-28T09:18:46.898Z,32.7744217,35.0245742,226.462,0.073,0.22,8548,33526.899,3.17,3,MSLV
740.3026666666667,2023-05-28T09:18:47.000Z,32.7744219,35.0245741,226.487,0.035,0.09,8548,33527,3.17,3,MSLV
840.7067777777778,2023-05-28T09:18:47.099Z,32.774422,35.0245742,226.453,0.13,0.04,8548,33527.099,2.77,3,MSLV
941.1108888888889,2023-05-28T09:18:47.199Z,32.7744219,35.0245742,226.421,0.072,0.13,8548,33527.199,2.77,3,MSLV
1041.515,2023-05-28T09:18:47.298Z,32.7744218,35.0245742,226.409,0.054,0.08,8548,33527.299,1.92,3,MSLV
1141.2241000000001,2023-05-28T09:18:47.398Z,32.7744219,35.0245741,226.379,0.054,0.06,8548,33527.399,1.92,3,MSLV
1240.9332000000002,2023-05-28T09:18:47.499Z,32.7744219,35.0245741,226.361,0.042,0.06,8548,33527.499,1.92,3,MSLV
1340.6423000000002,2023-05-28T09:18:47.599Z,32.7744218,35.024574,226.34,0.033,0.05,8548,33527.599,1.92,3,MSLV
1440.3514000000002,2023-05-28T09:18:47.699Z,32.7744217,35.024574,226.293,0.061,0.04,8548,33527.699,1.92,3,MSLV
1540.0605000000003,2023-05-28T09:18:47.798Z,32.7744217,35.0245739,226.282,0.074,0.07,8548,33527.799,1.92,3,MSLV
1639.7696000000003,2023-05-28T09:18:47.898Z,32.7744216,35.0245738,226.245,0.062,0.08,8548,33527.899,1.92,3,MSLV
1739.4787000000003,2023-05-28T09:18:48.000Z,32.7744217,35.0245737,226.224,0.105,0.07,8548,33528,1.92,3,MSLV
1839.1878000000004,2023-05-28T09:18:48.099Z,32.7744215,35.0245737,226.205,0.037,0.11,8548,33528.099,1.92,3,MSLV
1938.8969000000004,2023-05-28T09:18:48.199Z,32.7744216,35.0245736,226.192,0.038,0.04,8548,33528.199,1.92,3,MSLV
2038.606,2023-05-28T09:18:48.298Z,32.7744217,35.0245734,226.159,0.097,0.04,8548,33528.299,1.92,3,MSLV
2138.3766,2023-05-28T09:18:48.398Z,32.7744215,35.0245733,226.124,0.114,0.1,8548,33528.399,1.92,3,MSLV
2238.1472,2023-05-28T09:18:48.499Z,32.7744214,35.0245731,226.091,0.157,0.12,8548,33528.499,1.92,3,MSLV
2337.9177999999997,2023-05-28T09:18:48.599Z,32.7744214,35.0245729,226.065,0.197,0.16,8548,33528.599,1.92,3,MSLV
2437.6883999999995,2023-05-28T09:18:48.699Z,32.7744221,35.0245725,226.083,0.477,0.2,8548,33528.699,1.92,3,MSLV
2537.4589999999994,2023-05-28T09:18:48.798Z,32.7744223,35.0245723,226.051,0.32,0.48,8548,33528.799,1.92,3,MSLV
2637.229599999999,2023-05-28T09:18:48.898Z,32.774422,35.0245723,225.967,0.177,0.32,8548,33528.899,1.92,3,MSLV
2737.000199999999,2023-05-28T09:18:49.000Z,32.7744227,35.0245717,225.969,0.584,0.2,8548,33529,1.92,3,MSLV
2836.770799999999,2023-05-28T09:18:49.099Z,32.7744227,35.0245716,225.952,0.35,0.59,8548,33529.099,1.92,3,MSLV
2936.5413999999987,2023-05-28T09:18:49.199Z,32.7744228,35.0245712,225.92,0.369,0.35,8548,33529.199,1.92,3,MSLV
3036.312,2023-05-28T09:18:49.298Z,32.7744235,35.0245706,225.923,0.585,0.37,8548,33529.299,1.92,3,MSLV
3136.2383999999997,2023-05-28T09:18:49.398Z,32.7744233,35.0245707,225.909,0.047,0.59,8548,33529.399,1.92,3,MSLV
3236.1647999999996,2023-05-28T09:18:49.499Z,32.7744237,35.0245702,225.905,0.472,0.05,8548,33529.499,1.92,3,MSLV
3336.0911999999994,2023-05-28T09:18:49.599Z,32.7744238,35.0245697,225.87,0.481,0.47,8548,33529.599,1.92,3,MSLV
3436.017599999999,2023-05-28T09:18:49.699Z,32.7744236,35.0245696,225.854,0.159,0.48,8548,33529.699,1.92,3,MSLV
3535.943999999999,2023-05-28T09:18:49.798Z,32.7744242,35.0245689,225.837,0.696,0.16,8548,33529.799,1.92,3,MSLV
3635.870399999999,2023-05-28T09:18:49.898Z,32.7744232,35.0245689,225.782,0.38,0.7,8548,33529.899,1.92,3,MSLV
3735.7967999999987,2023-05-28T09:18:50.000Z,32.774423,35.0245687,225.732,0.243,0.38,8548,33530,1.92,3,MSLV
3835.7231999999985,2023-05-28T09:18:50.099Z,32.7744231,35.0245685,225.714,0.163,0.26,8548,33530.099,1.92,3,MSLV
3935.6495999999984,2023-05-28T09:18:50.199Z,32.7744232,35.0245683,225.72,0.12,0.19,8548,33530.199,1.92,3,MSLV
4035.576,2023-05-28T09:18:50.298Z,32.7744235,35.024568,225.688,0.278,0.14,8548,33530.299,2.77,3,MSLV
4135.5718,2023-05-28T09:18:50.398Z,32.7744238,35.0245677,225.661,0.351,0.29,8548,33530.399,2.77,3,MSLV
4235.567599999999,2023-05-28T09:18:50.499Z,32.7744238,35.0245676,225.674,0.139,0.37,8548,33530.499,2.77,3,MSLV
4335.563399999999,2023-05-28T09:18:50.599Z,32.7744247,35.0245669,225.654,0.694,0.16,8548,33530.599,2.77,3,MSLV
4435.559199999999,2023-05-28T09:18:50.699Z,32.774425,35.0245666,225.668,0.383,0.7,8548,33530.699,2.77,3,MSLV
4535.5549999999985,2023-05-28T09:18:50.798Z,32.7744255,35.0245662,225.654,0.498,0.39,8548,33530.799,2.77,3,MSLV
4635.550799999998,2023-05-28T09:18:50.898Z,32.7744261,35.0245657,225.662,0.623,0.5,8548,33530.899,2.77,3,MSLV
4735.546599999998,2023-05-28T09:18:51.000Z,32.7744264,35.0245652,225.655,0.558,0.62,8548,33531,2.77,3,MSLV
4835.5423999999975,2023-05-28T09:18:51.099Z,32.7744266,35.0245647,225.613,0.564,0.56,8548,33531.099,1.92,3,MSLV
4935.538199999997,2023-05-28T09:18:51.199Z,32.7744264,35.0245644,225.582,0.269,0.57,8548,33531.199,1.92,3,MSLV
5035.534,2023-05-28T09:18:51.298Z,32.7744271,35.0245639,225.558,0.598,0.28,8548,33531.299,1.92,3,MSLV
