cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D) [m/s],GPS (3D) [m/s],GPS (days) [deg],GPS (secs) [s],GPS (DOP) [deg],GPS (fix) [deg],altitude system
100.017,2023-05-28T09:22:31.499Z,32.7744229,35.0245816,215.835,0.007,0.1,8548,33751.499,1.6,3,MSLV
199.63822222222223,2023-05-28T09:22:31.599Z,32.7744231,35.0245817,215.866,0.14,0.01,8548,33751.599,1.6,3,MSLV
299.25944444444445,2023-05-28T09:22:31.699Z,32.7744231,35.024582,215.888,0.271,0.15,8548,33751.699,1.6,3,MSLV
398.8806666666667,2023-05-28T09:22:31.798Z,32.7744231,35.024582,215.84,0.076,0.28,8548,33751.799,1.6,3,MSLV
498.5018888888889,2023-05-28T09:22:31.898Z,32.7744231,35.0245819,215.866,0.026,0.08,8548,33751.899,1.6,3,MSLV
598.1231111111111,2023-05-28T09:22:32.000Z,32.7744231,35.024582,215.878,0.042,0.04,8548,33752,1.6,3,MSLV
697.7443333333333,2023-05-28T09:22:32.099Z,32.7744233,35.0245818,215.866,0.195,0.06,8548,33752.099,1.6,3,MSLV
797.3655555555555,2023-05-28T09:22:32.199Z,32.7744234,35.0245817,215.866,0.121,0.2,8548,33752.199,1.6,3,MSLV
896.9867777777777,2023-05-28T09:22:32.298Z,32.7744235,35.0245816,215.896,0.089,0.12,8548,33752.299,1.6,3,MSLV
996.608,2023-05-28T09:22:32.398Z,32.7744233,35.0245817,215.887,0.032,0.1,8548,33752.399,1.6,3,MSLV
1096.441,2023-05-28T09:22:32.499Z,32.7744233,35.0245816,215.898,0.074,0.04,8548,33752.499,1.6,3,MSLV
1196.2740000000001,2023-05-28T09:22:32.599Z,32.7744232,35.0245816,215.915,0.095,0.08,8548,33752.599,1.6,3,MSLV
1296.1070000000002,2023-05-28T09:22:32.699Z,32.7744229,35.0245816,215.921,0.072,0.1,8548,33752.699,1.6,3,MSLV
1395.9400000000003,2023-05-28T09:22:32.798Z,32.7744226,35.0245817,215.954,0.122,0.08,8548,33752.799,1.6,3,MSLV
1495.7730000000004,2023-05-28T09:22:32.898Z,32.7744223,35.0245817,215.961,0.116,0.13,8548,33752.899,1.6,3,MSLV
1595.6060000000004,2023-05-28T09:22:33.000Z,32.774422,35.0245819,216,0.1,0.12,8548,33753,1.6,3,MSLV
1695.4390000000005,2023-05-28T09:22:33.099Z,32.7744217,35.024582,216.014,0.051,0.11,8548,33753.099,1.6,3,MSLV
1795.2720000000006,2023-05-28T09:22:33.199Z,32.7744215,35.024582,216.028,0.065,0.06,8548,33753.199,1.77,3,MSLV
1895.1050000000007,2023-05-28T09:22:33.298Z,32.7744216,35.0245819,216.041,0.103,0.07,8548,33753.299,1.6,3,MSLV
1994.938,2023-05-28T09:22:33.398Z,32.7744216,35.0245819,216.055,0.056,0.11,8548,33753.399,1.6,3,MSLV
2095.226181818182,2023-05-28T09:22:33.499Z,32.7744217,35.0245819,216.063,0.064,0.06,8548,33753.499,1.6,3,MSLV
2195.5143636363637,2023-05-28T09:22:33.599Z,32.7744216,35.0245818,216.065,0.033,0.07,8548,33753.599,1.6,3,MSLV
2295.8025454545455,2023-05-28T09:22:33.699Z,32.7744215,35.0245819,216.063,0.049,0.03,8548,33753.699,1.77,3,MSLV
2396.0907272727272,2023-05-28T09:22:33.798Z,32.7744215,35.0245819,216.076,0.025,0.05,8548,33753.799,1.6,3,MSLV
2496.378909090909,2023-05-28T09:22:33.898Z,32.7744215,35.0245819,216.087,0.047,0.03,8548,33753.899,1.6,3,MSLV
2596.667090909091,2023-05-28T09:22:34.000Z,32.7744217,35.0245818,216.112,0.077,0.05,8548,33754,1.6,3,MSLV
2696.9552727272726,2023-05-28T09:22:34.099Z,32.7744218,35.0245818,216.135,0.056,0.08,8548,33754.099,1.6,3,MSLV
2797.2434545454544,2023-05-28T09:22:34.199Z,32.7744218,35.0245817,216.146,0.018,0.06,8548,33754.199,1.6,3,MSLV
2897.531636363636,2023-05-28T09:22:34.298Z,32.774422,35.0245816,216.146,0.098,0.03,8548,33754.299,1.77,3,MSLV
2997.819818181818,2023-05-28T09:22:34.398Z,32.774422,35.0245815,216.156,0.054,0.1,8548,33754.399,1.6,3,MSLV
