cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D) [m/s],GPS (3D) [m/s],GPS (days) [deg],GPS (secs) [s],GPS (DOP) [deg],GPS (fix) [deg],altitude system
59.5,2023-05-28T09:22:34.900Z,32.774428,35.024598,215.583,0.347,0.06,8548,33754.9,1.97,3,MSLV
159.56959999999998,2023-05-28T09:22:35.000Z,32.7744277,35.024598,215.549,0.137,0.35,8548,33755,1.97,3,MSLV
259.63919999999996,2023-05-28T09:22:35.099Z,32.7744277,35.0245983,215.522,0.175,0.14,8548,33755.1,1.97,3,MSLV
359.70879999999994,2023-05-28T09:22:35.199Z,32.7744274,35.0245983,215.523,0.133,0.18,8548,33755.2,1.97,3,MSLV
459.7783999999999,2023-05-28T09:22:35.300Z,32.7744276,35.0245983,215.525,0.017,0.13,8548,33755.3,1.6,3,MSLV
559.848,2023-05-28T09:22:35.400Z,32.7744274,35.0245982,215.515,0.065,0.02,8548,33755.4,1.6,3,MSLV
659.9176,2023-05-28T09:22:35.500Z,32.7744273,35.0245981,215.512,0.086,0.07,8548,33755.5,1.6,3,MSLV
759.9872,2023-05-28T09:22:35.599Z,32.7744275,35.0245981,215.514,0.046,0.09,8548,33755.6,1.6,3,MSLV
860.0568000000001,2023-05-28T09:22:35.699Z,32.7744271,35.0245981,215.505,0.086,0.05,8548,33755.7,1.6,3,MSLV
960.1264000000001,2023-05-28T09:22:35.800Z,32.7744271,35.0245982,215.407,0.288,0.09,8548,33755.8,1.6,3,MSLV
1060.196,2023-05-28T09:22:35.900Z,32.7744276,35.0245986,215.433,0.434,0.31,8548,33755.9,1.6,3,MSLV
1159.9125,2023-05-28T09:22:36.000Z,32.7744272,35.0245985,215.419,0.159,0.44,8548,33756,1.6,3,MSLV
1259.629,2023-05-28T09:22:36.099Z,32.7744272,35.0245983,215.42,0.139,0.17,8548,33756.1,1.6,3,MSLV
1359.3455,2023-05-28T09:22:36.199Z,32.7744266,35.0245986,215.345,0.198,0.15,8548,33756.2,1.97,3,MSLV
1459.062,2023-05-28T09:22:36.300Z,32.7744268,35.0245985,215.354,0.024,0.23,8548,33756.3,1.97,3,MSLV
1558.7785,2023-05-28T09:22:36.400Z,32.7744269,35.0245984,215.377,0.127,0.11,8548,33756.4,1.97,3,MSLV
1658.495,2023-05-28T09:22:36.500Z,32.7744268,35.0245985,215.366,0.133,0.15,8548,33756.5,1.97,3,MSLV
1758.2115,2023-05-28T09:22:36.599Z,32.7744265,35.0245985,215.338,0.11,0.15,8548,33756.6,1.97,3,MSLV
1857.9279999999999,2023-05-28T09:22:36.699Z,32.7744267,35.0245984,215.344,0.061,0.14,8548,33756.7,1.97,3,MSLV
1957.6444999999999,2023-05-28T09:22:36.800Z,32.7744267,35.0245985,215.353,0.132,0.1,8548,33756.8,1.97,3,MSLV
2057.361,2023-05-28T09:22:36.900Z,32.7744264,35.0245984,215.314,0.083,0.15,8548,33756.9,1.97,3,MSLV
2157.2767999999996,2023-05-28T09:22:37.000Z,32.774427,35.0245984,215.374,0.037,0.13,8548,33757,1.97,3,MSLV
2257.1925999999994,2023-05-28T09:22:37.099Z,32.7744269,35.0245984,215.357,0.006,0.06,8548,33757.1,1.97,3,MSLV
2357.108399999999,2023-05-28T09:22:37.199Z,32.7744267,35.0245984,215.338,0.042,0.06,8548,33757.2,1.97,3,MSLV
2457.024199999999,2023-05-28T09:22:37.300Z,32.7744271,35.0245983,215.379,0.089,0.08,8548,33757.3,1.97,3,MSLV
2556.9399999999987,2023-05-28T09:22:37.400Z,32.7744268,35.0245984,215.352,0.074,0.09,8548,33757.4,1.97,3,MSLV
2656.8557999999985,2023-05-28T09:22:37.500Z,32.7744268,35.0245983,215.356,0.063,0.09,8548,33757.5,1.97,3,MSLV
2756.771599999998,2023-05-28T09:22:37.599Z,32.7744273,35.0245983,215.395,0.055,0.08,8548,33757.6,1.97,3,MSLV
2856.687399999998,2023-05-28T09:22:37.699Z,32.7744271,35.0245983,215.379,0.045,0.06,8548,33757.7,1.97,3,MSLV
2956.6031999999977,2023-05-28T09:22:37.800Z,32.774427,35.0245983,215.373,0.044,0.05,8548,33757.8,1.97,3,MSLV
3056.519,2023-05-28T09:22:37.900Z,32.7744271,35.0245983,215.386,0.03,0.05,8548,33757.9,1.97,3,MSLV
