cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D) [m/s],GPS (3D) [m/s],GPS (days) [deg],GPS (secs) [s],GPS (DOP) [deg],GPS (fix) [deg],altitude system
138.421,2023-05-28T09:35:00.599Z,32.7744465,35.0245798,213.589,0.061,0.11,8548,34500.6,1.73,3,MSLV
238.12888888888887,2023-05-28T09:35:00.699Z,32.7744467,35.0245797,213.622,0.035,0.06,8548,34500.7,1.51,3,MSLV
337.83677777777774,2023-05-28T09:35:00.800Z,32.7744468,35.0245799,213.599,0.024,0.04,8548,34500.8,1.51,3,MSLV
437.5446666666666,2023-05-28T09:35:00.900Z,32.7744469,35.02458,213.589,0.047,0.02,8548,34500.9,1.51,3,MSLV
537.2525555555555,2023-05-28T09:35:01.000Z,32.774447,35.0245801,213.591,0.011,0.05,8548,34501,1.51,3,MSLV
636.9604444444444,2023-05-28T09:35:01.099Z,32.7744473,35.0245801,213.601,0.08,0.02,8548,34501.1,1.51,3,MSLV
736.6683333333333,2023-05-28T09:35:01.199Z,32.7744475,35.0245802,213.6,0.052,0.08,8548,34501.2,1.48,3,MSLV
836.3762222222222,2023-05-28T09:35:01.300Z,32.7744476,35.0245803,213.615,0.077,0.06,8548,34501.3,1.48,3,MSLV
936.084111111111,2023-05-28T09:35:01.400Z,32.7744477,35.0245804,213.593,0.048,0.08,8548,34501.4,1.48,3,MSLV
1035.792,2023-05-28T09:35:01.500Z,32.7744479,35.0245804,213.593,0.104,0.06,8548,34501.5,1.48,3,MSLV
1135.8444,2023-05-28T09:35:01.599Z,32.7744478,35.0245804,213.608,0.132,0.11,8548,34501.6,1.48,3,MSLV
1235.8968,2023-05-28T09:35:01.699Z,32.774448,35.0245805,213.574,0.149,0.13,8548,34501.7,1.48,3,MSLV
1335.9492,2023-05-28T09:35:01.800Z,32.7744479,35.0245805,213.564,0.066,0.15,8548,34501.8,1.48,3,MSLV
1436.0016,2023-05-28T09:35:01.900Z,32.7744477,35.0245806,213.543,0.096,0.07,8548,34501.9,1.48,3,MSLV
1536.054,2023-05-28T09:35:02.000Z,32.774448,35.0245806,213.565,0.087,0.1,8548,34502,1.48,3,MSLV
1636.1064000000001,2023-05-28T09:35:02.099Z,32.774448,35.0245805,213.557,0.123,0.09,8548,34502.1,1.48,3,MSLV
1736.1588000000002,2023-05-28T09:35:02.199Z,32.774448,35.0245804,213.541,0.118,0.12,8548,34502.2,1.48,3,MSLV
1836.2112000000002,2023-05-28T09:35:02.300Z,32.774448,35.0245803,213.531,0.132,0.12,8548,34502.3,1.48,3,MSLV
1936.2636000000002,2023-05-28T09:35:02.400Z,32.7744482,35.0245802,213.518,0.248,0.13,8548,34502.4,1.48,3,MSLV
2036.316,2023-05-28T09:35:02.500Z,32.7744486,35.0245802,213.491,0.408,0.25,8548,34502.5,1.48,3,MSLV
2136.0531,2023-05-28T09:35:02.599Z,32.7744491,35.0245798,213.493,0.607,0.41,8548,34502.6,1.48,3,MSLV
2235.7902,2023-05-28T09:35:02.699Z,32.7744493,35.0245797,213.488,0.348,0.61,8548,34502.7,1.48,3,MSLV
2335.5272999999997,2023-05-28T09:35:02.800Z,32.7744501,35.0245792,213.47,0.814,0.35,8548,34502.8,1.48,3,MSLV
2435.2643999999996,2023-05-28T09:35:02.900Z,32.7744503,35.024579,213.464,0.475,0.81,8548,34502.9,1.48,3,MSLV
2535.0014999999994,2023-05-28T09:35:03.000Z,32.7744504,35.0245785,213.406,0.75,0.47,8548,34503,1.48,3,MSLV
2634.738599999999,2023-05-28T09:35:03.099Z,32.7744506,35.0245784,213.374,0.456,0.75,8548,34503.1,1.48,3,MSLV
2734.475699999999,2023-05-28T09:35:03.199Z,32.7744514,35.0245777,213.374,0.934,0.46,8548,34503.2,1.48,3,MSLV
2834.212799999999,2023-05-28T09:35:03.300Z,32.7744512,35.0245775,213.346,0.366,0.93,8548,34503.3,1.48,3,MSLV
2933.9498999999987,2023-05-28T09:35:03.400Z,32.7744516,35.024577,213.332,0.611,0.37,8548,34503.4,1.48,3,MSLV
3033.687,2023-05-28T09:35:03.500Z,32.7744516,35.024577,213.303,0.332,0.61,8548,34503.5,1.7,3,MSLV
3133.8329,2023-05-28T09:35:03.599Z,32.7744522,35.0245766,213.324,0.574,0.33,8548,34503.6,1.7,3,MSLV
3233.9788,2023-05-28T09:35:03.699Z,32.7744522,35.0245761,213.294,0.552,0.57,8548,34503.7,1.7,3,MSLV
3334.1247,2023-05-28T09:35:03.800Z,32.7744523,35.0245762,213.305,0.225,0.55,8548,34503.8,1.7,3,MSLV
3434.2706,2023-05-28T09:35:03.900Z,32.7744526,35.0245758,213.306,0.459,0.23,8548,34503.9,1.7,3,MSLV
3534.4165,2023-05-28T09:35:04.000Z,32.7744525,35.0245757,213.345,0.109,0.46,8548,34504,1.7,3,MSLV
3634.5624,2023-05-28T09:35:04.099Z,32.7744525,35.0245755,213.322,0.239,0.17,8548,34504.1,1.7,3,MSLV
3734.7083,2023-05-28T09:35:04.199Z,32.7744525,35.0245752,213.276,0.388,0.26,8548,34504.2,1.7,3,MSLV
3834.8541999999998,2023-05-28T09:35:04.300Z,32.7744529,35.0245748,213.315,0.564,0.39,8548,34504.3,1.7,3,MSLV
3935.0000999999997,2023-05-28T09:35:04.400Z,32.7744531,35.0245748,213.307,0.361,0.57,8548,34504.4,1.48,3,MSLV
4035.146,2023-05-28T09:35:04.500Z,32.7744533,35.0245746,213.317,0.43,0.37,8548,34504.5,1.7,3,MSLV
4135.1193,2023-05-28T09:35:04.599Z,32.7744536,35.0245742,213.312,0.557,0.45,8548,34504.6,1.7,3,MSLV
4235.0926,2023-05-28T09:35:04.699Z,32.7744539,35.0245738,213.272,0.676,0.57,8548,34504.7,1.7,3,MSLV
4335.0659,2023-05-28T09:35:04.800Z,32.7744542,35.0245737,213.321,0.42,0.68,8548,34504.8,1.7,3,MSLV
4435.039199999999,2023-05-28T09:35:04.900Z,32.7744543,35.0245733,213.259,0.618,0.44,8548,34504.9,1.78,3,MSLV
4535.012499999999,2023-05-28T09:35:05.000Z,32.7744546,35.0245729,213.268,0.566,0.62,8548,34505,1.7,3,MSLV
4634.985799999999,2023-05-28T09:35:05.099Z,32.774455,35.0245724,213.261,0.774,0.57,8548,34505.1,1.48,3,MSLV
4734.959099999998,2023-05-28T09:35:05.199Z,32.7744555,35.0245722,213.293,0.614,0.78,8548,34505.2,1.7,3,MSLV
4834.932399999998,2023-05-28T09:35:05.300Z,32.7744558,35.0245717,213.286,0.693,0.63,8548,34505.3,1.7,3,MSLV
4934.9056999999975,2023-05-28T09:35:05.400Z,32.7744562,35.0245716,213.298,0.497,0.7,8548,34505.4,1.7,3,MSLV
5034.879,2023-05-28T09:35:05.500Z,32.7744567,35.024571,213.287,0.859,0.51,8548,34505.5,1.48,3,MSLV
5134.9956,2023-05-28T09:35:05.599Z,32.7744571,35.0245708,213.351,0.546,0.87,8548,34505.6,1.48,3,MSLV
5235.1122000000005,2023-05-28T09:35:05.699Z,32.7744576,35.0245705,213.315,0.774,0.58,8548,34505.7,1.7,3,MSLV
5335.228800000001,2023-05-28T09:35:05.800Z,32.7744581,35.0245701,213.354,0.737,0.78,8548,34505.8,1.7,3,MSLV
5435.345400000001,2023-05-28T09:35:05.900Z,32.7744585,35.0245693,213.243,0.934,0.76,8548,34505.9,1.7,3,MSLV
5535.462000000001,2023-05-28T09:35:06.000Z,32.7744591,35.0245688,213.228,0.935,0.94,8548,34506,1.84,3,MSLV
5635.578600000002,2023-05-28T09:35:06.099Z,32.7744596,35.0245685,213.293,0.736,0.94,8548,34506.1,1.84,3,MSLV
5735.695200000002,2023-05-28T09:35:06.199Z,32.7744598,35.0245679,213.226,0.837,0.75,8548,34506.2,1.7,3,MSLV
5835.811800000002,2023-05-28T09:35:06.300Z,32.7744601,35.0245674,213.165,0.764,0.84,8548,34506.3,1.7,3,MSLV
5935.9284000000025,2023-05-28T09:35:06.400Z,32.7744606,35.0245669,213.182,0.803,0.76,8548,34506.4,1.7,3,MSLV
6036.045,2023-05-28T09:35:06.500Z,32.7744606,35.0245663,213.125,0.7,0.81,8548,34506.5,1.7,3,MSLV
6136.1686,2023-05-28T09:35:06.599Z,32.7744609,35.024566,213.125,0.675,0.7,8548,34506.6,1.7,3,MSLV
6236.2922,2023-05-28T09:35:06.699Z,32.7744612,35.0245655,213.075,0.784,0.68,8548,34506.7,1.7,3,MSLV
6336.4158,2023-05-28T09:35:06.800Z,32.7744613,35.0245651,213.037,0.617,0.78,8548,34506.8,1.7,3,MSLV
6436.5394,2023-05-28T09:35:06.900Z,32.7744617,35.0245647,213.036,0.689,0.62,8548,34506.9,1.7,3,MSLV
6536.663,2023-05-28T09:35:07.000Z,32.774462,35.0245641,212.998,0.849,0.69,8548,34507,1.7,3,MSLV
6636.786599999999,2023-05-28T09:35:07.099Z,32.7744622,35.0245635,212.96,0.773,0.85,8548,34507.1,1.7,3,MSLV
6736.910199999999,2023-05-28T09:35:07.199Z,32.7744626,35.024563,212.937,0.722,0.77,8548,34507.2,1.7,3,MSLV
6837.033799999999,2023-05-28T09:35:07.300Z,32.774463,35.0245626,212.911,0.769,0.72,8548,34507.3,1.7,3,MSLV
6937.157399999999,2023-05-28T09:35:07.400Z,32.7744632,35.0245621,212.886,0.641,0.77,8548,34507.4,1.7,3,MSLV
7037.281,2023-05-28T09:35:07.500Z,32.7744636,35.0245616,212.853,0.665,0.64,8548,34507.5,1.7,3,MSLV
7137.4503,2023-05-28T09:35:07.599Z,32.7744639,35.024561,212.835,0.633,0.67,8548,34507.6,1.7,3,MSLV
7237.6196,2023-05-28T09:35:07.699Z,32.7744642,35.0245605,212.841,0.613,0.63,8548,34507.7,1.7,3,MSLV
